from_matched_field	to_matched_field	n_male	n_female
ANTHROPOLOGY	ANTHROPOLOGY	36	438
ANTHROPOLOGY	ARCHAEOLOGY	4	15
ANTHROPOLOGY	ART HISTORY	144	161
ANTHROPOLOGY	ASTRONOMY	7	118
ANTHROPOLOGY	BIOCHEMISTRY	1	27
ANTHROPOLOGY	CHEMISTRY	65	93
ANTHROPOLOGY	CLASSICS	7	16
ANTHROPOLOGY	COMMUNIC	46	1357
ANTHROPOLOGY	COMP LIT	7	49
ANTHROPOLOGY	COMP SCI	104	418
ANTHROPOLOGY	EARTH SCI	8	317
ANTHROPOLOGY	ECONOMICS	1	20
ANTHROPOLOGY	EDUCATION	15	170
ANTHROPOLOGY	ENGINEERING	1	49
ANTHROPOLOGY	ENGLISH LIT	131	187
ANTHROPOLOGY	EVOLUTION BIO	16	41
ANTHROPOLOGY	HISTORY	1	59
ANTHROPOLOGY	LINGUISTICS	6	150
ANTHROPOLOGY	MATH	21	322
ANTHROPOLOGY	MID EAST STUD	72	143
ANTHROPOLOGY	MOLEC BIO	8	85
ANTHROPOLOGY	MUS TH & COM	41	386
ANTHROPOLOGY	NEUROSCI	39	409
ANTHROPOLOGY	PHILOSOPHY	33	40
ANTHROPOLOGY	PHYSICS	257	63
ANTHROPOLOGY	POLITICAL SCI	31	213
ANTHROPOLOGY	PSYCHOLOGY	252	186
ANTHROPOLOGY	SOCIOLOLOGY	15	41
ANTHROPOLOGY	SPANISH LIT	124	169
ANTHROPOLOGY	STATISTICS	77	546
ARCHAEOLOGY	ANTHROPOLOGY	216	145
ARCHAEOLOGY	ARCHAEOLOGY	185	517
ARCHAEOLOGY	ART HISTORY	200	35
ARCHAEOLOGY	ASTRONOMY	94	70
ARCHAEOLOGY	BIOCHEMISTRY	4	8
ARCHAEOLOGY	CHEMISTRY	5	16
ARCHAEOLOGY	CLASSICS	38	60
ARCHAEOLOGY	COMMUNIC	2	17
ARCHAEOLOGY	COMP LIT	276	264
ARCHAEOLOGY	COMP SCI	1	5
ARCHAEOLOGY	EARTH SCI	113	194
ARCHAEOLOGY	ECONOMICS	20	3
ARCHAEOLOGY	EDUCATION	587	252
