field	covariate
ANTHROPOLOGY	4.613887455412206
ARCHAEOLOGY	4.644110746697808
ART HISTORY	3.238019345942122
ASTRONOMY	3.376973964867215
BIOCHEMISTRY	2.540416299788788
CHEMISTRY	2.7262254888478594
CLASSICS	3.2159918049021607
COMMUNIC	4.013713121883578
COMP LIT	4.356695665829984
COMP SCI	3.335346788760532
EARTH SCI	4.359920624588151
ECONOMICS	4.087248105419995
EDUCATION	2.1241020864319604
ENGINEERING	2.0964949836881024
ENGLISH LIT	3.3631925233418416
EVOLUTION BIO	3.1977517552605823
HISTORY	3.6823022071473024
LINGUISTICS	4.4769419213879225
MATH	3.2425484873587607
MID EAST STUD	4.844433095676481
MOLEC BIO	2.0318321996028104
MUS TH & COM	3.4236631421940245
NEUROSCI	3.3708843192856346
PHILOSOPHY	4.084927332586458
PHYSICS	3.456227110654159
POLITICAL SCI	4.870264829192868
PSYCHOLOGY	3.317372508246576
SOCIOLOLOGY	2.6753344807842026
SPANISH LIT	2.1020574373030447
STATISTICS	3.566583639430813
