field	covariate
ANTHROPOLOGY	4.221674879466589
ARCHAEOLOGY	3.354368506593206
ART HISTORY	3.944829682350872
ASTRONOMY	4.548647842564586
BIOCHEMISTRY	3.750150911889563
CHEMISTRY	3.559248778224031
CLASSICS	2.5835521527677776
COMMUNIC	4.41985055248516
COMP LIT	3.5629541702662126
COMP SCI	2.725831515969811
EARTH SCI	2.8711795788251537
ECONOMICS	3.5002360466183164
EDUCATION	3.2389442425097132
ENGINEERING	2.0987276814937976
ENGLISH LIT	3.0745288570220186
EVOLUTION BIO	3.430749575942932
HISTORY	2.9870107252629596
LINGUISTICS	3.0042314107298926
MATH	3.3004538755878277
MID EAST STUD	4.529594265354394
MOLEC BIO	2.550314236105626
MUS TH & COM	4.932928657738908
NEUROSCI	3.974641070400096
PHILOSOPHY	2.6078745776351515
PHYSICS	4.9703689337589765
POLITICAL SCI	2.5574997313683867
PSYCHOLOGY	2.1327515648176636
SOCIOLOLOGY	4.616908707534977
SPANISH LIT	3.327987179045584
STATISTICS	2.8830492282792224
