field	covariate
ANTHROPOLOGY	3.663336821081314
ARCHAEOLOGY	2.4470340773243007
ART HISTORY	2.070190106140508
ASTRONOMY	2.6151660068041687
BIOCHEMISTRY	4.146684213647513
CHEMISTRY	3.8511532625753158
CLASSICS	3.076777753684639
COMMUNIC	4.928401683382058
COMP LIT	2.3854788921090573
COMP SCI	3.209964021795563
EARTH SCI	2.4050473201727387
ECONOMICS	4.682521482492707
EDUCATION	3.46671233234152
ENGINEERING	3.907475743755347
ENGLISH LIT	2.166130325759365
EVOLUTION BIO	3.646030126478999
HISTORY	3.2809023277899154
LINGUISTICS	4.75842614800133
MATH	3.786374303148787
MID EAST STUD	4.9382205385694515
MOLEC BIO	4.180666123330049
MUS TH & COM	4.017214915448816
NEUROSCI	4.277549879387321
PHILOSOPHY	2.46368671139376
PHYSICS	3.491480924339153
POLITICAL SCI	2.248752075859778
PSYCHOLOGY	3.0574245980683568
SOCIOLOLOGY	4.898451450122828
SPANISH LIT	2.704513075713777
STATISTICS	3.5620127220087854
