field	covariate
ANTHROPOLOGY	4.218903458426675
ARCHAEOLOGY	3.2913602798449
ART HISTORY	2.660297833897652
ASTRONOMY	3.0313458613455535
BIOCHEMISTRY	2.355223516408522
CHEMISTRY	3.783059711766847
CLASSICS	2.3333512674294843
COMMUNIC	3.306751711190184
COMP LIT	3.485013909379391
COMP SCI	2.2321632241034797
EARTH SCI	4.3062925993810985
ECONOMICS	4.4459132266991475
EDUCATION	3.8350781423961764
ENGINEERING	3.1141707228439763
ENGLISH LIT	4.309075414590426
EVOLUTION BIO	4.3675719096008
HISTORY	2.756725185423586
LINGUISTICS	3.7187712659013705
MATH	4.207708296043896
MID EAST STUD	3.833085668889014
MOLEC BIO	3.0728004089465357
MUS TH & COM	2.6216061009757325
NEUROSCI	3.6676777597997567
PHILOSOPHY	2.946096396458305
PHYSICS	4.316374783310964
POLITICAL SCI	2.6435424589874508
PSYCHOLOGY	3.230095820010756
SOCIOLOLOGY	4.7939552455710945
SPANISH LIT	3.7147010422206117
STATISTICS	2.45787900441396
