field	covariate
ANTHROPOLOGY	4.478150535793532
ARCHAEOLOGY	4.368497602277426
ART HISTORY	4.30460365942805
ASTRONOMY	4.7792627995024715
BIOCHEMISTRY	4.564036874561786
CHEMISTRY	4.792771170047818
CLASSICS	2.6754649768638012
COMMUNIC	3.313879142467867
COMP LIT	4.486561393342626
COMP SCI	4.651687227619829
EARTH SCI	4.0148820116840955
ECONOMICS	2.0806437478708784
EDUCATION	4.771323052278923
ENGINEERING	2.3122712868822584
ENGLISH LIT	4.446913528959307
EVOLUTION BIO	3.6838999959062293
HISTORY	3.9978844225383714
LINGUISTICS	4.795135724647634
MATH	3.763207644572366
MID EAST STUD	2.140358906679248
MOLEC BIO	4.238587730536571
MUS TH & COM	2.6896014258332324
NEUROSCI	4.490468395720769
PHILOSOPHY	4.094097775641781
PHYSICS	4.168560003271018
POLITICAL SCI	3.630400282278961
PSYCHOLOGY	2.7683357434473916
SOCIOLOLOGY	4.962724879790484
SPANISH LIT	3.094393971582527
STATISTICS	3.915838747839576
