field	covariate
ANTHROPOLOGY	2.1705209148420535
ARCHAEOLOGY	4.882786254509876
ART HISTORY	3.6740593479588854
ASTRONOMY	3.1438971359144983
BIOCHEMISTRY	3.1788421124663566
CHEMISTRY	4.350679694790319
CLASSICS	3.0841554047361646
COMMUNIC	4.3844240277155695
COMP LIT	3.0266786450598575
COMP SCI	4.596901459557104
EARTH SCI	2.245601276152268
ECONOMICS	2.96659724749943
EDUCATION	3.5542595584711734
ENGINEERING	2.7123960468026107
ENGLISH LIT	2.2784200898182085
EVOLUTION BIO	4.136998036232
HISTORY	4.875028138607069
LINGUISTICS	4.195449402068025
MATH	2.0507739188061853
MID EAST STUD	4.265266245925503
MOLEC BIO	2.7131794277463444
MUS TH & COM	3.7113765215139956
NEUROSCI	2.117286135958904
PHILOSOPHY	2.0869283871520006
PHYSICS	2.628920055432465
POLITICAL SCI	4.158381216634626
PSYCHOLOGY	2.411393168647513
SOCIOLOLOGY	3.8047061687164776
SPANISH LIT	2.9958517115544856
STATISTICS	4.197999601922506
