field	covariate
ANTHROPOLOGY	2.8789176608129066
ARCHAEOLOGY	2.5985052990274964
ART HISTORY	4.278361342523118
ASTRONOMY	4.018500369973059
BIOCHEMISTRY	4.76706123037349
CHEMISTRY	4.934236002695029
CLASSICS	2.2028785758599003
COMMUNIC	4.015162923295572
COMP LIT	3.855597642183501
COMP SCI	4.247606781439662
EARTH SCI	4.69220913399396
ECONOMICS	3.4153447004820876
EDUCATION	3.972173073903641
ENGINEERING	4.734789774174766
ENGLISH LIT	2.0935513464544595
EVOLUTION BIO	3.9732725777064744
HISTORY	4.174542587956195
LINGUISTICS	4.1320622089173815
MATH	2.625079766579108
MID EAST STUD	2.758164221009714
MOLEC BIO	4.6698999963962935
MUS TH & COM	2.851183924326809
NEUROSCI	2.9283923746862284
PHILOSOPHY	2.541664857840303
PHYSICS	3.9265936835318547
POLITICAL SCI	2.5550299721582084
PSYCHOLOGY	4.349343679437487
SOCIOLOLOGY	3.602532019999356
SPANISH LIT	2.657118832096621
STATISTICS	3.299235213211383
