from_matched_field	to_matched_field	n_male	n_female
ANTHROPOLOGY	ANTHROPOLOGY	27	120
ANTHROPOLOGY	ARCHAEOLOGY	10	103
ANTHROPOLOGY	ART HISTORY	1	2
ANTHROPOLOGY	ASTRONOMY	2	123
ANTHROPOLOGY	BIOCHEMISTRY	3	153
ANTHROPOLOGY	CHEMISTRY	3	40
ANTHROPOLOGY	CLASSICS	15	27
ANTHROPOLOGY	COMMUNIC	41	215
ANTHROPOLOGY	COMP LIT	2	25
ANTHROPOLOGY	COMP SCI	74	291
ANTHROPOLOGY	EARTH SCI	34	90
ANTHROPOLOGY	ECONOMICS	5	10
ANTHROPOLOGY	EDUCATION	2	10
ANTHROPOLOGY	ENGINEERING	59	248
ANTHROPOLOGY	ENGLISH LIT	114	293
ANTHROPOLOGY	EVOLUTION BIO	38	139
ANTHROPOLOGY	HISTORY	48	120
ANTHROPOLOGY	LINGUISTICS	4	10
ANTHROPOLOGY	MATH	125	284
ANTHROPOLOGY	MID EAST STUD	94	210
ANTHROPOLOGY	MOLEC BIO	118	935
ANTHROPOLOGY	MUS TH & COM	2	22
ANTHROPOLOGY	NEUROSCI	11	123
ANTHROPOLOGY	PHILOSOPHY	74	232
ANTHROPOLOGY	PHYSICS	249	114
ANTHROPOLOGY	POLITICAL SCI	108	359
ANTHROPOLOGY	PSYCHOLOGY	15	341
ANTHROPOLOGY	SOCIOLOLOGY	14	78
ANTHROPOLOGY	SPANISH LIT	70	249
ANTHROPOLOGY	STATISTICS	1	2
ARCHAEOLOGY	ANTHROPOLOGY	170	89
ARCHAEOLOGY	ARCHAEOLOGY	19	5
ARCHAEOLOGY	ART HISTORY	96	20
ARCHAEOLOGY	ASTRONOMY	24	14
ARCHAEOLOGY	BIOCHEMISTRY	2	0
ARCHAEOLOGY	CHEMISTRY	21	93
ARCHAEOLOGY	CLASSICS	4	4
ARCHAEOLOGY	COMMUNIC	75	170
ARCHAEOLOGY	COMP LIT	0	1
ARCHAEOLOGY	COMP SCI	155	51
ARCHAEOLOGY	EARTH SCI	31	42
ARCHAEOLOGY	ECONOMICS	4	7
ARCHAEOLOGY	EDUCATION	9	7
ARCHAEOLOGY	ENGINEERING	126	41
ARCHAEOLOGY	ENGLISH LIT	5	5
ARCHAEOLOGY	EVOLUTION BIO	66	59
ARCHAEOLOGY	HISTORY	34	14
ARCHAEOLOGY	LINGUISTICS	21	62
ARCHAEOLOGY	MATH	98	126
ARCHAEOLOGY	MID EAST STUD	13	49
ARCHAEOLOGY	MOLEC BIO	149	156
ARCHAEOLOGY	MUS TH & COM	394	209
ARCHAEOLOGY	NEUROSCI	66	135
ARCHAEOLOGY	PHILOSOPHY	10	188
ARCHAEOLOGY	PHYSICS	2	8
ARCHAEOLOGY	POLITICAL SCI	5	7
ARCHAEOLOGY	PSYCHOLOGY	7	1
ARCHAEOLOGY	SOCIOLOLOGY	17	8
ARCHAEOLOGY	SPANISH LIT	17	38
ARCHAEOLOGY	STATISTICS	38	15
ART HISTORY	ANTHROPOLOGY	8	39
ART HISTORY	ARCHAEOLOGY	0	18
ART HISTORY	ART HISTORY	39	48
ART HISTORY	ASTRONOMY	0	69
ART HISTORY	BIOCHEMISTRY	2	22
ART HISTORY	CHEMISTRY	250	662
ART HISTORY	CLASSICS	150	290
ART HISTORY	COMMUNIC	129	1162
ART HISTORY	COMP LIT	30	113
ART HISTORY	COMP SCI	24	46
ART HISTORY	EARTH SCI	2	0
ART HISTORY	ECONOMICS	7	76
ART HISTORY	EDUCATION	25	73
ART HISTORY	ENGINEERING	0	1
ART HISTORY	ENGLISH LIT	3	19
ART HISTORY	EVOLUTION BIO	27	88
ART HISTORY	HISTORY	74	249
ART HISTORY	LINGUISTICS	39	239
ART HISTORY	MATH	26	72
ART HISTORY	MID EAST STUD	8	56
ART HISTORY	MOLEC BIO	8	27
ART HISTORY	MUS TH & COM	15	57
ART HISTORY	NEUROSCI	2	71
ART HISTORY	PHILOSOPHY	9	57
ART HISTORY	PHYSICS	6	8
ART HISTORY	POLITICAL SCI	0	1
ART HISTORY	PSYCHOLOGY	9	155
ART HISTORY	SOCIOLOLOGY	36	120
