field	covariate
ANTHROPOLOGY	4.918865663572341
ARCHAEOLOGY	2.7485766645392715
ART HISTORY	2.421892703089169
ASTRONOMY	3.7431510147328773
BIOCHEMISTRY	2.696686187941739
CHEMISTRY	3.585493742584781
CLASSICS	2.0563846815671916
COMMUNIC	2.9969342268314776
COMP LIT	3.8725522772402203
COMP SCI	2.577137288209478
EARTH SCI	4.421693202606294
ECONOMICS	3.367902478847976
EDUCATION	4.127802447784412
ENGINEERING	3.329541849950516
ENGLISH LIT	3.0554587549708687
EVOLUTION BIO	4.769858929994711
HISTORY	3.2545274701219324
LINGUISTICS	3.0427647600931707
MATH	4.724434855350441
MID EAST STUD	3.4948285408772826
MOLEC BIO	3.668646594321815
MUS TH & COM	2.387345355018113
NEUROSCI	4.305418634809414
PHILOSOPHY	3.8248740908513366
PHYSICS	2.8850408100845826
POLITICAL SCI	3.8014965437727772
PSYCHOLOGY	4.303361166673215
SOCIOLOLOGY	4.782746169110494
SPANISH LIT	2.6204308916001744
STATISTICS	4.144359618277765
