from_matched_field	to_matched_field	n_male	n_female
ANTHROPOLOGY	ANTHROPOLOGY	0	5
ANTHROPOLOGY	ARCHAEOLOGY	76	589
ANTHROPOLOGY	ART HISTORY	32	40
ANTHROPOLOGY	ASTRONOMY	65	115
ANTHROPOLOGY	BIOCHEMISTRY	3	7
ANTHROPOLOGY	CHEMISTRY	33	115
ANTHROPOLOGY	CLASSICS	0	1
ANTHROPOLOGY	COMMUNIC	9	143
ANTHROPOLOGY	COMP LIT	26	71
ANTHROPOLOGY	COMP SCI	133	615
ANTHROPOLOGY	EARTH SCI	4	3
ANTHROPOLOGY	ECONOMICS	6	67
ANTHROPOLOGY	EDUCATION	89	72
ANTHROPOLOGY	ENGINEERING	58	441
ANTHROPOLOGY	ENGLISH LIT	28	101
ANTHROPOLOGY	EVOLUTION BIO	3	129
ANTHROPOLOGY	HISTORY	0	0
ANTHROPOLOGY	LINGUISTICS	9	78
ANTHROPOLOGY	MATH	33	110
ANTHROPOLOGY	MID EAST STUD	23	69
ANTHROPOLOGY	MOLEC BIO	27	190
ANTHROPOLOGY	MUS TH & COM	306	266
ANTHROPOLOGY	NEUROSCI	6	126
ANTHROPOLOGY	PHILOSOPHY	79	169
ANTHROPOLOGY	PHYSICS	2	76
ANTHROPOLOGY	POLITICAL SCI	23	87
ANTHROPOLOGY	PSYCHOLOGY	0	37
ANTHROPOLOGY	SOCIOLOLOGY	160	537
ANTHROPOLOGY	SPANISH LIT	47	47
ANTHROPOLOGY	STATISTICS	10	70
ARCHAEOLOGY	ANTHROPOLOGY	81	49
ARCHAEOLOGY	ARCHAEOLOGY	52	63
ARCHAEOLOGY	ART HISTORY	0	7
ARCHAEOLOGY	ASTRONOMY	44	169
ARCHAEOLOGY	BIOCHEMISTRY	67	99
ARCHAEOLOGY	CHEMISTRY	56	98
ARCHAEOLOGY	CLASSICS	38	32
ARCHAEOLOGY	COMMUNIC	534	69
ARCHAEOLOGY	COMP LIT	48	54
ARCHAEOLOGY	COMP SCI	233	112
ARCHAEOLOGY	EARTH SCI	22	27
ARCHAEOLOGY	ECONOMICS	9	8
ARCHAEOLOGY	EDUCATION	267	372
ARCHAEOLOGY	ENGINEERING	121	145
ARCHAEOLOGY	ENGLISH LIT	38	135
ARCHAEOLOGY	EVOLUTION BIO	17	9
ARCHAEOLOGY	HISTORY	152	95
ARCHAEOLOGY	LINGUISTICS	52	78
ARCHAEOLOGY	MATH	4	9
ARCHAEOLOGY	MID EAST STUD	151	196
ARCHAEOLOGY	MOLEC BIO	84	595
ARCHAEOLOGY	MUS TH & COM	18	93
ARCHAEOLOGY	NEUROSCI	20	9
ARCHAEOLOGY	PHILOSOPHY	2	15
ARCHAEOLOGY	PHYSICS	13	15
ARCHAEOLOGY	POLITICAL SCI	274	343
ARCHAEOLOGY	PSYCHOLOGY	49	24
ARCHAEOLOGY	SOCIOLOLOGY	120	52
ARCHAEOLOGY	SPANISH LIT	12	6
ARCHAEOLOGY	STATISTICS	202	228
ART HISTORY	ANTHROPOLOGY	36	385
ART HISTORY	ARCHAEOLOGY	74	132
ART HISTORY	ART HISTORY	4	165
ART HISTORY	ASTRONOMY	122	220
ART HISTORY	BIOCHEMISTRY	346	475
ART HISTORY	CHEMISTRY	203	859
ART HISTORY	CLASSICS	16	49
ART HISTORY	COMMUNIC	1	124
ART HISTORY	COMP LIT	90	165
ART HISTORY	COMP SCI	11	102
ART HISTORY	EARTH SCI	0	5
ART HISTORY	ECONOMICS	126	165
ART HISTORY	EDUCATION	7	281
ART HISTORY	ENGINEERING	71	75
ART HISTORY	ENGLISH LIT	4	30
ART HISTORY	EVOLUTION BIO	55	58
ART HISTORY	HISTORY	7	257
ART HISTORY	LINGUISTICS	78	969
ART HISTORY	MATH	24	70
ART HISTORY	MID EAST STUD	17	196
ART HISTORY	MOLEC BIO	8	22
ART HISTORY	MUS TH & COM	16	170
ART HISTORY	NEUROSCI	1	58
ART HISTORY	PHILOSOPHY	47	387
ART HISTORY	PHYSICS	51	423
ART HISTORY	POLITICAL SCI	14	131
ART HISTORY	PSYCHOLOGY	162	521
ART HISTORY	SOCIOLOLOGY	78	305
ART HISTORY	SPANISH LIT	9	166
ART HISTORY	STATISTICS	46	163
ASTRONOMY	ANTHROPOLOGY	78	425
ASTRONOMY	ARCHAEOLOGY	143	108
ASTRONOMY	ART HISTORY	13	18
ASTRONOMY	ASTRONOMY	292	161
ASTRONOMY	BIOCHEMISTRY	249	20
ASTRONOMY	CHEMISTRY	10	0
ASTRONOMY	CLASSICS	9	130
ASTRONOMY	COMMUNIC	166	750
ASTRONOMY	COMP LIT	10	17
ASTRONOMY	COMP SCI	6	8
ASTRONOMY	EARTH SCI	137	505
ASTRONOMY	ECONOMICS	8	11
ASTRONOMY	EDUCATION	21	22
ASTRONOMY	ENGINEERING	184	404
ASTRONOMY	ENGLISH LIT	54	27
ASTRONOMY	EVOLUTION BIO	4	55
ASTRONOMY	HISTORY	47	595
ASTRONOMY	LINGUISTICS	60	15
ASTRONOMY	MATH	1	1
ASTRONOMY	MID EAST STUD	98	72
ASTRONOMY	MOLEC BIO	26	14
ASTRONOMY	MUS TH & COM	270	546
ASTRONOMY	NEUROSCI	7	33
ASTRONOMY	PHILOSOPHY	3	14
ASTRONOMY	PHYSICS	447	228
ASTRONOMY	POLITICAL SCI	42	41
ASTRONOMY	PSYCHOLOGY	23	56
ASTRONOMY	SOCIOLOLOGY	218	303
ASTRONOMY	SPANISH LIT	101	150
ASTRONOMY	STATISTICS	147	56
BIOCHEMISTRY	ANTHROPOLOGY	5	3
BIOCHEMISTRY	ARCHAEOLOGY	95	129
BIOCHEMISTRY	ART HISTORY	135	138
BIOCHEMISTRY	ASTRONOMY	7	5
BIOCHEMISTRY	BIOCHEMISTRY	0	1
BIOCHEMISTRY	CHEMISTRY	124	160
BIOCHEMISTRY	CLASSICS	7	23
BIOCHEMISTRY	COMMUNIC	17	99
BIOCHEMISTRY	COMP LIT	17	29
BIOCHEMISTRY	COMP SCI	32	35
BIOCHEMISTRY	EARTH SCI	38	595
BIOCHEMISTRY	ECONOMICS	43	71
BIOCHEMISTRY	EDUCATION	26	13
BIOCHEMISTRY	ENGINEERING	0	2
BIOCHEMISTRY	ENGLISH LIT	38	190
BIOCHEMISTRY	EVOLUTION BIO	81	37
BIOCHEMISTRY	HISTORY	34	67
BIOCHEMISTRY	LINGUISTICS	0	0
BIOCHEMISTRY	MATH	9	12
BIOCHEMISTRY	MID EAST STUD	50	92
BIOCHEMISTRY	MOLEC BIO	100	127
BIOCHEMISTRY	MUS TH & COM	373	268
BIOCHEMISTRY	NEUROSCI	0	1
BIOCHEMISTRY	PHILOSOPHY	142	528
BIOCHEMISTRY	PHYSICS	168	232
BIOCHEMISTRY	POLITICAL SCI	123	309
BIOCHEMISTRY	PSYCHOLOGY	22	121
BIOCHEMISTRY	SOCIOLOLOGY	9	290
BIOCHEMISTRY	SPANISH LIT	5	10
BIOCHEMISTRY	STATISTICS	17	52
CHEMISTRY	ANTHROPOLOGY	172	108
CHEMISTRY	ARCHAEOLOGY	22	13
CHEMISTRY	ART HISTORY	13	2
CHEMISTRY	ASTRONOMY	173	17
CHEMISTRY	BIOCHEMISTRY	9	30
CHEMISTRY	CHEMISTRY	231	297
CHEMISTRY	CLASSICS	464	119
CHEMISTRY	COMMUNIC	199	139
CHEMISTRY	COMP LIT	376	440
CHEMISTRY	COMP SCI	89	83
CHEMISTRY	EARTH SCI	867	147
CHEMISTRY	ECONOMICS	45	15
CHEMISTRY	EDUCATION	128	4
CHEMISTRY	ENGINEERING	41	59
CHEMISTRY	ENGLISH LIT	225	38
CHEMISTRY	EVOLUTION BIO	127	171
CHEMISTRY	HISTORY	41	11
CHEMISTRY	LINGUISTICS	244	64
CHEMISTRY	MATH	119	17
CHEMISTRY	MID EAST STUD	3	2
CHEMISTRY	MOLEC BIO	16	29
CHEMISTRY	MUS TH & COM	139	186
CHEMISTRY	NEUROSCI	266	61
CHEMISTRY	PHILOSOPHY	99	14
CHEMISTRY	PHYSICS	24	13
CHEMISTRY	POLITICAL SCI	144	41
CHEMISTRY	PSYCHOLOGY	64	108
CHEMISTRY	SOCIOLOLOGY	197	46
CHEMISTRY	SPANISH LIT	297	56
CHEMISTRY	STATISTICS	69	20
CLASSICS	ANTHROPOLOGY	3	9
CLASSICS	ARCHAEOLOGY	51	113
CLASSICS	ART HISTORY	34	100
CLASSICS	ASTRONOMY	13	52
CLASSICS	BIOCHEMISTRY	0	11
CLASSICS	CHEMISTRY	15	153
CLASSICS	CLASSICS	12	49
CLASSICS	COMMUNIC	5	34
CLASSICS	COMP LIT	22	97
CLASSICS	COMP SCI	57	79
CLASSICS	EARTH SCI	8	162
CLASSICS	ECONOMICS	0	0
CLASSICS	EDUCATION	13	155
CLASSICS	ENGINEERING	8	237
CLASSICS	ENGLISH LIT	45	64
CLASSICS	EVOLUTION BIO	3	11
CLASSICS	HISTORY	6	65
CLASSICS	LINGUISTICS	8	29
CLASSICS	MATH	0	4
CLASSICS	MID EAST STUD	0	2
CLASSICS	MOLEC BIO	19	251
CLASSICS	MUS TH & COM	2	16
CLASSICS	NEUROSCI	11	80
CLASSICS	PHILOSOPHY	198	124
CLASSICS	PHYSICS	1	97
CLASSICS	POLITICAL SCI	9	252
CLASSICS	PSYCHOLOGY	10	43
CLASSICS	SOCIOLOLOGY	26	220
CLASSICS	SPANISH LIT	31	218
CLASSICS	STATISTICS	7	18
COMMUNIC	ANTHROPOLOGY	119	54
COMMUNIC	ARCHAEOLOGY	586	119
COMMUNIC	ART HISTORY	45	1
COMMUNIC	ASTRONOMY	219	9
COMMUNIC	BIOCHEMISTRY	13	8
COMMUNIC	CHEMISTRY	753	119
COMMUNIC	CLASSICS	156	20
COMMUNIC	COMMUNIC	106	17
COMMUNIC	COMP LIT	599	199
COMMUNIC	COMP SCI	120	25
COMMUNIC	EARTH SCI	33	10
COMMUNIC	ECONOMICS	235	14
COMMUNIC	EDUCATION	87	75
COMMUNIC	ENGINEERING	512	95
COMMUNIC	ENGLISH LIT	320	31
COMMUNIC	EVOLUTION BIO	2	0
COMMUNIC	HISTORY	18	6
COMMUNIC	LINGUISTICS	212	56
COMMUNIC	MATH	111	105
COMMUNIC	MID EAST STUD	247	62
COMMUNIC	MOLEC BIO	92	28
COMMUNIC	MUS TH & COM	653	136
COMMUNIC	NEUROSCI	169	31
COMMUNIC	PHILOSOPHY	52	6
COMMUNIC	PHYSICS	488	267
COMMUNIC	POLITICAL SCI	246	38
COMMUNIC	PSYCHOLOGY	187	30
COMMUNIC	SOCIOLOLOGY	247	20
COMMUNIC	SPANISH LIT	187	22
COMMUNIC	STATISTICS	162	14
COMP LIT	ANTHROPOLOGY	424	363
COMP LIT	ARCHAEOLOGY	66	23
COMP LIT	ART HISTORY	14	21
COMP LIT	ASTRONOMY	173	53
COMP LIT	BIOCHEMISTRY	166	112
COMP LIT	CHEMISTRY	66	93
COMP LIT	CLASSICS	21	20
COMP LIT	COMMUNIC	148	118
COMP LIT	COMP LIT	294	265
COMP LIT	COMP SCI	44	3
COMP LIT	EARTH SCI	14	6
COMP LIT	ECONOMICS	285	105
COMP LIT	EDUCATION	10	6
COMP LIT	ENGINEERING	712	423
COMP LIT	ENGLISH LIT	317	47
COMP LIT	EVOLUTION BIO	65	67
COMP LIT	HISTORY	27	9
COMP LIT	LINGUISTICS	44	76
COMP LIT	MATH	8	5
COMP LIT	MID EAST STUD	188	290
COMP LIT	MOLEC BIO	140	19
COMP LIT	MUS TH & COM	23	10
COMP LIT	NEUROSCI	311	150
COMP LIT	PHILOSOPHY	374	80
COMP LIT	PHYSICS	604	317
COMP LIT	POLITICAL SCI	59	65
COMP LIT	PSYCHOLOGY	8	6
COMP LIT	SOCIOLOLOGY	199	62
COMP LIT	SPANISH LIT	59	210
COMP LIT	STATISTICS	441	199
COMP SCI	ANTHROPOLOGY	20	11
COMP SCI	ARCHAEOLOGY	112	106
COMP SCI	ART HISTORY	1103	453
COMP SCI	ASTRONOMY	92	276
COMP SCI	BIOCHEMISTRY	126	110
COMP SCI	CHEMISTRY	4	1
COMP SCI	CLASSICS	134	409
COMP SCI	COMMUNIC	175	290
COMP SCI	COMP LIT	36	7
COMP SCI	COMP SCI	171	237
COMP SCI	EARTH SCI	60	88
COMP SCI	ECONOMICS	37	46
COMP SCI	EDUCATION	124	92
COMP SCI	ENGINEERING	166	41
COMP SCI	ENGLISH LIT	78	53
COMP SCI	EVOLUTION BIO	90	55
COMP SCI	HISTORY	55	11
COMP SCI	LINGUISTICS	86	14
COMP SCI	MATH	130	221
COMP SCI	MID EAST STUD	50	11
COMP SCI	MOLEC BIO	170	800
COMP SCI	MUS TH & COM	149	56
COMP SCI	NEUROSCI	19	23
COMP SCI	PHILOSOPHY	66	86
COMP SCI	PHYSICS	1	2
COMP SCI	POLITICAL SCI	19	340
COMP SCI	PSYCHOLOGY	97	40
COMP SCI	SOCIOLOLOGY	53	77
COMP SCI	SPANISH LIT	114	53
COMP SCI	STATISTICS	16	4
EARTH SCI	ANTHROPOLOGY	5	14
EARTH SCI	ARCHAEOLOGY	38	27
EARTH SCI	ART HISTORY	39	146
EARTH SCI	ASTRONOMY	24	337
EARTH SCI	BIOCHEMISTRY	23	95
EARTH SCI	CHEMISTRY	66	132
EARTH SCI	CLASSICS	81	159
EARTH SCI	COMMUNIC	67	139
EARTH SCI	COMP LIT	8	37
EARTH SCI	COMP SCI	152	472
EARTH SCI	EARTH SCI	45	19
EARTH SCI	ECONOMICS	35	205
EARTH SCI	EDUCATION	9	15
EARTH SCI	ENGINEERING	171	133
EARTH SCI	ENGLISH LIT	29	23
EARTH SCI	EVOLUTION BIO	85	145
EARTH SCI	HISTORY	54	129
EARTH SCI	LINGUISTICS	438	261
EARTH SCI	MATH	30	78
EARTH SCI	MID EAST STUD	82	16
EARTH SCI	MOLEC BIO	348	572
EARTH SCI	MUS TH & COM	132	86
EARTH SCI	NEUROSCI	15	17
EARTH SCI	PHILOSOPHY	222	59
EARTH SCI	PHYSICS	22	155
EARTH SCI	POLITICAL SCI	3	64
EARTH SCI	PSYCHOLOGY	84	46
EARTH SCI	SOCIOLOLOGY	286	587
EARTH SCI	SPANISH LIT	37	58
EARTH SCI	STATISTICS	248	225
ECONOMICS	ANTHROPOLOGY	11	8
ECONOMICS	ARCHAEOLOGY	1	3
ECONOMICS	ART HISTORY	362	7
ECONOMICS	ASTRONOMY	442	101
ECONOMICS	BIOCHEMISTRY	2	1
ECONOMICS	CHEMISTRY	47	60
ECONOMICS	CLASSICS	29	6
ECONOMICS	COMMUNIC	209	163
