field	covariate
ANTHROPOLOGY	4.635581864409209
ARCHAEOLOGY	4.614314905021951
ART HISTORY	3.015369506681011
ASTRONOMY	4.229529560463984
BIOCHEMISTRY	2.598168732261834
CHEMISTRY	2.874294827928222
CLASSICS	2.851749858649122
COMMUNIC	2.1203967718923575
COMP LIT	4.882231669386666
COMP SCI	2.3347038005828864
EARTH SCI	2.4302564224389225
ECONOMICS	4.735642608049986
EDUCATION	3.8536550792455464
ENGINEERING	2.9564282084829996
ENGLISH LIT	3.5033219820329724
EVOLUTION BIO	3.909847095966198
HISTORY	3.390728906404008
LINGUISTICS	3.7168378561408715
MATH	4.212801740045321
MID EAST STUD	2.0548014580985843
MOLEC BIO	3.455871672519308
MUS TH & COM	3.200480024717657
NEUROSCI	3.9628274387258946
PHILOSOPHY	2.686927842304319
PHYSICS	2.2630914540921734
POLITICAL SCI	3.522228476281604
PSYCHOLOGY	4.822515307631013
SOCIOLOLOGY	3.510351513105496
SPANISH LIT	4.174518761060371
STATISTICS	3.0666321653373747
