field	covariate
ANTHROPOLOGY	4.754281491724851
ARCHAEOLOGY	4.6150180015247715
ART HISTORY	3.2656209464965498
ASTRONOMY	4.4801265478428505
BIOCHEMISTRY	4.258003802023744
CHEMISTRY	2.545250005723064
CLASSICS	3.055801896093553
COMMUNIC	3.8824165650178575
COMP LIT	2.167975876271232
COMP SCI	4.705266329251074
EARTH SCI	3.720304840203115
ECONOMICS	3.904045755821773
EDUCATION	3.4551058862875434
ENGINEERING	4.102838828161258
ENGLISH LIT	4.29058072636275
EVOLUTION BIO	4.9041677591439345
HISTORY	2.1465290409327324
LINGUISTICS	4.958362818583508
MATH	3.145271935906549
MID EAST STUD	2.614541210588313
MOLEC BIO	4.776322971918455
MUS TH & COM	2.121400517562576
NEUROSCI	4.566880250160763
PHILOSOPHY	2.963542189301986
PHYSICS	4.068977640119755
POLITICAL SCI	2.4933970723039414
PSYCHOLOGY	2.8990335898141883
SOCIOLOLOGY	4.626962948530144
SPANISH LIT	3.1403502079787056
STATISTICS	4.176717373606435
