field	covariate
ANTHROPOLOGY	4.902939953003451
ARCHAEOLOGY	2.1097051491473007
ART HISTORY	4.129520661918404
ASTRONOMY	3.661808745798406
BIOCHEMISTRY	2.7528415202840204
CHEMISTRY	4.250789169370437
CLASSICS	3.1203796682115446
COMMUNIC	4.143001326453749
COMP LIT	3.1564501772011604
COMP SCI	4.163319591452831
EARTH SCI	4.771319502568334
ECONOMICS	2.063586469095427
EDUCATION	4.375181847442626
ENGINEERING	2.652929538314325
ENGLISH LIT	2.0464559718363553
EVOLUTION BIO	3.3496249139773884
HISTORY	4.055697855526086
LINGUISTICS	4.55756930329154
MATH	2.033494582814496
MID EAST STUD	3.1145817102986486
MOLEC BIO	3.8810014676673985
MUS TH & COM	3.08116468428278
NEUROSCI	2.039002648371711
PHILOSOPHY	2.3301066986262273
PHYSICS	4.7858615046282456
POLITICAL SCI	3.361913888268938
PSYCHOLOGY	3.752455618600735
SOCIOLOLOGY	2.9188433786290657
SPANISH LIT	4.320380237752126
STATISTICS	4.068073846445973
