from_matched_field	to_matched_field	n_male	n_female
ANTHROPOLOGY	ANTHROPOLOGY	15	35
ANTHROPOLOGY	ARCHAEOLOGY	126	470
ANTHROPOLOGY	ART HISTORY	15	84
ANTHROPOLOGY	ASTRONOMY	11	39
ANTHROPOLOGY	BIOCHEMISTRY	8	13
ANTHROPOLOGY	CHEMISTRY	11	69
ANTHROPOLOGY	CLASSICS	1	13
ANTHROPOLOGY	COMMUNIC	24	92
ANTHROPOLOGY	COMP LIT	65	255
ANTHROPOLOGY	COMP SCI	4	26
ANTHROPOLOGY	EARTH SCI	13	112
ANTHROPOLOGY	ECONOMICS	63	152
ANTHROPOLOGY	EDUCATION	7	63
ANTHROPOLOGY	ENGINEERING	25	138
ANTHROPOLOGY	ENGLISH LIT	5	28
ANTHROPOLOGY	EVOLUTION BIO	7	31
ANTHROPOLOGY	HISTORY	46	329
ANTHROPOLOGY	LINGUISTICS	1	14
ANTHROPOLOGY	MATH	11	80
ANTHROPOLOGY	MID EAST STUD	22	135
ANTHROPOLOGY	MOLEC BIO	25	132
ANTHROPOLOGY	MUS TH & COM	19	152
ANTHROPOLOGY	NEUROSCI	48	198
ANTHROPOLOGY	PHILOSOPHY	6	50
ANTHROPOLOGY	PHYSICS	11	55
ANTHROPOLOGY	POLITICAL SCI	130	443
ANTHROPOLOGY	PSYCHOLOGY	8	53
ANTHROPOLOGY	SOCIOLOLOGY	65	223
ANTHROPOLOGY	SPANISH LIT	5	14
ANTHROPOLOGY	STATISTICS	26	135
ARCHAEOLOGY	ANTHROPOLOGY	16	25
ARCHAEOLOGY	ARCHAEOLOGY	31	42
ARCHAEOLOGY	ART HISTORY	4	0
ARCHAEOLOGY	ASTRONOMY	36	36
ARCHAEOLOGY	BIOCHEMISTRY	87	80
ARCHAEOLOGY	CHEMISTRY	16	27
ARCHAEOLOGY	CLASSICS	18	42
ARCHAEOLOGY	COMMUNIC	16	20
ARCHAEOLOGY	COMP LIT	2	2
ARCHAEOLOGY	COMP SCI	41	65
ARCHAEOLOGY	EARTH SCI	4	10
ARCHAEOLOGY	ECONOMICS	60	79
ARCHAEOLOGY	EDUCATION	14	22
ARCHAEOLOGY	ENGINEERING	30	86
ARCHAEOLOGY	ENGLISH LIT	122	282
ARCHAEOLOGY	EVOLUTION BIO	18	12
ARCHAEOLOGY	HISTORY	45	100
ARCHAEOLOGY	LINGUISTICS	86	182
ARCHAEOLOGY	MATH	57	102
ARCHAEOLOGY	MID EAST STUD	1	1
ARCHAEOLOGY	MOLEC BIO	174	157
ARCHAEOLOGY	MUS TH & COM	43	106
ARCHAEOLOGY	NEUROSCI	33	33
ARCHAEOLOGY	PHILOSOPHY	164	212
ARCHAEOLOGY	PHYSICS	121	153
ARCHAEOLOGY	POLITICAL SCI	48	52
ARCHAEOLOGY	PSYCHOLOGY	182	351
ARCHAEOLOGY	SOCIOLOLOGY	306	273
ARCHAEOLOGY	SPANISH LIT	40	67
ARCHAEOLOGY	STATISTICS	36	28
ART HISTORY	ANTHROPOLOGY	79	402
ART HISTORY	ARCHAEOLOGY	12	42
ART HISTORY	ART HISTORY	28	79
ART HISTORY	ASTRONOMY	65	296
ART HISTORY	BIOCHEMISTRY	23	70
ART HISTORY	CHEMISTRY	4	17
ART HISTORY	CLASSICS	3	30
ART HISTORY	COMMUNIC	15	33
ART HISTORY	COMP LIT	27	100
ART HISTORY	COMP SCI	0	2
ART HISTORY	EARTH SCI	16	120
ART HISTORY	ECONOMICS	4	19
ART HISTORY	EDUCATION	10	58
ART HISTORY	ENGINEERING	1	11
ART HISTORY	ENGLISH LIT	46	322
ART HISTORY	EVOLUTION BIO	3	33
ART HISTORY	HISTORY	21	128
ART HISTORY	LINGUISTICS	15	102
ART HISTORY	MATH	19	172
ART HISTORY	MID EAST STUD	4	47
ART HISTORY	MOLEC BIO	10	22
ART HISTORY	MUS TH & COM	12	89
ART HISTORY	NEUROSCI	96	226
ART HISTORY	PHILOSOPHY	1	10
ART HISTORY	PHYSICS	43	158
ART HISTORY	POLITICAL SCI	16	47
ART HISTORY	PSYCHOLOGY	4	19
ART HISTORY	SOCIOLOLOGY	3	3
ART HISTORY	SPANISH LIT	2	20
ART HISTORY	STATISTICS	8	20
ASTRONOMY	ANTHROPOLOGY	21	81
ASTRONOMY	ARCHAEOLOGY	76	139
ASTRONOMY	ART HISTORY	56	141
ASTRONOMY	ASTRONOMY	59	128
ASTRONOMY	BIOCHEMISTRY	50	67
ASTRONOMY	CHEMISTRY	95	241
ASTRONOMY	CLASSICS	135	362
ASTRONOMY	COMMUNIC	134	199
ASTRONOMY	COMP LIT	1	3
ASTRONOMY	COMP SCI	59	170
ASTRONOMY	EARTH SCI	65	179
ASTRONOMY	ECONOMICS	11	19
ASTRONOMY	EDUCATION	28	54
ASTRONOMY	ENGINEERING	44	123
ASTRONOMY	ENGLISH LIT	32	91
ASTRONOMY	EVOLUTION BIO	7	5
ASTRONOMY	HISTORY	38	124
ASTRONOMY	LINGUISTICS	31	78
ASTRONOMY	MATH	74	205
ASTRONOMY	MID EAST STUD	52	132
ASTRONOMY	MOLEC BIO	36	49
ASTRONOMY	MUS TH & COM	7	12
ASTRONOMY	NEUROSCI	15	24
ASTRONOMY	PHILOSOPHY	84	103
ASTRONOMY	PHYSICS	7	11
ASTRONOMY	POLITICAL SCI	86	167
ASTRONOMY	PSYCHOLOGY	12	22
ASTRONOMY	SOCIOLOLOGY	15	34
ASTRONOMY	SPANISH LIT	109	228
ASTRONOMY	STATISTICS	25	43
BIOCHEMISTRY	ANTHROPOLOGY	39	81
BIOCHEMISTRY	ARCHAEOLOGY	12	24
BIOCHEMISTRY	ART HISTORY	9	38
BIOCHEMISTRY	ASTRONOMY	2	11
BIOCHEMISTRY	BIOCHEMISTRY	9	11
BIOCHEMISTRY	CHEMISTRY	15	77
BIOCHEMISTRY	CLASSICS	94	345
BIOCHEMISTRY	COMMUNIC	29	68
BIOCHEMISTRY	COMP LIT	22	49
BIOCHEMISTRY	COMP SCI	28	106
BIOCHEMISTRY	EARTH SCI	34	151
BIOCHEMISTRY	ECONOMICS	0	3
BIOCHEMISTRY	EDUCATION	20	85
BIOCHEMISTRY	ENGINEERING	27	133
BIOCHEMISTRY	ENGLISH LIT	11	33
BIOCHEMISTRY	EVOLUTION BIO	71	154
BIOCHEMISTRY	HISTORY	34	187
BIOCHEMISTRY	LINGUISTICS	12	50
BIOCHEMISTRY	MATH	105	294
BIOCHEMISTRY	MID EAST STUD	8	14
BIOCHEMISTRY	MOLEC BIO	0	6
BIOCHEMISTRY	MUS TH & COM	75	258
BIOCHEMISTRY	NEUROSCI	94	191
BIOCHEMISTRY	PHILOSOPHY	58	144
BIOCHEMISTRY	PHYSICS	4	5
BIOCHEMISTRY	POLITICAL SCI	45	78
BIOCHEMISTRY	PSYCHOLOGY	19	74
BIOCHEMISTRY	SOCIOLOLOGY	6	6
BIOCHEMISTRY	SPANISH LIT	6	28
BIOCHEMISTRY	STATISTICS	22	38
CHEMISTRY	ANTHROPOLOGY	97	35
CHEMISTRY	ARCHAEOLOGY	66	19
CHEMISTRY	ART HISTORY	25	8
CHEMISTRY	ASTRONOMY	325	125
CHEMISTRY	BIOCHEMISTRY	248	67
CHEMISTRY	CHEMISTRY	90	46
CHEMISTRY	CLASSICS	160	83
CHEMISTRY	COMMUNIC	257	71
CHEMISTRY	COMP LIT	480	177
CHEMISTRY	COMP SCI	3	2
CHEMISTRY	EARTH SCI	74	41
CHEMISTRY	ECONOMICS	178	42
CHEMISTRY	EDUCATION	87	37
CHEMISTRY	ENGINEERING	89	62
CHEMISTRY	ENGLISH LIT	72	54
CHEMISTRY	EVOLUTION BIO	57	17
CHEMISTRY	HISTORY	12	11
CHEMISTRY	LINGUISTICS	91	44
CHEMISTRY	MATH	128	69
CHEMISTRY	MID EAST STUD	75	35
CHEMISTRY	MOLEC BIO	240	71
CHEMISTRY	MUS TH & COM	359	185
CHEMISTRY	NEUROSCI	90	25
CHEMISTRY	PHILOSOPHY	45	10
CHEMISTRY	PHYSICS	24	7
CHEMISTRY	POLITICAL SCI	66	20
CHEMISTRY	PSYCHOLOGY	30	24
CHEMISTRY	SOCIOLOLOGY	188	47
CHEMISTRY	SPANISH LIT	62	33
CHEMISTRY	STATISTICS	110	33
CLASSICS	ANTHROPOLOGY	5	20
CLASSICS	ARCHAEOLOGY	51	157
CLASSICS	ART HISTORY	34	105
CLASSICS	ASTRONOMY	5	8
CLASSICS	BIOCHEMISTRY	11	39
CLASSICS	CHEMISTRY	80	323
CLASSICS	CLASSICS	22	73
CLASSICS	COMMUNIC	9	20
CLASSICS	COMP LIT	27	85
CLASSICS	COMP SCI	39	182
CLASSICS	EARTH SCI	18	65
CLASSICS	ECONOMICS	46	109
CLASSICS	EDUCATION	16	113
CLASSICS	ENGINEERING	5	49
CLASSICS	ENGLISH LIT	37	158
CLASSICS	EVOLUTION BIO	45	124
CLASSICS	HISTORY	101	529
CLASSICS	LINGUISTICS	16	103
CLASSICS	MATH	35	103
CLASSICS	MID EAST STUD	5	10
CLASSICS	MOLEC BIO	14	19
CLASSICS	MUS TH & COM	13	39
CLASSICS	NEUROSCI	10	16
CLASSICS	PHILOSOPHY	3	12
CLASSICS	PHYSICS	32	95
CLASSICS	POLITICAL SCI	6	28
CLASSICS	PSYCHOLOGY	123	646
CLASSICS	SOCIOLOLOGY	49	116
CLASSICS	SPANISH LIT	59	337
CLASSICS	STATISTICS	159	474
COMMUNIC	ANTHROPOLOGY	55	17
COMMUNIC	ARCHAEOLOGY	3	1
COMMUNIC	ART HISTORY	249	62
COMMUNIC	ASTRONOMY	83	24
COMMUNIC	BIOCHEMISTRY	17	4
COMMUNIC	CHEMISTRY	123	32
COMMUNIC	CLASSICS	42	9
COMMUNIC	COMMUNIC	104	17
COMMUNIC	COMP LIT	78	10
COMMUNIC	COMP SCI	34	6
COMMUNIC	EARTH SCI	98	49
COMMUNIC	ECONOMICS	6	3
COMMUNIC	EDUCATION	313	77
COMMUNIC	ENGINEERING	44	10
COMMUNIC	ENGLISH LIT	229	94
COMMUNIC	EVOLUTION BIO	137	22
COMMUNIC	HISTORY	57	22
COMMUNIC	LINGUISTICS	15	3
COMMUNIC	MATH	16	5
COMMUNIC	MID EAST STUD	243	100
COMMUNIC	MOLEC BIO	121	27
COMMUNIC	MUS TH & COM	3	0
COMMUNIC	NEUROSCI	181	32
COMMUNIC	PHILOSOPHY	140	26
COMMUNIC	PHYSICS	79	13
COMMUNIC	POLITICAL SCI	43	4
COMMUNIC	PSYCHOLOGY	160	55
COMMUNIC	SOCIOLOLOGY	130	33
COMMUNIC	SPANISH LIT	127	29
COMMUNIC	STATISTICS	73	18
COMP LIT	ANTHROPOLOGY	73	42
COMP LIT	ARCHAEOLOGY	105	49
COMP LIT	ART HISTORY	254	142
COMP LIT	ASTRONOMY	161	80
COMP LIT	BIOCHEMISTRY	16	8
COMP LIT	CHEMISTRY	4	3
COMP LIT	CLASSICS	28	21
COMP LIT	COMMUNIC	106	49
COMP LIT	COMP LIT	174	95
COMP LIT	COMP SCI	88	45
COMP LIT	EARTH SCI	79	59
COMP LIT	ECONOMICS	115	46
COMP LIT	EDUCATION	268	176
COMP LIT	ENGINEERING	58	47
COMP LIT	ENGLISH LIT	188	173
COMP LIT	EVOLUTION BIO	220	84
COMP LIT	HISTORY	2	3
COMP LIT	LINGUISTICS	139	115
COMP LIT	MATH	131	95
COMP LIT	MID EAST STUD	129	68
COMP LIT	MOLEC BIO	276	94
COMP LIT	MUS TH & COM	67	50
COMP LIT	NEUROSCI	25	9
COMP LIT	PHILOSOPHY	114	60
COMP LIT	PHYSICS	94	33
COMP LIT	POLITICAL SCI	148	76
COMP LIT	PSYCHOLOGY	290	254
COMP LIT	SOCIOLOLOGY	349	120
COMP LIT	SPANISH LIT	75	29
COMP LIT	STATISTICS	12	6
COMP SCI	ANTHROPOLOGY	1	1
COMP SCI	ARCHAEOLOGY	3	0
COMP SCI	ART HISTORY	8	10
COMP SCI	ASTRONOMY	23	9
COMP SCI	BIOCHEMISTRY	115	38
COMP SCI	CHEMISTRY	54	45
COMP SCI	CLASSICS	44	32
COMP SCI	COMMUNIC	29	12
COMP SCI	COMP LIT	20	8
COMP SCI	COMP SCI	42	41
COMP SCI	EARTH SCI	197	184
COMP SCI	ECONOMICS	69	18
COMP SCI	EDUCATION	309	243
COMP SCI	ENGINEERING	13	10
COMP SCI	ENGLISH LIT	63	65
COMP SCI	EVOLUTION BIO	8	3
COMP SCI	HISTORY	59	59
COMP SCI	LINGUISTICS	5	5
COMP SCI	MATH	131	94
COMP SCI	MID EAST STUD	9	7
COMP SCI	MOLEC BIO	180	111
COMP SCI	MUS TH & COM	33	32
COMP SCI	NEUROSCI	156	73
COMP SCI	PHILOSOPHY	110	65
COMP SCI	PHYSICS	32	14
COMP SCI	POLITICAL SCI	308	174
COMP SCI	PSYCHOLOGY	1	1
COMP SCI	SOCIOLOLOGY	63	33
COMP SCI	SPANISH LIT	81	54
COMP SCI	STATISTICS	185	87
EARTH SCI	ANTHROPOLOGY	72	114
EARTH SCI	ARCHAEOLOGY	55	70
EARTH SCI	ART HISTORY	38	90
EARTH SCI	ASTRONOMY	81	141
EARTH SCI	BIOCHEMISTRY	36	52
EARTH SCI	CHEMISTRY	21	43
EARTH SCI	CLASSICS	22	50
EARTH SCI	COMMUNIC	86	100
EARTH SCI	COMP LIT	91	105
EARTH SCI	COMP SCI	79	152
EARTH SCI	EARTH SCI	63	181
EARTH SCI	ECONOMICS	230	245
EARTH SCI	EDUCATION	56	94
EARTH SCI	ENGINEERING	54	98
EARTH SCI	ENGLISH LIT	11	19
EARTH SCI	EVOLUTION BIO	57	60
EARTH SCI	HISTORY	0	2
EARTH SCI	LINGUISTICS	28	43
EARTH SCI	MATH	21	47
EARTH SCI	MID EAST STUD	109	142
EARTH SCI	MOLEC BIO	74	73
EARTH SCI	MUS TH & COM	72	129
EARTH SCI	NEUROSCI	2	2
EARTH SCI	PHILOSOPHY	50	75
EARTH SCI	PHYSICS	7	10
EARTH SCI	POLITICAL SCI	2	2
EARTH SCI	PSYCHOLOGY	4	10
EARTH SCI	SOCIOLOLOGY	279	290
EARTH SCI	SPANISH LIT	22	38
EARTH SCI	STATISTICS	31	46
ECONOMICS	ANTHROPOLOGY	74	37
