from_matched_field	to_matched_field	n_male	n_female
ANTHROPOLOGY	ANTHROPOLOGY	54	66
ANTHROPOLOGY	ARCHAEOLOGY	8	8
ANTHROPOLOGY	ART HISTORY	9	26
ANTHROPOLOGY	ASTRONOMY	55	135
ANTHROPOLOGY	BIOCHEMISTRY	3	8
ANTHROPOLOGY	CHEMISTRY	17	14
ANTHROPOLOGY	CLASSICS	29	185
ANTHROPOLOGY	COMMUNIC	9	111
ANTHROPOLOGY	COMP LIT	26	488
ANTHROPOLOGY	COMP SCI	0	0
ANTHROPOLOGY	EARTH SCI	17	156
ANTHROPOLOGY	ECONOMICS	23	46
ANTHROPOLOGY	EDUCATION	5	28
ANTHROPOLOGY	ENGINEERING	14	25
ANTHROPOLOGY	ENGLISH LIT	145	172
ANTHROPOLOGY	EVOLUTION BIO	2	5
ANTHROPOLOGY	HISTORY	35	134
ANTHROPOLOGY	LINGUISTICS	53	78
ANTHROPOLOGY	MATH	0	1
ANTHROPOLOGY	MID EAST STUD	12	42
ANTHROPOLOGY	MOLEC BIO	92	96
ANTHROPOLOGY	MUS TH & COM	99	73
ANTHROPOLOGY	NEUROSCI	3	54
ANTHROPOLOGY	PHILOSOPHY	49	216
ANTHROPOLOGY	PHYSICS	28	95
ANTHROPOLOGY	POLITICAL SCI	52	116
ANTHROPOLOGY	PSYCHOLOGY	2	3
ANTHROPOLOGY	SOCIOLOLOGY	40	199
ANTHROPOLOGY	SPANISH LIT	0	1
ANTHROPOLOGY	STATISTICS	101	165
ARCHAEOLOGY	ANTHROPOLOGY	8	180
ARCHAEOLOGY	ARCHAEOLOGY	9	89
ARCHAEOLOGY	ART HISTORY	2	8
ARCHAEOLOGY	ASTRONOMY	196	360
ARCHAEOLOGY	BIOCHEMISTRY	9	25
ARCHAEOLOGY	CHEMISTRY	3	41
ARCHAEOLOGY	CLASSICS	2	3
ARCHAEOLOGY	COMMUNIC	28	51
ARCHAEOLOGY	COMP LIT	21	81
ARCHAEOLOGY	COMP SCI	33	61
ARCHAEOLOGY	EARTH SCI	8	57
ARCHAEOLOGY	ECONOMICS	0	1
ARCHAEOLOGY	EDUCATION	6	19
ARCHAEOLOGY	ENGINEERING	11	75
ARCHAEOLOGY	ENGLISH LIT	2	2
ARCHAEOLOGY	EVOLUTION BIO	10	3
ARCHAEOLOGY	HISTORY	2	20
ARCHAEOLOGY	LINGUISTICS	75	216
ARCHAEOLOGY	MATH	26	25
ARCHAEOLOGY	MID EAST STUD	1	33
ARCHAEOLOGY	MOLEC BIO	93	142
ARCHAEOLOGY	MUS TH & COM	1	0
ARCHAEOLOGY	NEUROSCI	113	209
ARCHAEOLOGY	PHILOSOPHY	1	6
ARCHAEOLOGY	PHYSICS	2	19
ARCHAEOLOGY	POLITICAL SCI	246	135
ARCHAEOLOGY	PSYCHOLOGY	13	8
ARCHAEOLOGY	SOCIOLOLOGY	152	608
ARCHAEOLOGY	SPANISH LIT	46	271
ARCHAEOLOGY	STATISTICS	74	229
ART HISTORY	ANTHROPOLOGY	3	191
ART HISTORY	ARCHAEOLOGY	0	3
ART HISTORY	ART HISTORY	19	93
ART HISTORY	ASTRONOMY	3	78
ART HISTORY	BIOCHEMISTRY	3	17
ART HISTORY	CHEMISTRY	33	64
ART HISTORY	CLASSICS	86	60
ART HISTORY	COMMUNIC	7	103
ART HISTORY	COMP LIT	9	107
ART HISTORY	COMP SCI	0	2
ART HISTORY	EARTH SCI	136	875
ART HISTORY	ECONOMICS	13	155
ART HISTORY	EDUCATION	2	69
ART HISTORY	ENGINEERING	1	26
ART HISTORY	ENGLISH LIT	17	230
ART HISTORY	EVOLUTION BIO	85	121
ART HISTORY	HISTORY	12	152
ART HISTORY	LINGUISTICS	71	570
ART HISTORY	MATH	8	236
ART HISTORY	MID EAST STUD	30	370
ART HISTORY	MOLEC BIO	12	76
ART HISTORY	MUS TH & COM	18	17
ART HISTORY	NEUROSCI	3	18
ART HISTORY	PHILOSOPHY	45	349
ART HISTORY	PHYSICS	126	277
ART HISTORY	POLITICAL SCI	0	21
ART HISTORY	PSYCHOLOGY	4	22
ART HISTORY	SOCIOLOLOGY	19	122
ART HISTORY	SPANISH LIT	4	36
ART HISTORY	STATISTICS	30	164
ASTRONOMY	ANTHROPOLOGY	19	86
ASTRONOMY	ARCHAEOLOGY	49	18
ASTRONOMY	ART HISTORY	0	9
ASTRONOMY	ASTRONOMY	6	88
ASTRONOMY	BIOCHEMISTRY	4	46
ASTRONOMY	CHEMISTRY	21	7
ASTRONOMY	CLASSICS	79	230
ASTRONOMY	COMMUNIC	8	218
ASTRONOMY	COMP LIT	6	28
ASTRONOMY	COMP SCI	1	9
ASTRONOMY	EARTH SCI	8	110
ASTRONOMY	ECONOMICS	25	30
ASTRONOMY	EDUCATION	29	103
ASTRONOMY	ENGINEERING	52	90
ASTRONOMY	ENGLISH LIT	63	77
ASTRONOMY	EVOLUTION BIO	158	176
ASTRONOMY	HISTORY	13	150
ASTRONOMY	LINGUISTICS	3	3
ASTRONOMY	MATH	4	4
ASTRONOMY	MID EAST STUD	10	26
ASTRONOMY	MOLEC BIO	147	311
ASTRONOMY	MUS TH & COM	21	114
ASTRONOMY	NEUROSCI	46	249
ASTRONOMY	PHILOSOPHY	42	208
ASTRONOMY	PHYSICS	93	80
ASTRONOMY	POLITICAL SCI	4	20
ASTRONOMY	PSYCHOLOGY	6	19
ASTRONOMY	SOCIOLOLOGY	73	210
ASTRONOMY	SPANISH LIT	34	367
ASTRONOMY	STATISTICS	140	380
BIOCHEMISTRY	ANTHROPOLOGY	6	6
BIOCHEMISTRY	ARCHAEOLOGY	781	220
BIOCHEMISTRY	ART HISTORY	24	34
BIOCHEMISTRY	ASTRONOMY	2	57
BIOCHEMISTRY	BIOCHEMISTRY	19	45
BIOCHEMISTRY	CHEMISTRY	83	39
BIOCHEMISTRY	CLASSICS	3	17
BIOCHEMISTRY	COMMUNIC	29	23
BIOCHEMISTRY	COMP LIT	70	193
BIOCHEMISTRY	COMP SCI	13	66
BIOCHEMISTRY	EARTH SCI	0	2
BIOCHEMISTRY	ECONOMICS	16	54
BIOCHEMISTRY	EDUCATION	26	62
BIOCHEMISTRY	ENGINEERING	270	230
BIOCHEMISTRY	ENGLISH LIT	1	5
BIOCHEMISTRY	EVOLUTION BIO	156	233
BIOCHEMISTRY	HISTORY	9	10
BIOCHEMISTRY	LINGUISTICS	19	118
BIOCHEMISTRY	MATH	214	276
BIOCHEMISTRY	MID EAST STUD	215	445
BIOCHEMISTRY	MOLEC BIO	34	117
BIOCHEMISTRY	MUS TH & COM	6	5
BIOCHEMISTRY	NEUROSCI	32	80
BIOCHEMISTRY	PHILOSOPHY	0	1
BIOCHEMISTRY	PHYSICS	58	63
BIOCHEMISTRY	POLITICAL SCI	79	64
BIOCHEMISTRY	PSYCHOLOGY	9	27
BIOCHEMISTRY	SOCIOLOLOGY	5	85
BIOCHEMISTRY	SPANISH LIT	12	59
BIOCHEMISTRY	STATISTICS	49	120
CHEMISTRY	ANTHROPOLOGY	222	59
CHEMISTRY	ARCHAEOLOGY	135	81
CHEMISTRY	ART HISTORY	3	1
CHEMISTRY	ASTRONOMY	2	2
CHEMISTRY	BIOCHEMISTRY	15	10
CHEMISTRY	CHEMISTRY	4	5
CHEMISTRY	CLASSICS	3	5
CHEMISTRY	COMMUNIC	76	10
CHEMISTRY	COMP LIT	71	40
CHEMISTRY	COMP SCI	1	0
CHEMISTRY	EARTH SCI	186	261
CHEMISTRY	ECONOMICS	20	22
CHEMISTRY	EDUCATION	54	27
CHEMISTRY	ENGINEERING	34	42
CHEMISTRY	ENGLISH LIT	465	108
CHEMISTRY	EVOLUTION BIO	40	64
CHEMISTRY	HISTORY	19	4
CHEMISTRY	LINGUISTICS	14	38
CHEMISTRY	MATH	21	12
CHEMISTRY	MID EAST STUD	8	20
CHEMISTRY	MOLEC BIO	1	6
CHEMISTRY	MUS TH & COM	36	50
CHEMISTRY	NEUROSCI	10	0
CHEMISTRY	PHILOSOPHY	700	332
