field	covariate
ANTHROPOLOGY	4.303917079254569
ARCHAEOLOGY	4.506655140921659
ART HISTORY	4.939735867821911
ASTRONOMY	4.315400810249171
BIOCHEMISTRY	4.484965690296927
CHEMISTRY	2.1354130156793762
CLASSICS	3.5965608506186295
COMMUNIC	4.943990898664442
COMP LIT	2.7995479668858803
COMP SCI	3.38028671556103
EARTH SCI	2.296141767929067
ECONOMICS	2.7165073879350494
EDUCATION	4.75594485411799
ENGINEERING	4.369741296698459
ENGLISH LIT	3.268258435142725
EVOLUTION BIO	4.0504056915042845
HISTORY	2.444169953156008
LINGUISTICS	4.457514196082992
MATH	4.849774917581243
MID EAST STUD	3.4982728031144568
MOLEC BIO	3.4122425732924615
MUS TH & COM	2.7440382797192853
NEUROSCI	3.6063444869876076
PHILOSOPHY	2.117683731457282
PHYSICS	2.836301979590078
POLITICAL SCI	4.468933886482359
PSYCHOLOGY	4.94678659945089
SOCIOLOLOGY	3.09973017042409
SPANISH LIT	2.5601551228757007
STATISTICS	2.215516091111479
