field	covariate
ANTHROPOLOGY	3.9171999638227692
ARCHAEOLOGY	4.682756232044309
ART HISTORY	4.176997087881592
ASTRONOMY	2.1989817141583607
BIOCHEMISTRY	2.6490491248573877
CHEMISTRY	4.609959670060231
CLASSICS	4.975416491820147
COMMUNIC	2.6158562177175986
COMP LIT	4.494619275458056
COMP SCI	4.256686620206479
EARTH SCI	4.883448446634008
ECONOMICS	3.885402776465039
EDUCATION	2.632980690985016
ENGINEERING	2.5154229765558997
ENGLISH LIT	4.010240207441295
EVOLUTION BIO	3.7322536131183295
HISTORY	2.136997723723143
LINGUISTICS	4.322853886841692
MATH	4.701595630448905
MID EAST STUD	4.391929314804086
MOLEC BIO	3.771514319453045
MUS TH & COM	3.637915062912596
NEUROSCI	3.695438409296301
PHILOSOPHY	2.4050171103787967
PHYSICS	3.732573097145668
POLITICAL SCI	2.1474825469761534
PSYCHOLOGY	4.371691963112812
SOCIOLOLOGY	3.0327216765432263
SPANISH LIT	3.783382218801779
STATISTICS	2.3048355905570697
