field	covariate
ANTHROPOLOGY	4.465190280233671
ARCHAEOLOGY	4.20724957342521
ART HISTORY	3.4139896754431085
ASTRONOMY	3.819447472586409
BIOCHEMISTRY	2.084389822900264
CHEMISTRY	4.7346167242512145
CLASSICS	2.4636099797262836
COMMUNIC	3.658713885084429
COMP LIT	2.24691904127955
COMP SCI	2.238868394340206
EARTH SCI	3.090832166451941
ECONOMICS	4.643157844277896
EDUCATION	4.975446222971831
ENGINEERING	3.902790060542774
ENGLISH LIT	4.070358369967664
EVOLUTION BIO	3.1265842487355577
HISTORY	3.3126737143785228
LINGUISTICS	4.649104886174688
MATH	3.5019574861321248
MID EAST STUD	3.423796533264042
MOLEC BIO	2.8299545387688068
MUS TH & COM	3.5781575698846533
NEUROSCI	3.389106839985325
PHILOSOPHY	4.496533995746095
PHYSICS	2.224826428650343
POLITICAL SCI	3.56374875383161
PSYCHOLOGY	3.657491335260571
SOCIOLOLOGY	4.791968125775774
SPANISH LIT	4.908858832759337
STATISTICS	2.7622203646766597
