field	covariate
ANTHROPOLOGY	4.722525518904963
ARCHAEOLOGY	2.65897793090259
ART HISTORY	4.233706616692833
ASTRONOMY	2.2977267219728255
BIOCHEMISTRY	2.2283943882667363
CHEMISTRY	3.805994045099579
CLASSICS	4.580609089038065
COMMUNIC	4.020039031193086
COMP LIT	4.636324702253891
COMP SCI	4.901719266241111
EARTH SCI	3.5607032595484296
ECONOMICS	2.2404542060457757
EDUCATION	3.565790238277244
ENGINEERING	4.590832126189102
ENGLISH LIT	2.623906837614896
EVOLUTION BIO	2.8029349394487677
HISTORY	3.185269369714953
LINGUISTICS	2.486450738770581
MATH	2.6673870844595102
MID EAST STUD	2.950959725899356
MOLEC BIO	4.610902647962551
MUS TH & COM	4.799004055174439
NEUROSCI	2.9441909778225788
PHILOSOPHY	3.4999963159169756
PHYSICS	3.2622611804206008
POLITICAL SCI	3.9610017108240823
PSYCHOLOGY	2.661508438922659
SOCIOLOLOGY	4.668787854447787
SPANISH LIT	2.9675938661635772
STATISTICS	2.7155629729047894
