field	covariate
ANTHROPOLOGY	4.46977351295324
ARCHAEOLOGY	3.95054828251274
ART HISTORY	3.05947706082954
ASTRONOMY	4.940734448829972
BIOCHEMISTRY	2.782859779980304
CHEMISTRY	3.566805052697082
CLASSICS	2.9039475178191543
COMMUNIC	3.8033890152545458
COMP LIT	3.1784219121493975
COMP SCI	2.852126596167939
EARTH SCI	3.4213640335158773
ECONOMICS	4.169399603144855
EDUCATION	2.4011841642193428
ENGINEERING	3.5169973618943478
ENGLISH LIT	4.105689085218513
EVOLUTION BIO	2.7363790276972444
HISTORY	4.7594484936105745
LINGUISTICS	3.118144072543565
MATH	2.4120805048843175
MID EAST STUD	3.6795411243425917
MOLEC BIO	3.6762358750636945
MUS TH & COM	2.9881400809329888
NEUROSCI	2.160178899671052
PHILOSOPHY	3.21847475552331
PHYSICS	4.5580989573993556
POLITICAL SCI	3.655277860072496
PSYCHOLOGY	4.596555938212346
SOCIOLOLOGY	3.654560731895925
SPANISH LIT	4.519891140945402
STATISTICS	3.013804767881925
