field	covariate
ANTHROPOLOGY	4.500072905620702
ARCHAEOLOGY	3.0074253961238666
ART HISTORY	2.394379572071326
ASTRONOMY	3.096039753829452
BIOCHEMISTRY	2.4844068003028026
CHEMISTRY	2.6691808782491244
CLASSICS	2.2125791459327804
COMMUNIC	2.473404141996875
COMP LIT	4.141219923098011
COMP SCI	2.4676494612108884
EARTH SCI	2.528838514132046
ECONOMICS	3.3846686338722574
EDUCATION	3.549104492685243
ENGINEERING	2.5246575695937783
ENGLISH LIT	3.976579173836151
EVOLUTION BIO	2.1588854722314603
HISTORY	3.3999705103930324
LINGUISTICS	4.926734990161259
MATH	3.360993140365997
MID EAST STUD	3.3176916395668963
MOLEC BIO	3.1435657519845446
MUS TH & COM	2.353451425784562
NEUROSCI	3.0540806424173947
PHILOSOPHY	2.841182299652001
PHYSICS	3.0189360734688346
POLITICAL SCI	3.605067762033374
PSYCHOLOGY	4.917455408624008
SOCIOLOLOGY	2.0022389602492447
SPANISH LIT	3.213748882100007
STATISTICS	2.3058191928215623
