field	covariate
ANTHROPOLOGY	3.3764208471697716
ARCHAEOLOGY	4.277399448147703
ART HISTORY	3.4496602303508017
ASTRONOMY	4.435411605223236
BIOCHEMISTRY	3.102218753936487
CHEMISTRY	3.8235191485031303
CLASSICS	2.367029959245982
COMMUNIC	3.0729683619740835
COMP LIT	3.2850785650040244
COMP SCI	2.6161001869100065
EARTH SCI	3.827004820163768
ECONOMICS	3.8664426033286454
EDUCATION	2.8435610742396418
ENGINEERING	2.363696768359527
ENGLISH LIT	3.0718152942886445
EVOLUTION BIO	3.891329536458121
HISTORY	2.3320324621252677
LINGUISTICS	4.515988024510987
MATH	4.687789234568462
MID EAST STUD	3.7184096031093126
MOLEC BIO	4.631591425555354
MUS TH & COM	4.674843397827747
NEUROSCI	2.2647540290664274
PHILOSOPHY	2.14991948751814
PHYSICS	3.096920532192577
POLITICAL SCI	3.12619242760889
PSYCHOLOGY	2.9801417264826875
SOCIOLOLOGY	4.327073714200695
SPANISH LIT	4.6037668189757
STATISTICS	2.6847065773447087
