field	covariate
ANTHROPOLOGY	4.013089030064371
ARCHAEOLOGY	4.155484588578927
ART HISTORY	4.078094277149768
ASTRONOMY	4.709542919893833
BIOCHEMISTRY	2.430597681209067
CHEMISTRY	3.297282767191443
CLASSICS	4.213153501609915
COMMUNIC	2.36442457295106
COMP LIT	4.316593422187766
COMP SCI	2.038345301025488
EARTH SCI	3.282388635241913
ECONOMICS	3.463086539975579
EDUCATION	4.444430343533654
ENGINEERING	4.037038232222043
ENGLISH LIT	3.87894330410592
EVOLUTION BIO	2.379541452031825
HISTORY	3.9581833961644013
LINGUISTICS	2.525724408077332
MATH	2.024202245821487
MID EAST STUD	2.9425019659970344
MOLEC BIO	4.8878366775769875
MUS TH & COM	3.264474052445501
NEUROSCI	3.7126714032755577
PHILOSOPHY	3.8223325250096023
PHYSICS	3.498327983137771
POLITICAL SCI	4.811598076787261
PSYCHOLOGY	3.7795436891162524
SOCIOLOLOGY	4.80266698969562
SPANISH LIT	2.7962104210266205
STATISTICS	2.750695598772879
