field	covariate
ANTHROPOLOGY	2.808325451361938
ARCHAEOLOGY	3.1301854363142887
ART HISTORY	3.592772287108605
ASTRONOMY	4.4909208474166515
BIOCHEMISTRY	4.4928290590658
CHEMISTRY	2.544941940930681
CLASSICS	3.7845344299147397
COMMUNIC	3.207470470044658
COMP LIT	4.540812811211044
COMP SCI	4.197690050229936
EARTH SCI	4.349771488276653
ECONOMICS	3.01620599809148
EDUCATION	4.974570477534465
ENGINEERING	3.856748174324231
ENGLISH LIT	2.238948067459178
EVOLUTION BIO	3.509963217099986
HISTORY	3.067104683746261
LINGUISTICS	2.563075098971403
MATH	3.6655554813968596
MID EAST STUD	4.430168129911769
MOLEC BIO	3.604615131675514
MUS TH & COM	4.93036035580573
NEUROSCI	3.2612306430855242
PHILOSOPHY	4.0448391178915175
PHYSICS	3.2029106581099382
POLITICAL SCI	2.6938961019227996
PSYCHOLOGY	4.390654929862153
SOCIOLOLOGY	2.4698103994371428
SPANISH LIT	2.2075098190594717
STATISTICS	3.3101978460595936
