from_matched_field	to_matched_field	n_male	n_female
ANTHROPOLOGY	ANTHROPOLOGY	12	39
ANTHROPOLOGY	ARCHAEOLOGY	199	886
ANTHROPOLOGY	ART HISTORY	66	195
ANTHROPOLOGY	ASTRONOMY	19	229
ANTHROPOLOGY	BIOCHEMISTRY	24	122
ANTHROPOLOGY	CHEMISTRY	2	67
ANTHROPOLOGY	CLASSICS	33	400
ANTHROPOLOGY	COMMUNIC	2	69
ANTHROPOLOGY	COMP LIT	2	20
ANTHROPOLOGY	COMP SCI	20	43
ANTHROPOLOGY	EARTH SCI	18	184
ANTHROPOLOGY	ECONOMICS	4	34
ANTHROPOLOGY	EDUCATION	43	254
ANTHROPOLOGY	ENGINEERING	144	185
ANTHROPOLOGY	ENGLISH LIT	93	189
ANTHROPOLOGY	EVOLUTION BIO	10	754
ANTHROPOLOGY	HISTORY	10	86
ANTHROPOLOGY	LINGUISTICS	9	422
ANTHROPOLOGY	MATH	3	300
ANTHROPOLOGY	MID EAST STUD	52	100
ANTHROPOLOGY	MOLEC BIO	32	60
ANTHROPOLOGY	MUS TH & COM	0	43
ANTHROPOLOGY	NEUROSCI	18	157
ANTHROPOLOGY	PHILOSOPHY	82	139
ANTHROPOLOGY	PHYSICS	29	151
ANTHROPOLOGY	POLITICAL SCI	54	192
ANTHROPOLOGY	PSYCHOLOGY	18	68
ANTHROPOLOGY	SOCIOLOLOGY	33	134
ANTHROPOLOGY	SPANISH LIT	64	127
ANTHROPOLOGY	STATISTICS	4	186
ARCHAEOLOGY	ANTHROPOLOGY	80	223
ARCHAEOLOGY	ARCHAEOLOGY	183	81
ARCHAEOLOGY	ART HISTORY	19	36
ARCHAEOLOGY	ASTRONOMY	25	153
ARCHAEOLOGY	BIOCHEMISTRY	150	251
ARCHAEOLOGY	CHEMISTRY	632	198
ARCHAEOLOGY	CLASSICS	62	70
ARCHAEOLOGY	COMMUNIC	65	239
ARCHAEOLOGY	COMP LIT	157	849
ARCHAEOLOGY	COMP SCI	541	137
