field	covariate
ANTHROPOLOGY	4.777607585935263
ARCHAEOLOGY	4.774641719595776
ART HISTORY	3.30003159931934
ASTRONOMY	4.6204050810930415
BIOCHEMISTRY	2.0312224658519504
CHEMISTRY	4.025584819181871
CLASSICS	4.929344493520761
COMMUNIC	2.2578516002015734
COMP LIT	3.57859260457615
COMP SCI	2.5617156661228098
EARTH SCI	4.296401159617105
ECONOMICS	4.736046255821295
EDUCATION	4.4853411463060695
ENGINEERING	4.832955763858979
ENGLISH LIT	3.811472856640638
EVOLUTION BIO	4.724988136094096
HISTORY	4.68351032686444
LINGUISTICS	4.231260361967916
MATH	2.76349761074008
MID EAST STUD	4.935474540191692
MOLEC BIO	2.4284064563552286
MUS TH & COM	2.6211300973363696
NEUROSCI	4.7906010747027485
PHILOSOPHY	4.451758623642361
PHYSICS	2.1590774550007095
POLITICAL SCI	2.067827260915562
PSYCHOLOGY	2.377765400992801
SOCIOLOLOGY	2.2177897439682575
SPANISH LIT	2.346520311362145
STATISTICS	2.072633917981939
