field	covariate
ANTHROPOLOGY	2.8148991568380297
ARCHAEOLOGY	2.543477011563834
ART HISTORY	2.96138393164715
ASTRONOMY	4.297409743997367
BIOCHEMISTRY	3.8490498207195403
CHEMISTRY	3.9799876641035787
CLASSICS	3.6078404227955585
COMMUNIC	2.5634030253747664
COMP LIT	3.0791246115219275
COMP SCI	3.0632613119762393
EARTH SCI	2.5749437273242823
ECONOMICS	2.596428712263072
EDUCATION	4.423393814201846
ENGINEERING	3.5738255091047533
ENGLISH LIT	4.849573838890546
EVOLUTION BIO	3.322099564452424
HISTORY	4.914620211567083
LINGUISTICS	3.840036180213898
MATH	3.1694814898011416
MID EAST STUD	3.435787841097278
MOLEC BIO	2.3340449943540156
MUS TH & COM	3.6526915126160526
NEUROSCI	3.104708375817212
PHILOSOPHY	2.5452991738698834
PHYSICS	2.6956766224216895
POLITICAL SCI	3.7675689618208916
PSYCHOLOGY	3.9659435578669466
SOCIOLOLOGY	4.209523043324447
SPANISH LIT	3.3770799460491125
STATISTICS	3.6344344398755384
