from_matched_field	to_matched_field	n_male	n_female
ANTHROPOLOGY	ANTHROPOLOGY	1	3
ANTHROPOLOGY	ARCHAEOLOGY	0	6
ANTHROPOLOGY	ART HISTORY	15	30
ANTHROPOLOGY	ASTRONOMY	33	73
ANTHROPOLOGY	BIOCHEMISTRY	5	24
ANTHROPOLOGY	CHEMISTRY	11	68
ANTHROPOLOGY	CLASSICS	5	120
ANTHROPOLOGY	COMMUNIC	87	454
ANTHROPOLOGY	COMP LIT	1	21
ANTHROPOLOGY	COMP SCI	4	29
ANTHROPOLOGY	EARTH SCI	15	113
ANTHROPOLOGY	ECONOMICS	3	26
ANTHROPOLOGY	EDUCATION	0	3
ANTHROPOLOGY	ENGINEERING	72	230
ANTHROPOLOGY	ENGLISH LIT	2	21
ANTHROPOLOGY	EVOLUTION BIO	14	17
ANTHROPOLOGY	HISTORY	2	40
ANTHROPOLOGY	LINGUISTICS	4	3
ANTHROPOLOGY	MATH	6	92
ANTHROPOLOGY	MID EAST STUD	16	47
ANTHROPOLOGY	MOLEC BIO	55	74
ANTHROPOLOGY	MUS TH & COM	26	120
ANTHROPOLOGY	NEUROSCI	0	20
ANTHROPOLOGY	PHILOSOPHY	0	1
ANTHROPOLOGY	PHYSICS	47	531
ANTHROPOLOGY	POLITICAL SCI	6	81
ANTHROPOLOGY	PSYCHOLOGY	224	545
ANTHROPOLOGY	SOCIOLOLOGY	0	3
ANTHROPOLOGY	SPANISH LIT	1	8
ANTHROPOLOGY	STATISTICS	15	22
ARCHAEOLOGY	ANTHROPOLOGY	18	96
ARCHAEOLOGY	ARCHAEOLOGY	0	3
ARCHAEOLOGY	ART HISTORY	58	75
ARCHAEOLOGY	ASTRONOMY	74	126
ARCHAEOLOGY	BIOCHEMISTRY	78	33
ARCHAEOLOGY	CHEMISTRY	35	70
ARCHAEOLOGY	CLASSICS	5	26
ARCHAEOLOGY	COMMUNIC	1	4
ARCHAEOLOGY	COMP LIT	2	15
ARCHAEOLOGY	COMP SCI	69	357
ARCHAEOLOGY	EARTH SCI	572	247
ARCHAEOLOGY	ECONOMICS	75	67
ARCHAEOLOGY	EDUCATION	148	156
ARCHAEOLOGY	ENGINEERING	208	595
ARCHAEOLOGY	ENGLISH LIT	1	13
ARCHAEOLOGY	EVOLUTION BIO	36	22
ARCHAEOLOGY	HISTORY	18	118
ARCHAEOLOGY	LINGUISTICS	22	13
ARCHAEOLOGY	MATH	1	2
ARCHAEOLOGY	MID EAST STUD	81	57
ARCHAEOLOGY	MOLEC BIO	22	35
ARCHAEOLOGY	MUS TH & COM	74	161
ARCHAEOLOGY	NEUROSCI	35	99
ARCHAEOLOGY	PHILOSOPHY	91	66
ARCHAEOLOGY	PHYSICS	5	9
ARCHAEOLOGY	POLITICAL SCI	161	125
ARCHAEOLOGY	PSYCHOLOGY	12	32
ARCHAEOLOGY	SOCIOLOLOGY	18	47
ARCHAEOLOGY	SPANISH LIT	12	4
ARCHAEOLOGY	STATISTICS	20	95
ART HISTORY	ANTHROPOLOGY	3	5
ART HISTORY	ARCHAEOLOGY	1	7
ART HISTORY	ART HISTORY	96	361
ART HISTORY	ASTRONOMY	1	2
ART HISTORY	BIOCHEMISTRY	1	2
ART HISTORY	CHEMISTRY	37	274
ART HISTORY	CLASSICS	12	80
ART HISTORY	COMMUNIC	190	158
ART HISTORY	COMP LIT	0	5
ART HISTORY	COMP SCI	21	48
ART HISTORY	EARTH SCI	1	8
ART HISTORY	ECONOMICS	42	206
ART HISTORY	EDUCATION	206	389
ART HISTORY	ENGINEERING	19	52
ART HISTORY	ENGLISH LIT	9	219
ART HISTORY	EVOLUTION BIO	42	175
ART HISTORY	HISTORY	0	2
ART HISTORY	LINGUISTICS	32	216
ART HISTORY	MATH	40	103
