field	covariate
ANTHROPOLOGY	3.188491050147133
ARCHAEOLOGY	2.8652671685623203
ART HISTORY	2.7821505546973935
ASTRONOMY	3.9275893537784548
BIOCHEMISTRY	3.5314046977274565
CHEMISTRY	2.9924090186770016
CLASSICS	2.961182687597404
COMMUNIC	2.879196135705352
COMP LIT	2.41586707988064
COMP SCI	4.661918261940137
EARTH SCI	3.5726430871452166
ECONOMICS	4.820895969584954
EDUCATION	3.127386301972678
ENGINEERING	2.1108237502621465
ENGLISH LIT	3.564215682144624
EVOLUTION BIO	4.463156858531216
HISTORY	2.56503583481189
LINGUISTICS	4.472499039488072
MATH	3.636920046285648
MID EAST STUD	2.812399570318778
MOLEC BIO	4.811638471210357
MUS TH & COM	2.959933529219895
NEUROSCI	2.687139798940903
PHILOSOPHY	4.427316509728486
PHYSICS	4.567493424026867
POLITICAL SCI	3.254571825525354
PSYCHOLOGY	4.177169425605862
SOCIOLOLOGY	3.3910846771284184
SPANISH LIT	4.847283871559128
STATISTICS	3.2979478658393284
