field	covariate
ANTHROPOLOGY	4.81405387203748
ARCHAEOLOGY	4.804860568398831
ART HISTORY	2.545654117560605
ASTRONOMY	2.8205761504184794
BIOCHEMISTRY	2.7978262033976415
CHEMISTRY	2.5080129730048206
CLASSICS	2.258690692315827
COMMUNIC	2.8438515831057094
COMP LIT	4.740322019119002
COMP SCI	2.951100825080058
EARTH SCI	4.472469495764619
ECONOMICS	3.8142679786369804
EDUCATION	3.871473308813597
ENGINEERING	4.220175260484639
ENGLISH LIT	2.7742791235813624
EVOLUTION BIO	4.050031295604672
HISTORY	3.938170670703863
LINGUISTICS	2.775356050639684
MATH	2.970873273484906
MID EAST STUD	2.6442655387578977
MOLEC BIO	3.88835257752958
MUS TH & COM	2.8412487968291824
NEUROSCI	2.7239040196110613
PHILOSOPHY	2.7887923925960845
PHYSICS	4.983767133761138
POLITICAL SCI	2.6868203162644964
PSYCHOLOGY	4.980740234963486
SOCIOLOLOGY	4.6629248329663895
SPANISH LIT	4.435411452800102
STATISTICS	2.3123243246616108
