from_matched_field	to_matched_field	n_male	n_female
ANTHROPOLOGY	ANTHROPOLOGY	0	2
ANTHROPOLOGY	ARCHAEOLOGY	4	14
ANTHROPOLOGY	ART HISTORY	88	400
ANTHROPOLOGY	ASTRONOMY	9	251
ANTHROPOLOGY	BIOCHEMISTRY	36	112
ANTHROPOLOGY	CHEMISTRY	8	6
ANTHROPOLOGY	CLASSICS	54	261
ANTHROPOLOGY	COMMUNIC	295	349
ANTHROPOLOGY	COMP LIT	46	356
ANTHROPOLOGY	COMP SCI	47	70
ANTHROPOLOGY	EARTH SCI	37	101
ANTHROPOLOGY	ECONOMICS	23	118
ANTHROPOLOGY	EDUCATION	29	313
ANTHROPOLOGY	ENGINEERING	6	22
ANTHROPOLOGY	ENGLISH LIT	7	53
ANTHROPOLOGY	EVOLUTION BIO	18	121
ANTHROPOLOGY	HISTORY	0	14
ANTHROPOLOGY	LINGUISTICS	18	516
ANTHROPOLOGY	MATH	9	9
ANTHROPOLOGY	MID EAST STUD	4	15
ANTHROPOLOGY	MOLEC BIO	19	139
ANTHROPOLOGY	MUS TH & COM	8	470
ANTHROPOLOGY	NEUROSCI	96	333
ANTHROPOLOGY	PHILOSOPHY	5	9
ANTHROPOLOGY	PHYSICS	12	9
ANTHROPOLOGY	POLITICAL SCI	70	393
ANTHROPOLOGY	PSYCHOLOGY	5	15
ANTHROPOLOGY	SOCIOLOLOGY	129	159
ANTHROPOLOGY	SPANISH LIT	10	48
ANTHROPOLOGY	STATISTICS	30	262
ARCHAEOLOGY	ANTHROPOLOGY	55	19
ARCHAEOLOGY	ARCHAEOLOGY	52	47
ARCHAEOLOGY	ART HISTORY	86	250
ARCHAEOLOGY	ASTRONOMY	90	117
ARCHAEOLOGY	BIOCHEMISTRY	27	257
ARCHAEOLOGY	CHEMISTRY	0	7
ARCHAEOLOGY	CLASSICS	1	1
ARCHAEOLOGY	COMMUNIC	71	60
ARCHAEOLOGY	COMP LIT	51	59
ARCHAEOLOGY	COMP SCI	90	11
ARCHAEOLOGY	EARTH SCI	17	60
ARCHAEOLOGY	ECONOMICS	0	1
ARCHAEOLOGY	EDUCATION	129	470
ARCHAEOLOGY	ENGINEERING	38	106
ARCHAEOLOGY	ENGLISH LIT	3	14
ARCHAEOLOGY	EVOLUTION BIO	351	96
ARCHAEOLOGY	HISTORY	8	5
ARCHAEOLOGY	LINGUISTICS	181	35
ARCHAEOLOGY	MATH	29	17
ARCHAEOLOGY	MID EAST STUD	204	21
ARCHAEOLOGY	MOLEC BIO	263	180
ARCHAEOLOGY	MUS TH & COM	422	161
ARCHAEOLOGY	NEUROSCI	7	21
ARCHAEOLOGY	PHILOSOPHY	0	1
ARCHAEOLOGY	PHYSICS	87	57
ARCHAEOLOGY	POLITICAL SCI	76	254
ARCHAEOLOGY	PSYCHOLOGY	32	118
ARCHAEOLOGY	SOCIOLOLOGY	124	258
ARCHAEOLOGY	SPANISH LIT	0	0
ARCHAEOLOGY	STATISTICS	36	31
ART HISTORY	ANTHROPOLOGY	3	11
ART HISTORY	ARCHAEOLOGY	30	71
ART HISTORY	ART HISTORY	27	101
ART HISTORY	ASTRONOMY	20	118
ART HISTORY	BIOCHEMISTRY	203	800
ART HISTORY	CHEMISTRY	6	3
ART HISTORY	CLASSICS	15	156
ART HISTORY	COMMUNIC	163	520
ART HISTORY	COMP LIT	7	68
ART HISTORY	COMP SCI	4	39
ART HISTORY	EARTH SCI	47	59
ART HISTORY	ECONOMICS	7	92
ART HISTORY	EDUCATION	22	153
ART HISTORY	ENGINEERING	418	527
ART HISTORY	ENGLISH LIT	2	31
ART HISTORY	EVOLUTION BIO	209	614
ART HISTORY	HISTORY	34	109
ART HISTORY	LINGUISTICS	8	11
ART HISTORY	MATH	12	95
ART HISTORY	MID EAST STUD	130	723
ART HISTORY	MOLEC BIO	4	63
ART HISTORY	MUS TH & COM	81	968
ART HISTORY	NEUROSCI	9	27
ART HISTORY	PHILOSOPHY	20	152
ART HISTORY	PHYSICS	21	8
ART HISTORY	POLITICAL SCI	6	21
ART HISTORY	PSYCHOLOGY	38	692
ART HISTORY	SOCIOLOLOGY	40	195
ART HISTORY	SPANISH LIT	21	92
ART HISTORY	STATISTICS	115	54
ASTRONOMY	ANTHROPOLOGY	19	27
ASTRONOMY	ARCHAEOLOGY	0	2
ASTRONOMY	ART HISTORY	27	841
ASTRONOMY	ASTRONOMY	258	413
ASTRONOMY	BIOCHEMISTRY	384	646
ASTRONOMY	CHEMISTRY	57	86
ASTRONOMY	CLASSICS	144	114
ASTRONOMY	COMMUNIC	29	33
ASTRONOMY	COMP LIT	25	101
ASTRONOMY	COMP SCI	70	442
ASTRONOMY	EARTH SCI	54	125
ASTRONOMY	ECONOMICS	129	89
ASTRONOMY	EDUCATION	31	158
ASTRONOMY	ENGINEERING	1	2
ASTRONOMY	ENGLISH LIT	220	633
ASTRONOMY	EVOLUTION BIO	26	334
ASTRONOMY	HISTORY	13	49
ASTRONOMY	LINGUISTICS	44	125
ASTRONOMY	MATH	17	79
ASTRONOMY	MID EAST STUD	204	315
ASTRONOMY	MOLEC BIO	33	116
ASTRONOMY	MUS TH & COM	2	16
ASTRONOMY	NEUROSCI	72	93
ASTRONOMY	PHILOSOPHY	31	22
ASTRONOMY	PHYSICS	100	354
ASTRONOMY	POLITICAL SCI	76	206
ASTRONOMY	PSYCHOLOGY	4	16
ASTRONOMY	SOCIOLOLOGY	89	183
ASTRONOMY	SPANISH LIT	39	86
ASTRONOMY	STATISTICS	28	336
BIOCHEMISTRY	ANTHROPOLOGY	9	40
BIOCHEMISTRY	ARCHAEOLOGY	45	102
BIOCHEMISTRY	ART HISTORY	7	71
BIOCHEMISTRY	ASTRONOMY	31	56
BIOCHEMISTRY	BIOCHEMISTRY	65	130
BIOCHEMISTRY	CHEMISTRY	61	103
BIOCHEMISTRY	CLASSICS	1	1
BIOCHEMISTRY	COMMUNIC	53	81
BIOCHEMISTRY	COMP LIT	120	228
BIOCHEMISTRY	COMP SCI	30	428
BIOCHEMISTRY	EARTH SCI	123	312
BIOCHEMISTRY	ECONOMICS	174	300
BIOCHEMISTRY	EDUCATION	54	96
BIOCHEMISTRY	ENGINEERING	19	21
BIOCHEMISTRY	ENGLISH LIT	105	347
BIOCHEMISTRY	EVOLUTION BIO	111	868
BIOCHEMISTRY	HISTORY	8	24
BIOCHEMISTRY	LINGUISTICS	196	145
BIOCHEMISTRY	MATH	24	23
BIOCHEMISTRY	MID EAST STUD	107	87
BIOCHEMISTRY	MOLEC BIO	42	47
BIOCHEMISTRY	MUS TH & COM	137	111
BIOCHEMISTRY	NEUROSCI	24	88
BIOCHEMISTRY	PHILOSOPHY	254	429
BIOCHEMISTRY	PHYSICS	383	719
BIOCHEMISTRY	POLITICAL SCI	230	121
BIOCHEMISTRY	PSYCHOLOGY	0	2
BIOCHEMISTRY	SOCIOLOLOGY	190	303
BIOCHEMISTRY	SPANISH LIT	16	22
BIOCHEMISTRY	STATISTICS	65	105
CHEMISTRY	ANTHROPOLOGY	16	8
CHEMISTRY	ARCHAEOLOGY	34	17
CHEMISTRY	ART HISTORY	81	14
CHEMISTRY	ASTRONOMY	115	135
CHEMISTRY	BIOCHEMISTRY	407	83
CHEMISTRY	CHEMISTRY	215	21
CHEMISTRY	CLASSICS	126	102
CHEMISTRY	COMMUNIC	39	5
CHEMISTRY	COMP LIT	148	53
CHEMISTRY	COMP SCI	332	61
CHEMISTRY	EARTH SCI	120	94
CHEMISTRY	ECONOMICS	139	31
CHEMISTRY	EDUCATION	213	43
CHEMISTRY	ENGINEERING	60	13
CHEMISTRY	ENGLISH LIT	169	12
CHEMISTRY	EVOLUTION BIO	503	298
CHEMISTRY	HISTORY	704	324
CHEMISTRY	LINGUISTICS	105	218
CHEMISTRY	MATH	8	75
CHEMISTRY	MID EAST STUD	406	259
CHEMISTRY	MOLEC BIO	115	186
CHEMISTRY	MUS TH & COM	44	47
CHEMISTRY	NEUROSCI	229	37
CHEMISTRY	PHILOSOPHY	181	66
CHEMISTRY	PHYSICS	284	528
CHEMISTRY	POLITICAL SCI	268	186
CHEMISTRY	PSYCHOLOGY	200	269
CHEMISTRY	SOCIOLOLOGY	111	165
CHEMISTRY	SPANISH LIT	251	126
CHEMISTRY	STATISTICS	101	74
CLASSICS	ANTHROPOLOGY	7	53
CLASSICS	ARCHAEOLOGY	17	161
CLASSICS	ART HISTORY	4	26
CLASSICS	ASTRONOMY	2	18
CLASSICS	BIOCHEMISTRY	29	245
CLASSICS	CHEMISTRY	82	440
CLASSICS	CLASSICS	0	12
CLASSICS	COMMUNIC	3	31
CLASSICS	COMP LIT	45	204
CLASSICS	COMP SCI	42	123
CLASSICS	EARTH SCI	16	45
CLASSICS	ECONOMICS	15	67
CLASSICS	EDUCATION	1	20
CLASSICS	ENGINEERING	18	44
CLASSICS	ENGLISH LIT	17	72
CLASSICS	EVOLUTION BIO	72	100
CLASSICS	HISTORY	1	0
