field	covariate
ANTHROPOLOGY	3.884350615166276
ARCHAEOLOGY	4.231993753903733
ART HISTORY	2.375793316376879
ASTRONOMY	4.280442359579986
BIOCHEMISTRY	3.8643296524674584
CHEMISTRY	4.34474442552482
CLASSICS	4.515329971129418
COMMUNIC	2.253307457738528
COMP LIT	2.6709868351541273
COMP SCI	4.704147565009494
EARTH SCI	4.8790374978196756
ECONOMICS	2.634901622848777
EDUCATION	2.065526944835821
ENGINEERING	2.219773879707413
ENGLISH LIT	3.9663359873084074
EVOLUTION BIO	3.5835296095916602
HISTORY	3.9698431955219586
LINGUISTICS	4.124832774606389
MATH	4.119379180594764
MID EAST STUD	2.1948909784733273
MOLEC BIO	4.473482009195197
MUS TH & COM	4.101842294344889
NEUROSCI	3.901294979338595
PHILOSOPHY	3.9937083662140913
PHYSICS	2.916553833026032
POLITICAL SCI	3.7980735161536883
PSYCHOLOGY	2.939734625635322
SOCIOLOLOGY	4.458841729297047
SPANISH LIT	2.076312729670691
STATISTICS	2.4865663197296675
