field	covariate
ANTHROPOLOGY	4.841728566794157
ARCHAEOLOGY	3.7595227280948587
ART HISTORY	3.528167601035359
ASTRONOMY	2.9937165186473833
BIOCHEMISTRY	4.881207534174573
CHEMISTRY	4.8621439088655105
CLASSICS	4.8662172895950295
COMMUNIC	4.998923751000994
COMP LIT	2.811323983054526
COMP SCI	3.2787468802721076
EARTH SCI	2.029872806408518
ECONOMICS	2.5871742488843688
EDUCATION	4.514241541940411
ENGINEERING	2.0707577386363605
ENGLISH LIT	2.0164069499227653
EVOLUTION BIO	2.546662013971269
HISTORY	4.237028698208338
LINGUISTICS	4.714644269668836
MATH	3.1587189363905557
MID EAST STUD	2.0135519471494363
MOLEC BIO	3.209435315082063
MUS TH & COM	4.279413750421563
NEUROSCI	2.8236019345527774
PHILOSOPHY	4.501460028400544
PHYSICS	4.460438618110588
POLITICAL SCI	3.0036750258343243
PSYCHOLOGY	2.086904633797954
SOCIOLOLOGY	4.184129328474691
SPANISH LIT	3.3007215885889227
STATISTICS	3.7691667141238203
