field	covariate
ANTHROPOLOGY	3.6376127197499937
ARCHAEOLOGY	3.808092805889654
ART HISTORY	3.2272927174848145
ASTRONOMY	3.8270362974946073
BIOCHEMISTRY	2.6482236632054645
CHEMISTRY	2.4560674248727983
CLASSICS	4.27982915275612
COMMUNIC	4.993439282641102
COMP LIT	4.255091201031567
COMP SCI	4.622530220751359
EARTH SCI	3.4877651376889873
ECONOMICS	2.565540814934799
EDUCATION	4.435119447337197
ENGINEERING	2.010434602346032
ENGLISH LIT	3.166261134267447
EVOLUTION BIO	4.441452329656876
HISTORY	3.847881166307124
LINGUISTICS	4.702236182939327
MATH	2.6543796701811857
MID EAST STUD	4.926447403757947
MOLEC BIO	4.682823779281284
MUS TH & COM	2.8012227088615043
NEUROSCI	3.954052221240915
PHILOSOPHY	3.365401024722641
PHYSICS	2.652318274294728
POLITICAL SCI	3.6744697225641296
PSYCHOLOGY	3.318229840301721
SOCIOLOLOGY	3.0951188343776366
SPANISH LIT	4.018331977054881
STATISTICS	2.8012458573676424
