field	covariate
ANTHROPOLOGY	3.0417834161565462
ARCHAEOLOGY	4.7014993532313545
ART HISTORY	2.785391865994405
ASTRONOMY	4.857150135238475
BIOCHEMISTRY	3.2034061158940137
CHEMISTRY	3.972562658285172
CLASSICS	2.351714207750659
COMMUNIC	2.894506190335129
COMP LIT	2.167106089956702
COMP SCI	2.2797301823176648
EARTH SCI	4.633890307951919
ECONOMICS	2.234638251460152
EDUCATION	2.016821886505678
ENGINEERING	3.271342806443698
ENGLISH LIT	3.8152138660928747
EVOLUTION BIO	4.986997878163504
HISTORY	2.6902282612775004
LINGUISTICS	2.935825573858054
MATH	4.206298707465113
MID EAST STUD	4.0008032695372355
MOLEC BIO	3.284172993328514
MUS TH & COM	4.597042568401352
NEUROSCI	3.3852657049580124
PHILOSOPHY	2.836075054365653
PHYSICS	4.975635901273874
POLITICAL SCI	2.9494072162538343
PSYCHOLOGY	4.354802118497201
SOCIOLOLOGY	2.979493298087655
SPANISH LIT	4.730024537207083
STATISTICS	4.26070879898979
