field	covariate
ANTHROPOLOGY	2.184216925049768
ARCHAEOLOGY	4.414516051999988
ART HISTORY	3.0634906261469395
ASTRONOMY	2.4187072446337736
BIOCHEMISTRY	4.23728322344739
CHEMISTRY	3.4438471762430485
CLASSICS	4.424687237727439
COMMUNIC	2.1404154118017726
COMP LIT	3.4495677014885757
COMP SCI	2.9391888836792446
EARTH SCI	4.437701764117417
ECONOMICS	2.0128681349062236
EDUCATION	2.7681075402261497
ENGINEERING	4.322460503563012
ENGLISH LIT	4.789477097031927
EVOLUTION BIO	2.4911906501813914
HISTORY	2.8194064854698406
LINGUISTICS	2.1624191452480948
MATH	2.0807671897611764
MID EAST STUD	2.3966188704946676
MOLEC BIO	3.8968758435915833
MUS TH & COM	3.830832230353051
NEUROSCI	2.904678372228327
PHILOSOPHY	4.146007705442163
PHYSICS	3.5072959305027265
POLITICAL SCI	4.622453846680569
PSYCHOLOGY	2.37275064433599
SOCIOLOLOGY	2.2932976717054583
SPANISH LIT	4.281134792874141
STATISTICS	2.2757146987340375
