field	covariate
ANTHROPOLOGY	2.4369642383412247
ARCHAEOLOGY	3.3671378186284526
ART HISTORY	4.855456300893625
ASTRONOMY	4.425841207204885
BIOCHEMISTRY	2.827734728240456
CHEMISTRY	2.980855186078995
CLASSICS	2.108650566902196
COMMUNIC	2.4163003419687143
COMP LIT	2.393494831100446
COMP SCI	3.6669882344130285
EARTH SCI	3.4163156504335093
ECONOMICS	3.5664301444299507
EDUCATION	2.0632406146129862
ENGINEERING	4.387964516637916
ENGLISH LIT	2.950498708834673
EVOLUTION BIO	2.4897431694967995
HISTORY	2.827648560763466
LINGUISTICS	4.327227211013515
MATH	2.595451146222667
MID EAST STUD	3.5379423522824625
MOLEC BIO	3.024498872425668
MUS TH & COM	2.7771376723636116
NEUROSCI	4.443098489747538
PHILOSOPHY	3.5697830897544596
PHYSICS	4.472418381345079
POLITICAL SCI	4.2328767439944865
PSYCHOLOGY	2.8461386795890786
SOCIOLOLOGY	3.441274241610305
SPANISH LIT	3.7679956483515085
STATISTICS	3.297381470740475
