from_matched_field	to_matched_field	n_male	n_female
ANTHROPOLOGY	ANTHROPOLOGY	11	19
ANTHROPOLOGY	ARCHAEOLOGY	0	0
ANTHROPOLOGY	ART HISTORY	66	174
ANTHROPOLOGY	ASTRONOMY	39	159
ANTHROPOLOGY	BIOCHEMISTRY	0	9
ANTHROPOLOGY	CHEMISTRY	2	29
ANTHROPOLOGY	CLASSICS	96	367
ANTHROPOLOGY	COMMUNIC	2	22
ANTHROPOLOGY	COMP LIT	6	21
ANTHROPOLOGY	COMP SCI	5	108
ANTHROPOLOGY	EARTH SCI	14	535
ANTHROPOLOGY	ECONOMICS	41	177
ANTHROPOLOGY	EDUCATION	17	17
ANTHROPOLOGY	ENGINEERING	34	325
ANTHROPOLOGY	ENGLISH LIT	7	2
ANTHROPOLOGY	EVOLUTION BIO	1	53
ANTHROPOLOGY	HISTORY	3	35
ANTHROPOLOGY	LINGUISTICS	14	26
ANTHROPOLOGY	MATH	30	93
ANTHROPOLOGY	MID EAST STUD	86	304
ANTHROPOLOGY	MOLEC BIO	13	20
ANTHROPOLOGY	MUS TH & COM	47	417
ANTHROPOLOGY	NEUROSCI	0	0
ANTHROPOLOGY	PHILOSOPHY	3	9
ANTHROPOLOGY	PHYSICS	12	25
ANTHROPOLOGY	POLITICAL SCI	7	86
ANTHROPOLOGY	PSYCHOLOGY	4	66
ANTHROPOLOGY	SOCIOLOLOGY	2	10
ANTHROPOLOGY	SPANISH LIT	439	517
ANTHROPOLOGY	STATISTICS	8	122
ARCHAEOLOGY	ANTHROPOLOGY	8	4
ARCHAEOLOGY	ARCHAEOLOGY	3	0
ARCHAEOLOGY	ART HISTORY	36	23
ARCHAEOLOGY	ASTRONOMY	145	424
ARCHAEOLOGY	BIOCHEMISTRY	21	5
ARCHAEOLOGY	CHEMISTRY	44	101
ARCHAEOLOGY	CLASSICS	260	410
ARCHAEOLOGY	COMMUNIC	0	0
ARCHAEOLOGY	COMP LIT	97	81
ARCHAEOLOGY	COMP SCI	656	116
ARCHAEOLOGY	EARTH SCI	7	27
ARCHAEOLOGY	ECONOMICS	19	17
ARCHAEOLOGY	EDUCATION	145	37
ARCHAEOLOGY	ENGINEERING	7	29
ARCHAEOLOGY	ENGLISH LIT	5	3
ARCHAEOLOGY	EVOLUTION BIO	212	138
ARCHAEOLOGY	HISTORY	0	1
ARCHAEOLOGY	LINGUISTICS	108	85
ARCHAEOLOGY	MATH	46	107
ARCHAEOLOGY	MID EAST STUD	33	192
ARCHAEOLOGY	MOLEC BIO	128	142
ARCHAEOLOGY	MUS TH & COM	143	273
ARCHAEOLOGY	NEUROSCI	6	28
ARCHAEOLOGY	PHILOSOPHY	5	1
ARCHAEOLOGY	PHYSICS	44	13
ARCHAEOLOGY	POLITICAL SCI	570	354
ARCHAEOLOGY	PSYCHOLOGY	83	157
ARCHAEOLOGY	SOCIOLOLOGY	247	96
ARCHAEOLOGY	SPANISH LIT	32	76
ARCHAEOLOGY	STATISTICS	289	98
ART HISTORY	ANTHROPOLOGY	8	101
ART HISTORY	ARCHAEOLOGY	20	696
ART HISTORY	ART HISTORY	80	335
ART HISTORY	ASTRONOMY	5	292
ART HISTORY	BIOCHEMISTRY	1	18
ART HISTORY	CHEMISTRY	11	27
ART HISTORY	CLASSICS	12	29
ART HISTORY	COMMUNIC	0	62
ART HISTORY	COMP LIT	50	234
ART HISTORY	COMP SCI	18	386
ART HISTORY	EARTH SCI	2	137
ART HISTORY	ECONOMICS	31	184
ART HISTORY	EDUCATION	20	257
ART HISTORY	ENGINEERING	34	768
ART HISTORY	ENGLISH LIT	56	387
ART HISTORY	EVOLUTION BIO	18	8
ART HISTORY	HISTORY	160	117
ART HISTORY	LINGUISTICS	7	68
ART HISTORY	MATH	29	466
ART HISTORY	MID EAST STUD	39	445
ART HISTORY	MOLEC BIO	51	108
ART HISTORY	MUS TH & COM	16	145
ART HISTORY	NEUROSCI	131	548
ART HISTORY	PHILOSOPHY	10	41
ART HISTORY	PHYSICS	113	105
ART HISTORY	POLITICAL SCI	142	420
ART HISTORY	PSYCHOLOGY	68	255
ART HISTORY	SOCIOLOLOGY	96	231
ART HISTORY	SPANISH LIT	32	241
ART HISTORY	STATISTICS	285	814
ASTRONOMY	ANTHROPOLOGY	22	112
ASTRONOMY	ARCHAEOLOGY	30	31
ASTRONOMY	ART HISTORY	434	62
ASTRONOMY	ASTRONOMY	4	9
ASTRONOMY	BIOCHEMISTRY	3	0
ASTRONOMY	CHEMISTRY	2	1
ASTRONOMY	CLASSICS	197	203
ASTRONOMY	COMMUNIC	142	313
ASTRONOMY	COMP LIT	16	88
ASTRONOMY	COMP SCI	176	386
ASTRONOMY	EARTH SCI	5	2
ASTRONOMY	ECONOMICS	36	29
ASTRONOMY	EDUCATION	185	220
ASTRONOMY	ENGINEERING	106	90
ASTRONOMY	ENGLISH LIT	21	54
ASTRONOMY	EVOLUTION BIO	59	224
ASTRONOMY	HISTORY	103	66
ASTRONOMY	LINGUISTICS	12	20
ASTRONOMY	MATH	247	355
ASTRONOMY	MID EAST STUD	106	647
ASTRONOMY	MOLEC BIO	142	447
ASTRONOMY	MUS TH & COM	3	64
ASTRONOMY	NEUROSCI	92	138
ASTRONOMY	PHILOSOPHY	25	72
ASTRONOMY	PHYSICS	181	403
ASTRONOMY	POLITICAL SCI	61	125
ASTRONOMY	PSYCHOLOGY	8	140
ASTRONOMY	SOCIOLOLOGY	8	133
ASTRONOMY	SPANISH LIT	64	126
ASTRONOMY	STATISTICS	56	201
BIOCHEMISTRY	ANTHROPOLOGY	4	8
BIOCHEMISTRY	ARCHAEOLOGY	38	30
BIOCHEMISTRY	ART HISTORY	210	329
BIOCHEMISTRY	ASTRONOMY	77	228
BIOCHEMISTRY	BIOCHEMISTRY	5	22
BIOCHEMISTRY	CHEMISTRY	109	141
BIOCHEMISTRY	CLASSICS	297	275
BIOCHEMISTRY	COMMUNIC	7	7
BIOCHEMISTRY	COMP LIT	1	3
BIOCHEMISTRY	COMP SCI	1	9
BIOCHEMISTRY	EARTH SCI	161	53
BIOCHEMISTRY	ECONOMICS	117	41
BIOCHEMISTRY	EDUCATION	4	26
BIOCHEMISTRY	ENGINEERING	50	49
BIOCHEMISTRY	ENGLISH LIT	6	25
BIOCHEMISTRY	EVOLUTION BIO	485	780
BIOCHEMISTRY	HISTORY	14	2
BIOCHEMISTRY	LINGUISTICS	249	155
BIOCHEMISTRY	MATH	217	202
BIOCHEMISTRY	MID EAST STUD	11	91
BIOCHEMISTRY	MOLEC BIO	5	3
BIOCHEMISTRY	MUS TH & COM	8	18
BIOCHEMISTRY	NEUROSCI	26	50
BIOCHEMISTRY	PHILOSOPHY	18	98
BIOCHEMISTRY	PHYSICS	52	45
BIOCHEMISTRY	POLITICAL SCI	18	43
BIOCHEMISTRY	PSYCHOLOGY	8	69
BIOCHEMISTRY	SOCIOLOLOGY	43	104
BIOCHEMISTRY	SPANISH LIT	236	46
BIOCHEMISTRY	STATISTICS	140	63
CHEMISTRY	ANTHROPOLOGY	56	31
CHEMISTRY	ARCHAEOLOGY	273	48
CHEMISTRY	ART HISTORY	167	99
CHEMISTRY	ASTRONOMY	67	138
CHEMISTRY	BIOCHEMISTRY	208	108
CHEMISTRY	CHEMISTRY	46	74
CHEMISTRY	CLASSICS	207	285
CHEMISTRY	COMMUNIC	46	26
CHEMISTRY	COMP LIT	235	151
CHEMISTRY	COMP SCI	248	28
CHEMISTRY	EARTH SCI	13	8
CHEMISTRY	ECONOMICS	328	30
CHEMISTRY	EDUCATION	116	33
CHEMISTRY	ENGINEERING	160	123
CHEMISTRY	ENGLISH LIT	78	91
CHEMISTRY	EVOLUTION BIO	303	31
CHEMISTRY	HISTORY	45	29
CHEMISTRY	LINGUISTICS	57	8
CHEMISTRY	MATH	190	138
CHEMISTRY	MID EAST STUD	166	143
CHEMISTRY	MOLEC BIO	300	212
CHEMISTRY	MUS TH & COM	58	16
CHEMISTRY	NEUROSCI	70	77
CHEMISTRY	PHILOSOPHY	76	11
CHEMISTRY	PHYSICS	309	39
CHEMISTRY	POLITICAL SCI	50	98
CHEMISTRY	PSYCHOLOGY	203	66
CHEMISTRY	SOCIOLOLOGY	32	19
CHEMISTRY	SPANISH LIT	304	131
CHEMISTRY	STATISTICS	271	254
CLASSICS	ANTHROPOLOGY	19	85
CLASSICS	ARCHAEOLOGY	85	46
CLASSICS	ART HISTORY	13	116
CLASSICS	ASTRONOMY	0	4
CLASSICS	BIOCHEMISTRY	46	104
CLASSICS	CHEMISTRY	38	124
CLASSICS	CLASSICS	76	144
CLASSICS	COMMUNIC	328	459
CLASSICS	COMP LIT	4	19
CLASSICS	COMP SCI	41	94
CLASSICS	EARTH SCI	42	489
CLASSICS	ECONOMICS	12	117
CLASSICS	EDUCATION	73	117
CLASSICS	ENGINEERING	2	134
CLASSICS	ENGLISH LIT	63	106
CLASSICS	EVOLUTION BIO	17	74
CLASSICS	HISTORY	6	116
CLASSICS	LINGUISTICS	125	377
CLASSICS	MATH	17	97
CLASSICS	MID EAST STUD	13	168
CLASSICS	MOLEC BIO	15	251
CLASSICS	MUS TH & COM	21	241
CLASSICS	NEUROSCI	68	251
CLASSICS	PHILOSOPHY	21	59
CLASSICS	PHYSICS	7	35
CLASSICS	POLITICAL SCI	27	270
CLASSICS	PSYCHOLOGY	29	22
CLASSICS	SOCIOLOLOGY	11	85
CLASSICS	SPANISH LIT	11	101
CLASSICS	STATISTICS	141	169
COMMUNIC	ANTHROPOLOGY	28	14
COMMUNIC	ARCHAEOLOGY	5	0
COMMUNIC	ART HISTORY	11	1
COMMUNIC	ASTRONOMY	466	144
COMMUNIC	BIOCHEMISTRY	7	3
COMMUNIC	CHEMISTRY	203	57
COMMUNIC	CLASSICS	524	83
COMMUNIC	COMMUNIC	24	7
COMMUNIC	COMP LIT	0	0
COMMUNIC	COMP SCI	167	5
COMMUNIC	EARTH SCI	118	99
COMMUNIC	ECONOMICS	151	72
COMMUNIC	EDUCATION	361	99
COMMUNIC	ENGINEERING	120	15
COMMUNIC	ENGLISH LIT	68	20
COMMUNIC	EVOLUTION BIO	49	24
COMMUNIC	HISTORY	18	1
COMMUNIC	LINGUISTICS	148	10
COMMUNIC	MATH	395	53
COMMUNIC	MID EAST STUD	0	2
COMMUNIC	MOLEC BIO	66	18
COMMUNIC	MUS TH & COM	219	23
COMMUNIC	NEUROSCI	0	0
COMMUNIC	PHILOSOPHY	1	0
COMMUNIC	PHYSICS	89	7
COMMUNIC	POLITICAL SCI	11	2
COMMUNIC	PSYCHOLOGY	234	26
COMMUNIC	SOCIOLOLOGY	137	21
COMMUNIC	SPANISH LIT	101	5
COMMUNIC	STATISTICS	51	12
COMP LIT	ANTHROPOLOGY	2	0
COMP LIT	ARCHAEOLOGY	55	42
COMP LIT	ART HISTORY	342	360
COMP LIT	ASTRONOMY	8	3
COMP LIT	BIOCHEMISTRY	28	17
COMP LIT	CHEMISTRY	73	78
COMP LIT	CLASSICS	93	19
COMP LIT	COMMUNIC	29	7
COMP LIT	COMP LIT	66	23
COMP LIT	COMP SCI	50	55
COMP LIT	EARTH SCI	234	11
COMP LIT	ECONOMICS	566	76
COMP LIT	EDUCATION	184	7
COMP LIT	ENGINEERING	93	71
COMP LIT	ENGLISH LIT	6	6
COMP LIT	EVOLUTION BIO	97	140
COMP LIT	HISTORY	9	4
COMP LIT	LINGUISTICS	131	144
COMP LIT	MATH	353	135
COMP LIT	MID EAST STUD	55	73
COMP LIT	MOLEC BIO	5	5
COMP LIT	MUS TH & COM	103	27
COMP LIT	NEUROSCI	13	8
COMP LIT	PHILOSOPHY	5	4
COMP LIT	PHYSICS	59	27
COMP LIT	POLITICAL SCI	19	26
COMP LIT	PSYCHOLOGY	50	44
COMP LIT	SOCIOLOLOGY	31	34
COMP LIT	SPANISH LIT	93	186
COMP LIT	STATISTICS	6	2
COMP SCI	ANTHROPOLOGY	21	30
COMP SCI	ARCHAEOLOGY	9	6
COMP SCI	ART HISTORY	196	57
COMP SCI	ASTRONOMY	274	173
COMP SCI	BIOCHEMISTRY	438	184
COMP SCI	CHEMISTRY	44	47
COMP SCI	CLASSICS	352	184
COMP SCI	COMMUNIC	10	3
COMP SCI	COMP LIT	61	8
COMP SCI	COMP SCI	62	112
COMP SCI	EARTH SCI	30	15
COMP SCI	ECONOMICS	653	93
COMP SCI	EDUCATION	73	167
COMP SCI	ENGINEERING	27	47
COMP SCI	ENGLISH LIT	265	36
COMP SCI	EVOLUTION BIO	131	128
COMP SCI	HISTORY	42	38
COMP SCI	LINGUISTICS	1	1
COMP SCI	MATH	63	179
COMP SCI	MID EAST STUD	41	291
COMP SCI	MOLEC BIO	32	20
COMP SCI	MUS TH & COM	46	70
COMP SCI	NEUROSCI	54	73
COMP SCI	PHILOSOPHY	280	63
COMP SCI	PHYSICS	46	11
COMP SCI	POLITICAL SCI	342	124
COMP SCI	PSYCHOLOGY	130	168
COMP SCI	SOCIOLOLOGY	4	5
COMP SCI	SPANISH LIT	250	36
COMP SCI	STATISTICS	91	109
EARTH SCI	ANTHROPOLOGY	200	147
EARTH SCI	ARCHAEOLOGY	28	61
EARTH SCI	ART HISTORY	143	380
EARTH SCI	ASTRONOMY	8	69
EARTH SCI	BIOCHEMISTRY	68	63
EARTH SCI	CHEMISTRY	51	437
EARTH SCI	CLASSICS	329	172
EARTH SCI	COMMUNIC	112	83
EARTH SCI	COMP LIT	80	164
EARTH SCI	COMP SCI	19	151
EARTH SCI	EARTH SCI	26	348
EARTH SCI	ECONOMICS	156	20
EARTH SCI	EDUCATION	222	263
EARTH SCI	ENGINEERING	41	27
EARTH SCI	ENGLISH LIT	160	930
EARTH SCI	EVOLUTION BIO	7	9
EARTH SCI	HISTORY	335	947
EARTH SCI	LINGUISTICS	325	511
EARTH SCI	MATH	43	197
EARTH SCI	MID EAST STUD	91	168
EARTH SCI	MOLEC BIO	0	5
EARTH SCI	MUS TH & COM	10	36
EARTH SCI	NEUROSCI	31	54
EARTH SCI	PHILOSOPHY	14	19
EARTH SCI	PHYSICS	48	109
EARTH SCI	POLITICAL SCI	236	646
EARTH SCI	PSYCHOLOGY	248	67
EARTH SCI	SOCIOLOLOGY	179	388
EARTH SCI	SPANISH LIT	29	139
EARTH SCI	STATISTICS	99	170
ECONOMICS	ANTHROPOLOGY	63	13
ECONOMICS	ARCHAEOLOGY	90	82
ECONOMICS	ART HISTORY	50	64
ECONOMICS	ASTRONOMY	146	82
ECONOMICS	BIOCHEMISTRY	1135	39
ECONOMICS	CHEMISTRY	61	26
ECONOMICS	CLASSICS	96	37
ECONOMICS	COMMUNIC	87	65
ECONOMICS	COMP LIT	157	38
ECONOMICS	COMP SCI	4	6
ECONOMICS	EARTH SCI	543	128
ECONOMICS	ECONOMICS	40	85
ECONOMICS	EDUCATION	27	32
ECONOMICS	ENGINEERING	154	280
ECONOMICS	ENGLISH LIT	16	0
ECONOMICS	EVOLUTION BIO	140	67
ECONOMICS	HISTORY	94	112
ECONOMICS	LINGUISTICS	27	12
ECONOMICS	MATH	194	121
ECONOMICS	MID EAST STUD	28	45
ECONOMICS	MOLEC BIO	178	4
ECONOMICS	MUS TH & COM	206	70
ECONOMICS	NEUROSCI	65	21
ECONOMICS	PHILOSOPHY	20	4
ECONOMICS	PHYSICS	24	8
ECONOMICS	POLITICAL SCI	29	16
ECONOMICS	PSYCHOLOGY	85	34
ECONOMICS	SOCIOLOLOGY	101	100
ECONOMICS	SPANISH LIT	208	301
ECONOMICS	STATISTICS	6	8
EDUCATION	ANTHROPOLOGY	3	26
EDUCATION	ARCHAEOLOGY	166	232
EDUCATION	ART HISTORY	46	104
EDUCATION	ASTRONOMY	56	457
EDUCATION	BIOCHEMISTRY	77	154
EDUCATION	CHEMISTRY	100	156
EDUCATION	CLASSICS	40	136
EDUCATION	COMMUNIC	142	59
EDUCATION	COMP LIT	43	109
EDUCATION	COMP SCI	6	0
EDUCATION	EARTH SCI	14	196
EDUCATION	ECONOMICS	108	241
EDUCATION	EDUCATION	43	52
EDUCATION	ENGINEERING	107	267
EDUCATION	ENGLISH LIT	64	29
EDUCATION	EVOLUTION BIO	55	249
EDUCATION	HISTORY	175	98
EDUCATION	LINGUISTICS	85	385
EDUCATION	MATH	12	115
EDUCATION	MID EAST STUD	114	241
EDUCATION	MOLEC BIO	196	147
EDUCATION	MUS TH & COM	23	47
EDUCATION	NEUROSCI	18	156
EDUCATION	PHILOSOPHY	43	139
EDUCATION	PHYSICS	31	45
EDUCATION	POLITICAL SCI	99	69
EDUCATION	PSYCHOLOGY	98	297
EDUCATION	SOCIOLOLOGY	8	49
EDUCATION	SPANISH LIT	12	183
EDUCATION	STATISTICS	138	161
ENGINEERING	ANTHROPOLOGY	38	142
ENGINEERING	ARCHAEOLOGY	220	1165
ENGINEERING	ART HISTORY	172	1083
ENGINEERING	ASTRONOMY	2	12
ENGINEERING	BIOCHEMISTRY	0	29
ENGINEERING	CHEMISTRY	10	277
ENGINEERING	CLASSICS	10	71
ENGINEERING	COMMUNIC	68	78
ENGINEERING	COMP LIT	19	189
ENGINEERING	COMP SCI	42	147
ENGINEERING	EARTH SCI	36	194
ENGINEERING	ECONOMICS	5	193
ENGINEERING	EDUCATION	62	232
ENGINEERING	ENGINEERING	47	687
ENGINEERING	ENGLISH LIT	100	242
ENGINEERING	EVOLUTION BIO	147	551
ENGINEERING	HISTORY	18	86
ENGINEERING	LINGUISTICS	34	199
ENGINEERING	MATH	0	12
ENGINEERING	MID EAST STUD	74	280
ENGINEERING	MOLEC BIO	17	30
ENGINEERING	MUS TH & COM	86	318
ENGINEERING	NEUROSCI	15	24
ENGINEERING	PHILOSOPHY	4	1
ENGINEERING	PHYSICS	38	1012
ENGINEERING	POLITICAL SCI	58	422
ENGINEERING	PSYCHOLOGY	56	155
ENGINEERING	SOCIOLOLOGY	305	768
