field	covariate
ANTHROPOLOGY	4.6276214228273735
ARCHAEOLOGY	2.3915570543174343
ART HISTORY	2.950998040383139
ASTRONOMY	2.2096266722121998
BIOCHEMISTRY	2.0070767681623947
CHEMISTRY	3.1910151857379674
CLASSICS	3.0637303011257915
COMMUNIC	2.2028406687735416
COMP LIT	2.101516120734445
COMP SCI	3.992025151726705
EARTH SCI	2.1938982900220267
ECONOMICS	2.6284035826596153
EDUCATION	2.046587856970568
ENGINEERING	2.4329886244344543
ENGLISH LIT	4.247343677380725
EVOLUTION BIO	2.7698446767050795
HISTORY	4.450138086491529
LINGUISTICS	4.588323375265748
MATH	3.7953847787454618
MID EAST STUD	3.070653499644077
MOLEC BIO	4.902297198306298
MUS TH & COM	2.5047221076080737
NEUROSCI	4.445027853230842
PHILOSOPHY	3.0286848831837196
PHYSICS	2.2323059578165965
POLITICAL SCI	4.568814444525165
PSYCHOLOGY	4.81056887331966
SOCIOLOLOGY	3.212264547386976
SPANISH LIT	2.9135782223383595
STATISTICS	2.8431118840004936
