from_matched_field	to_matched_field	n_male	n_female
ANTHROPOLOGY	ANTHROPOLOGY	27	43
ANTHROPOLOGY	ARCHAEOLOGY	20	4
ANTHROPOLOGY	ART HISTORY	121	70
ANTHROPOLOGY	ASTRONOMY	30	321
ANTHROPOLOGY	BIOCHEMISTRY	261	145
ANTHROPOLOGY	CHEMISTRY	40	118
ANTHROPOLOGY	CLASSICS	119	66
ANTHROPOLOGY	COMMUNIC	301	188
ANTHROPOLOGY	COMP LIT	271	188
ANTHROPOLOGY	COMP SCI	28	124
ANTHROPOLOGY	EARTH SCI	24	193
ANTHROPOLOGY	ECONOMICS	8	77
ANTHROPOLOGY	EDUCATION	0	2
ANTHROPOLOGY	ENGINEERING	6	9
ANTHROPOLOGY	ENGLISH LIT	30	304
ANTHROPOLOGY	EVOLUTION BIO	94	423
ANTHROPOLOGY	HISTORY	22	37
ANTHROPOLOGY	LINGUISTICS	34	209
ANTHROPOLOGY	MATH	11	158
ANTHROPOLOGY	MID EAST STUD	1	69
ANTHROPOLOGY	MOLEC BIO	1	6
ANTHROPOLOGY	MUS TH & COM	42	40
ANTHROPOLOGY	NEUROSCI	20	147
ANTHROPOLOGY	PHILOSOPHY	1	24
ANTHROPOLOGY	PHYSICS	1	3
ANTHROPOLOGY	POLITICAL SCI	4	47
ANTHROPOLOGY	PSYCHOLOGY	36	21
ANTHROPOLOGY	SOCIOLOLOGY	12	159
ANTHROPOLOGY	SPANISH LIT	32	357
ANTHROPOLOGY	STATISTICS	178	497
ARCHAEOLOGY	ANTHROPOLOGY	148	165
ARCHAEOLOGY	ARCHAEOLOGY	2	9
ARCHAEOLOGY	ART HISTORY	16	30
ARCHAEOLOGY	ASTRONOMY	23	158
ARCHAEOLOGY	BIOCHEMISTRY	135	445
ARCHAEOLOGY	CHEMISTRY	0	0
ARCHAEOLOGY	CLASSICS	3	4
ARCHAEOLOGY	COMMUNIC	6	25
ARCHAEOLOGY	COMP LIT	1	2
ARCHAEOLOGY	COMP SCI	58	184
ARCHAEOLOGY	EARTH SCI	1	1
ARCHAEOLOGY	ECONOMICS	16	212
ARCHAEOLOGY	EDUCATION	17	122
ARCHAEOLOGY	ENGINEERING	33	48
ARCHAEOLOGY	ENGLISH LIT	2	9
ARCHAEOLOGY	EVOLUTION BIO	75	113
ARCHAEOLOGY	HISTORY	62	93
ARCHAEOLOGY	LINGUISTICS	33	187
ARCHAEOLOGY	MATH	37	241
ARCHAEOLOGY	MID EAST STUD	9	532
ARCHAEOLOGY	MOLEC BIO	11	28
ARCHAEOLOGY	MUS TH & COM	15	7
ARCHAEOLOGY	NEUROSCI	5	18
ARCHAEOLOGY	PHILOSOPHY	15	92
ARCHAEOLOGY	PHYSICS	1	0
ARCHAEOLOGY	POLITICAL SCI	6	72
ARCHAEOLOGY	PSYCHOLOGY	35	30
ARCHAEOLOGY	SOCIOLOLOGY	142	304
ARCHAEOLOGY	SPANISH LIT	4	44
ARCHAEOLOGY	STATISTICS	0	8
ART HISTORY	ANTHROPOLOGY	12	45
ART HISTORY	ARCHAEOLOGY	5	68
ART HISTORY	ART HISTORY	9	72
ART HISTORY	ASTRONOMY	0	147
ART HISTORY	BIOCHEMISTRY	5	421
ART HISTORY	CHEMISTRY	6	5
ART HISTORY	CLASSICS	10	23
ART HISTORY	COMMUNIC	1	4
ART HISTORY	COMP LIT	4	28
ART HISTORY	COMP SCI	0	88
ART HISTORY	EARTH SCI	10	405
ART HISTORY	ECONOMICS	9	44
ART HISTORY	EDUCATION	10	528
ART HISTORY	ENGINEERING	4	40
ART HISTORY	ENGLISH LIT	6	55
ART HISTORY	EVOLUTION BIO	9	183
ART HISTORY	HISTORY	5	19
ART HISTORY	LINGUISTICS	32	166
ART HISTORY	MATH	2	58
ART HISTORY	MID EAST STUD	10	192
ART HISTORY	MOLEC BIO	11	43
ART HISTORY	MUS TH & COM	5	3
ART HISTORY	NEUROSCI	44	500
ART HISTORY	PHILOSOPHY	6	327
ART HISTORY	PHYSICS	6	24
ART HISTORY	POLITICAL SCI	10	152
ART HISTORY	PSYCHOLOGY	2	6
ART HISTORY	SOCIOLOLOGY	37	354
ART HISTORY	SPANISH LIT	6	124
ART HISTORY	STATISTICS	17	431
ASTRONOMY	ANTHROPOLOGY	29	23
ASTRONOMY	ARCHAEOLOGY	139	2
ASTRONOMY	ART HISTORY	179	98
ASTRONOMY	ASTRONOMY	21	34
ASTRONOMY	BIOCHEMISTRY	294	70
ASTRONOMY	CHEMISTRY	53	17
ASTRONOMY	CLASSICS	10	2
ASTRONOMY	COMMUNIC	122	14
ASTRONOMY	COMP LIT	296	43
ASTRONOMY	COMP SCI	20	29
ASTRONOMY	EARTH SCI	138	352
ASTRONOMY	ECONOMICS	78	65
ASTRONOMY	EDUCATION	16	90
ASTRONOMY	ENGINEERING	9	7
ASTRONOMY	ENGLISH LIT	647	197
ASTRONOMY	EVOLUTION BIO	4	3
ASTRONOMY	HISTORY	583	121
ASTRONOMY	LINGUISTICS	2	1
ASTRONOMY	MATH	16	120
ASTRONOMY	MID EAST STUD	202	559
ASTRONOMY	MOLEC BIO	220	30
ASTRONOMY	MUS TH & COM	470	31
ASTRONOMY	NEUROSCI	83	54
ASTRONOMY	PHILOSOPHY	10	10
ASTRONOMY	PHYSICS	394	334
ASTRONOMY	POLITICAL SCI	51	44
ASTRONOMY	PSYCHOLOGY	656	33
ASTRONOMY	SOCIOLOLOGY	104	46
ASTRONOMY	SPANISH LIT	204	439
ASTRONOMY	STATISTICS	319	97
BIOCHEMISTRY	ANTHROPOLOGY	232	374
BIOCHEMISTRY	ARCHAEOLOGY	166	13
BIOCHEMISTRY	ART HISTORY	263	79
BIOCHEMISTRY	ASTRONOMY	39	183
BIOCHEMISTRY	BIOCHEMISTRY	583	107
BIOCHEMISTRY	CHEMISTRY	171	22
BIOCHEMISTRY	CLASSICS	35	21
BIOCHEMISTRY	COMMUNIC	430	199
BIOCHEMISTRY	COMP LIT	144	28
BIOCHEMISTRY	COMP SCI	219	244
BIOCHEMISTRY	EARTH SCI	13	14
BIOCHEMISTRY	ECONOMICS	83	26
BIOCHEMISTRY	EDUCATION	30	13
BIOCHEMISTRY	ENGINEERING	211	80
BIOCHEMISTRY	ENGLISH LIT	76	17
BIOCHEMISTRY	EVOLUTION BIO	78	181
BIOCHEMISTRY	HISTORY	68	59
BIOCHEMISTRY	LINGUISTICS	171	370
BIOCHEMISTRY	MATH	231	582
BIOCHEMISTRY	MID EAST STUD	65	699
BIOCHEMISTRY	MOLEC BIO	151	105
BIOCHEMISTRY	MUS TH & COM	46	3
BIOCHEMISTRY	NEUROSCI	55	39
BIOCHEMISTRY	PHILOSOPHY	294	256
BIOCHEMISTRY	PHYSICS	82	29
BIOCHEMISTRY	POLITICAL SCI	141	24
BIOCHEMISTRY	PSYCHOLOGY	40	7
BIOCHEMISTRY	SOCIOLOLOGY	3	6
BIOCHEMISTRY	SPANISH LIT	69	287
BIOCHEMISTRY	STATISTICS	956	235
