field	covariate
ANTHROPOLOGY	3.205858492971921
ARCHAEOLOGY	4.752037999844697
ART HISTORY	3.9496699453324666
ASTRONOMY	4.732948249798309
BIOCHEMISTRY	2.0803009679024256
CHEMISTRY	3.577515744389952
CLASSICS	2.1585112751609095
COMMUNIC	3.7149757329527295
COMP LIT	2.3486360879976185
COMP SCI	3.57020425499445
EARTH SCI	4.233739831497402
ECONOMICS	3.5681519083411253
EDUCATION	4.15417879616899
ENGINEERING	2.707010723658577
ENGLISH LIT	2.0110515866897236
EVOLUTION BIO	3.8024922809212574
HISTORY	4.168175542782002
LINGUISTICS	4.3111909208327495
MATH	3.674298254811017
MID EAST STUD	3.013328714967149
MOLEC BIO	2.976722223675356
MUS TH & COM	4.9373146639531384
NEUROSCI	4.429526032751362
PHILOSOPHY	3.524106912530796
PHYSICS	2.823801374335335
POLITICAL SCI	4.45229553270099
PSYCHOLOGY	2.2161235956665406
SOCIOLOLOGY	3.770215434633326
SPANISH LIT	3.2919002889482893
STATISTICS	2.4933662200091935
