from_matched_field	to_matched_field	n_male	n_female
ANTHROPOLOGY	ANTHROPOLOGY	11	140
ANTHROPOLOGY	ARCHAEOLOGY	89	169
ANTHROPOLOGY	ART HISTORY	5	31
ANTHROPOLOGY	ASTRONOMY	1	11
ANTHROPOLOGY	BIOCHEMISTRY	71	45
ANTHROPOLOGY	CHEMISTRY	9	6
ANTHROPOLOGY	CLASSICS	14	129
ANTHROPOLOGY	COMMUNIC	91	483
ANTHROPOLOGY	COMP LIT	87	51
ANTHROPOLOGY	COMP SCI	55	60
ANTHROPOLOGY	EARTH SCI	9	41
ANTHROPOLOGY	ECONOMICS	9	33
ANTHROPOLOGY	EDUCATION	12	22
ANTHROPOLOGY	ENGINEERING	19	66
ANTHROPOLOGY	ENGLISH LIT	70	257
ANTHROPOLOGY	EVOLUTION BIO	143	39
ANTHROPOLOGY	HISTORY	9	2
ANTHROPOLOGY	LINGUISTICS	3	55
ANTHROPOLOGY	MATH	36	116
ANTHROPOLOGY	MID EAST STUD	2	9
ANTHROPOLOGY	MOLEC BIO	34	41
ANTHROPOLOGY	MUS TH & COM	56	274
ANTHROPOLOGY	NEUROSCI	1	13
ANTHROPOLOGY	PHILOSOPHY	44	482
ANTHROPOLOGY	PHYSICS	29	96
ANTHROPOLOGY	POLITICAL SCI	115	75
ANTHROPOLOGY	PSYCHOLOGY	3	8
ANTHROPOLOGY	SOCIOLOLOGY	2	6
ANTHROPOLOGY	SPANISH LIT	4	1
ANTHROPOLOGY	STATISTICS	282	218
ARCHAEOLOGY	ANTHROPOLOGY	62	133
ARCHAEOLOGY	ARCHAEOLOGY	3	4
ARCHAEOLOGY	ART HISTORY	7	5
ARCHAEOLOGY	ASTRONOMY	6	3
ARCHAEOLOGY	BIOCHEMISTRY	237	173
ARCHAEOLOGY	CHEMISTRY	38	19
ARCHAEOLOGY	CLASSICS	51	126
ARCHAEOLOGY	COMMUNIC	200	104
ARCHAEOLOGY	COMP LIT	16	10
ARCHAEOLOGY	COMP SCI	18	9
ARCHAEOLOGY	EARTH SCI	141	28
ARCHAEOLOGY	ECONOMICS	7	9
ARCHAEOLOGY	EDUCATION	50	268
ARCHAEOLOGY	ENGINEERING	23	42
ARCHAEOLOGY	ENGLISH LIT	0	9
ARCHAEOLOGY	EVOLUTION BIO	68	69
ARCHAEOLOGY	HISTORY	67	97
ARCHAEOLOGY	LINGUISTICS	29	382
ARCHAEOLOGY	MATH	65	37
ARCHAEOLOGY	MID EAST STUD	61	19
ARCHAEOLOGY	MOLEC BIO	92	162
ARCHAEOLOGY	MUS TH & COM	2	1
ARCHAEOLOGY	NEUROSCI	23	2
ARCHAEOLOGY	PHILOSOPHY	59	109
ARCHAEOLOGY	PHYSICS	80	56
ARCHAEOLOGY	POLITICAL SCI	0	0
ARCHAEOLOGY	PSYCHOLOGY	32	21
ARCHAEOLOGY	SOCIOLOLOGY	2	4
ARCHAEOLOGY	SPANISH LIT	5	18
ARCHAEOLOGY	STATISTICS	2	12
ART HISTORY	ANTHROPOLOGY	10	66
ART HISTORY	ARCHAEOLOGY	8	20
ART HISTORY	ART HISTORY	1	4
ART HISTORY	ASTRONOMY	135	76
ART HISTORY	BIOCHEMISTRY	59	186
ART HISTORY	CHEMISTRY	0	3
ART HISTORY	CLASSICS	4	7
ART HISTORY	COMMUNIC	5	3
ART HISTORY	COMP LIT	24	38
ART HISTORY	COMP SCI	75	132
ART HISTORY	EARTH SCI	112	172
ART HISTORY	ECONOMICS	231	274
ART HISTORY	EDUCATION	19	501
ART HISTORY	ENGINEERING	17	80
ART HISTORY	ENGLISH LIT	0	1
ART HISTORY	EVOLUTION BIO	5	13
ART HISTORY	HISTORY	13	18
ART HISTORY	LINGUISTICS	13	24
ART HISTORY	MATH	72	481
ART HISTORY	MID EAST STUD	10	11
ART HISTORY	MOLEC BIO	123	353
ART HISTORY	MUS TH & COM	0	5
ART HISTORY	NEUROSCI	2	131
ART HISTORY	PHILOSOPHY	32	292
ART HISTORY	PHYSICS	295	66
ART HISTORY	POLITICAL SCI	3	43
ART HISTORY	PSYCHOLOGY	106	397
ART HISTORY	SOCIOLOLOGY	27	39
ART HISTORY	SPANISH LIT	2	6
ART HISTORY	STATISTICS	2	43
ASTRONOMY	ANTHROPOLOGY	15	685
ASTRONOMY	ARCHAEOLOGY	23	23
ASTRONOMY	ART HISTORY	3	72
ASTRONOMY	ASTRONOMY	30	28
ASTRONOMY	BIOCHEMISTRY	3	38
ASTRONOMY	CHEMISTRY	18	28
ASTRONOMY	CLASSICS	31	283
ASTRONOMY	COMMUNIC	13	107
ASTRONOMY	COMP LIT	9	8
ASTRONOMY	COMP SCI	49	570
ASTRONOMY	EARTH SCI	17	87
ASTRONOMY	ECONOMICS	0	1
ASTRONOMY	EDUCATION	4	36
ASTRONOMY	ENGINEERING	0	9
ASTRONOMY	ENGLISH LIT	18	61
ASTRONOMY	EVOLUTION BIO	9	5
ASTRONOMY	HISTORY	169	168
ASTRONOMY	LINGUISTICS	14	229
ASTRONOMY	MATH	51	80
ASTRONOMY	MID EAST STUD	21	52
ASTRONOMY	MOLEC BIO	27	13
ASTRONOMY	MUS TH & COM	0	10
