field	covariate
ANTHROPOLOGY	2.1245342908888802
ARCHAEOLOGY	3.5666572466494246
ART HISTORY	4.6553134793341435
ASTRONOMY	2.839574219553687
BIOCHEMISTRY	2.485609982576083
CHEMISTRY	2.0969657878209698
CLASSICS	2.6508589897199775
COMMUNIC	3.5967504422320498
COMP LIT	4.267134143235596
COMP SCI	2.4940076445480863
EARTH SCI	2.100227719609032
ECONOMICS	4.082721472322994
EDUCATION	3.2687629234989943
ENGINEERING	3.6553680127209836
ENGLISH LIT	3.744372192295166
EVOLUTION BIO	2.380832158321506
HISTORY	2.921792594615847
LINGUISTICS	3.859674545670107
MATH	2.528098415113619
MID EAST STUD	4.11228692877765
MOLEC BIO	4.751345238025091
MUS TH & COM	4.019485635901554
NEUROSCI	3.4170603297814424
PHILOSOPHY	3.36537262128971
PHYSICS	3.5342374653387134
POLITICAL SCI	3.391904610273931
PSYCHOLOGY	3.618554119906915
SOCIOLOLOGY	4.690031904416669
SPANISH LIT	2.2334551595656844
STATISTICS	4.508735107568105
