from_matched_field	to_matched_field	n_male	n_female
ANTHROPOLOGY	ANTHROPOLOGY	0	6
ANTHROPOLOGY	ARCHAEOLOGY	56	276
ANTHROPOLOGY	ART HISTORY	8	72
ANTHROPOLOGY	ASTRONOMY	2	8
ANTHROPOLOGY	BIOCHEMISTRY	6	659
ANTHROPOLOGY	CHEMISTRY	54	138
ANTHROPOLOGY	CLASSICS	2	32
ANTHROPOLOGY	COMMUNIC	27	179
ANTHROPOLOGY	COMP LIT	102	143
ANTHROPOLOGY	COMP SCI	12	0
ANTHROPOLOGY	EARTH SCI	21	19
ANTHROPOLOGY	ECONOMICS	1	18
ANTHROPOLOGY	EDUCATION	1	87
ANTHROPOLOGY	ENGINEERING	0	7
ANTHROPOLOGY	ENGLISH LIT	1	3
ANTHROPOLOGY	EVOLUTION BIO	2	70
ANTHROPOLOGY	HISTORY	1	10
ANTHROPOLOGY	LINGUISTICS	5	106
ANTHROPOLOGY	MATH	5	16
ANTHROPOLOGY	MID EAST STUD	0	5
ANTHROPOLOGY	MOLEC BIO	176	483
ANTHROPOLOGY	MUS TH & COM	10	63
ANTHROPOLOGY	NEUROSCI	3	24
ANTHROPOLOGY	PHILOSOPHY	95	341
ANTHROPOLOGY	PHYSICS	0	13
ANTHROPOLOGY	POLITICAL SCI	18	127
ANTHROPOLOGY	PSYCHOLOGY	2	72
ANTHROPOLOGY	SOCIOLOLOGY	0	0
ANTHROPOLOGY	SPANISH LIT	32	232
ANTHROPOLOGY	STATISTICS	3	19
ARCHAEOLOGY	ANTHROPOLOGY	2	6
ARCHAEOLOGY	ARCHAEOLOGY	8	29
ARCHAEOLOGY	ART HISTORY	16	85
ARCHAEOLOGY	ASTRONOMY	17	39
ARCHAEOLOGY	BIOCHEMISTRY	9	148
ARCHAEOLOGY	CHEMISTRY	0	18
ARCHAEOLOGY	CLASSICS	57	254
ARCHAEOLOGY	COMMUNIC	69	190
ARCHAEOLOGY	COMP LIT	207	146
ARCHAEOLOGY	COMP SCI	5	2
ARCHAEOLOGY	EARTH SCI	52	123
ARCHAEOLOGY	ECONOMICS	41	28
ARCHAEOLOGY	EDUCATION	1	2
ARCHAEOLOGY	ENGINEERING	9	29
ARCHAEOLOGY	ENGLISH LIT	3	26
ARCHAEOLOGY	EVOLUTION BIO	2	5
ARCHAEOLOGY	HISTORY	27	112
ARCHAEOLOGY	LINGUISTICS	41	229
ARCHAEOLOGY	MATH	20	94
ARCHAEOLOGY	MID EAST STUD	82	176
ARCHAEOLOGY	MOLEC BIO	75	184
ARCHAEOLOGY	MUS TH & COM	33	114
ARCHAEOLOGY	NEUROSCI	1	6
ARCHAEOLOGY	PHILOSOPHY	12	48
ARCHAEOLOGY	PHYSICS	2	10
ARCHAEOLOGY	POLITICAL SCI	14	66
ARCHAEOLOGY	PSYCHOLOGY	3	25
ARCHAEOLOGY	SOCIOLOLOGY	39	23
ARCHAEOLOGY	SPANISH LIT	3	11
ARCHAEOLOGY	STATISTICS	58	236
ART HISTORY	ANTHROPOLOGY	10	23
ART HISTORY	ARCHAEOLOGY	55	282
ART HISTORY	ART HISTORY	2	8
ART HISTORY	ASTRONOMY	0	64
ART HISTORY	BIOCHEMISTRY	27	382
ART HISTORY	CHEMISTRY	38	165
ART HISTORY	CLASSICS	25	223
ART HISTORY	COMMUNIC	114	484
ART HISTORY	COMP LIT	1	7
ART HISTORY	COMP SCI	0	1
ART HISTORY	EARTH SCI	13	62
ART HISTORY	ECONOMICS	0	8
ART HISTORY	EDUCATION	1	16
ART HISTORY	ENGINEERING	155	164
ART HISTORY	ENGLISH LIT	95	336
ART HISTORY	EVOLUTION BIO	21	234
ART HISTORY	HISTORY	4	11
ART HISTORY	LINGUISTICS	11	167
ART HISTORY	MATH	15	61
ART HISTORY	MID EAST STUD	2	48
ART HISTORY	MOLEC BIO	2	78
ART HISTORY	MUS TH & COM	9	65
ART HISTORY	NEUROSCI	1	0
ART HISTORY	PHILOSOPHY	5	137
ART HISTORY	PHYSICS	0	2
ART HISTORY	POLITICAL SCI	48	37
ART HISTORY	PSYCHOLOGY	6	69
ART HISTORY	SOCIOLOLOGY	280	108
ART HISTORY	SPANISH LIT	19	120
ART HISTORY	STATISTICS	22	22
ASTRONOMY	ANTHROPOLOGY	7	9
ASTRONOMY	ARCHAEOLOGY	74	5
ASTRONOMY	ART HISTORY	23	9
ASTRONOMY	ASTRONOMY	271	258
ASTRONOMY	BIOCHEMISTRY	6	154
ASTRONOMY	CHEMISTRY	6	25
ASTRONOMY	CLASSICS	15	91
ASTRONOMY	COMMUNIC	44	433
ASTRONOMY	COMP LIT	21	16
ASTRONOMY	COMP SCI	111	109
ASTRONOMY	EARTH SCI	10	24
ASTRONOMY	ECONOMICS	14	9
ASTRONOMY	EDUCATION	155	39
ASTRONOMY	ENGINEERING	116	150
ASTRONOMY	ENGLISH LIT	12	10
ASTRONOMY	EVOLUTION BIO	3	1
ASTRONOMY	HISTORY	4	8
ASTRONOMY	LINGUISTICS	29	83
ASTRONOMY	MATH	158	141
ASTRONOMY	MID EAST STUD	1	1
ASTRONOMY	MOLEC BIO	29	41
ASTRONOMY	MUS TH & COM	9	14
ASTRONOMY	NEUROSCI	0	8
ASTRONOMY	PHILOSOPHY	38	130
ASTRONOMY	PHYSICS	60	142
ASTRONOMY	POLITICAL SCI	24	20
ASTRONOMY	PSYCHOLOGY	105	6
ASTRONOMY	SOCIOLOLOGY	19	6
ASTRONOMY	SPANISH LIT	5	25
ASTRONOMY	STATISTICS	22	203
BIOCHEMISTRY	ANTHROPOLOGY	1	0
BIOCHEMISTRY	ARCHAEOLOGY	6	0
BIOCHEMISTRY	ART HISTORY	730	608
BIOCHEMISTRY	ASTRONOMY	10	0
BIOCHEMISTRY	BIOCHEMISTRY	36	57
BIOCHEMISTRY	CHEMISTRY	9	3
BIOCHEMISTRY	CLASSICS	0	1
BIOCHEMISTRY	COMMUNIC	106	285
BIOCHEMISTRY	COMP LIT	25	7
BIOCHEMISTRY	COMP SCI	20	0
BIOCHEMISTRY	EARTH SCI	45	31
BIOCHEMISTRY	ECONOMICS	29	23
BIOCHEMISTRY	EDUCATION	26	66
BIOCHEMISTRY	ENGINEERING	49	11
BIOCHEMISTRY	ENGLISH LIT	256	48
BIOCHEMISTRY	EVOLUTION BIO	55	33
BIOCHEMISTRY	HISTORY	35	51
BIOCHEMISTRY	LINGUISTICS	61	147
BIOCHEMISTRY	MATH	23	2
BIOCHEMISTRY	MID EAST STUD	4	1
BIOCHEMISTRY	MOLEC BIO	2	7
BIOCHEMISTRY	MUS TH & COM	1	0
BIOCHEMISTRY	NEUROSCI	2	0
BIOCHEMISTRY	PHILOSOPHY	20	50
BIOCHEMISTRY	PHYSICS	43	20
BIOCHEMISTRY	POLITICAL SCI	30	59
BIOCHEMISTRY	PSYCHOLOGY	317	330
BIOCHEMISTRY	SOCIOLOLOGY	34	60
BIOCHEMISTRY	SPANISH LIT	2	4
BIOCHEMISTRY	STATISTICS	82	60
CHEMISTRY	ANTHROPOLOGY	220	51
CHEMISTRY	ARCHAEOLOGY	24	38
CHEMISTRY	ART HISTORY	41	9
CHEMISTRY	ASTRONOMY	602	47
CHEMISTRY	BIOCHEMISTRY	57	240
CHEMISTRY	CHEMISTRY	0	0
CHEMISTRY	CLASSICS	19	16
CHEMISTRY	COMMUNIC	128	24
CHEMISTRY	COMP LIT	45	6
CHEMISTRY	COMP SCI	31	5
CHEMISTRY	EARTH SCI	39	9
CHEMISTRY	ECONOMICS	29	5
CHEMISTRY	EDUCATION	58	4
CHEMISTRY	ENGINEERING	110	1
CHEMISTRY	ENGLISH LIT	26	8
CHEMISTRY	EVOLUTION BIO	7	26
CHEMISTRY	HISTORY	3	2
CHEMISTRY	LINGUISTICS	23	86
CHEMISTRY	MATH	12	10
CHEMISTRY	MID EAST STUD	47	18
CHEMISTRY	MOLEC BIO	59	66
CHEMISTRY	MUS TH & COM	88	68
CHEMISTRY	NEUROSCI	32	61
CHEMISTRY	PHILOSOPHY	79	57
CHEMISTRY	PHYSICS	2	6
CHEMISTRY	POLITICAL SCI	123	24
CHEMISTRY	PSYCHOLOGY	187	132
CHEMISTRY	SOCIOLOLOGY	4	0
CHEMISTRY	SPANISH LIT	200	47
CHEMISTRY	STATISTICS	65	9
CLASSICS	ANTHROPOLOGY	133	104
CLASSICS	ARCHAEOLOGY	3	2
CLASSICS	ART HISTORY	119	50
CLASSICS	ASTRONOMY	2	5
CLASSICS	BIOCHEMISTRY	51	168
CLASSICS	CHEMISTRY	67	103
CLASSICS	CLASSICS	48	439
CLASSICS	COMMUNIC	113	211
CLASSICS	COMP LIT	56	58
CLASSICS	COMP SCI	85	288
CLASSICS	EARTH SCI	27	23
CLASSICS	ECONOMICS	2	23
CLASSICS	EDUCATION	106	140
CLASSICS	ENGINEERING	232	20
CLASSICS	ENGLISH LIT	14	2
CLASSICS	EVOLUTION BIO	128	480
CLASSICS	HISTORY	73	292
CLASSICS	LINGUISTICS	10	52
CLASSICS	MATH	49	31
CLASSICS	MID EAST STUD	6	4
CLASSICS	MOLEC BIO	79	209
CLASSICS	MUS TH & COM	41	139
CLASSICS	NEUROSCI	47	83
CLASSICS	PHILOSOPHY	57	52
CLASSICS	PHYSICS	3	14
CLASSICS	POLITICAL SCI	159	69
CLASSICS	PSYCHOLOGY	21	85
CLASSICS	SOCIOLOLOGY	9	3
CLASSICS	SPANISH LIT	0	0
CLASSICS	STATISTICS	2	1
COMMUNIC	ANTHROPOLOGY	439	68
COMMUNIC	ARCHAEOLOGY	99	4
COMMUNIC	ART HISTORY	202	14
COMMUNIC	ASTRONOMY	594	39
COMMUNIC	BIOCHEMISTRY	14	16
COMMUNIC	CHEMISTRY	237	12
COMMUNIC	CLASSICS	8	1
COMMUNIC	COMMUNIC	71	11
COMMUNIC	COMP LIT	286	13
COMMUNIC	COMP SCI	90	5
COMMUNIC	EARTH SCI	245	8
COMMUNIC	ECONOMICS	4	0
COMMUNIC	EDUCATION	830	56
COMMUNIC	ENGINEERING	187	2
COMMUNIC	ENGLISH LIT	21	4
COMMUNIC	EVOLUTION BIO	15	4
COMMUNIC	HISTORY	43	6
COMMUNIC	LINGUISTICS	3	4
COMMUNIC	MATH	209	15
COMMUNIC	MID EAST STUD	233	8
COMMUNIC	MOLEC BIO	65	4
COMMUNIC	MUS TH & COM	26	2
COMMUNIC	NEUROSCI	128	12
COMMUNIC	PHILOSOPHY	167	38
COMMUNIC	PHYSICS	31	18
COMMUNIC	POLITICAL SCI	112	3
COMMUNIC	PSYCHOLOGY	61	3
COMMUNIC	SOCIOLOLOGY	436	35
COMMUNIC	SPANISH LIT	15	1
COMMUNIC	STATISTICS	212	10
COMP LIT	ANTHROPOLOGY	8	3
COMP LIT	ARCHAEOLOGY	79	13
COMP LIT	ART HISTORY	41	6
COMP LIT	ASTRONOMY	4	0
COMP LIT	BIOCHEMISTRY	45	93
COMP LIT	CHEMISTRY	85	78
COMP LIT	CLASSICS	3	2
COMP LIT	COMMUNIC	5	50
COMP LIT	COMP LIT	69	71
COMP LIT	COMP SCI	13	10
COMP LIT	EARTH SCI	227	41
COMP LIT	ECONOMICS	26	98
COMP LIT	EDUCATION	20	21
COMP LIT	ENGINEERING	47	14
COMP LIT	ENGLISH LIT	9	14
COMP LIT	EVOLUTION BIO	170	869
COMP LIT	HISTORY	0	5
COMP LIT	LINGUISTICS	0	3
COMP LIT	MATH	5	12
COMP LIT	MID EAST STUD	79	135
COMP LIT	MOLEC BIO	52	118
COMP LIT	MUS TH & COM	19	3
COMP LIT	NEUROSCI	13	24
COMP LIT	PHILOSOPHY	55	123
COMP LIT	PHYSICS	1	23
COMP LIT	POLITICAL SCI	163	106
COMP LIT	PSYCHOLOGY	43	96
COMP LIT	SOCIOLOLOGY	21	13
COMP LIT	SPANISH LIT	24	29
COMP LIT	STATISTICS	22	107
COMP SCI	ANTHROPOLOGY	100	50
COMP SCI	ARCHAEOLOGY	0	5
COMP SCI	ART HISTORY	104	90
COMP SCI	ASTRONOMY	147	360
COMP SCI	BIOCHEMISTRY	3	33
COMP SCI	CHEMISTRY	115	655
COMP SCI	CLASSICS	1	18
COMP SCI	COMMUNIC	6	17
COMP SCI	COMP LIT	22	24
COMP SCI	COMP SCI	10	16
COMP SCI	EARTH SCI	153	3
COMP SCI	ECONOMICS	79	70
COMP SCI	EDUCATION	32	31
COMP SCI	ENGINEERING	2	3
COMP SCI	ENGLISH LIT	112	90
COMP SCI	EVOLUTION BIO	0	21
COMP SCI	HISTORY	478	193
COMP SCI	LINGUISTICS	49	40
COMP SCI	MATH	16	7
COMP SCI	MID EAST STUD	0	1
