field	covariate
ANTHROPOLOGY	4.66371499489014
ARCHAEOLOGY	4.231594637099279
ART HISTORY	3.087671961058809
ASTRONOMY	2.1838128652677424
BIOCHEMISTRY	4.618119680942061
CHEMISTRY	3.422614051843474
CLASSICS	3.280007205667003
COMMUNIC	3.8278091264884937
COMP LIT	4.293387749852988
COMP SCI	3.7983417018773906
EARTH SCI	3.3531694968156436
ECONOMICS	4.965615472000161
EDUCATION	3.569397616361842
ENGINEERING	4.122862701259338
ENGLISH LIT	3.344523808597315
EVOLUTION BIO	4.987285784431087
HISTORY	3.590725803082397
LINGUISTICS	4.347445003699538
MATH	2.317193844096977
MID EAST STUD	4.564646628715176
MOLEC BIO	2.2729567799746864
MUS TH & COM	2.912907360157556
NEUROSCI	4.764438639336568
PHILOSOPHY	4.364272675633849
PHYSICS	2.44605270348903
POLITICAL SCI	4.504696189523026
PSYCHOLOGY	4.761090583729505
SOCIOLOLOGY	2.448331734249571
SPANISH LIT	4.663066966843584
STATISTICS	2.5797443342210453
