field	covariate
ANTHROPOLOGY	3.2450537072183563
ARCHAEOLOGY	3.2183285272124644
ART HISTORY	4.9611023242875705
ASTRONOMY	3.8046216322280357
BIOCHEMISTRY	3.8571423611976905
CHEMISTRY	2.8889992507616418
CLASSICS	3.786838239566768
COMMUNIC	3.758938476678065
COMP LIT	3.682285359813902
COMP SCI	2.931164271024614
EARTH SCI	4.88892659030821
ECONOMICS	3.4832566907860683
EDUCATION	3.959317093042746
ENGINEERING	2.9037509979532423
ENGLISH LIT	3.912258477299369
EVOLUTION BIO	2.325486364356614
HISTORY	2.9664413778759684
LINGUISTICS	4.947511765461897
MATH	2.848814510013495
MID EAST STUD	4.1478964409877035
MOLEC BIO	3.6876639888506615
MUS TH & COM	2.6538640314480744
NEUROSCI	3.4567708962578587
PHILOSOPHY	2.8328592218227104
PHYSICS	2.723996134457984
POLITICAL SCI	2.050986657599805
PSYCHOLOGY	2.6756589958670527
SOCIOLOLOGY	3.290990583015265
SPANISH LIT	3.470237040319344
STATISTICS	2.2930729524213556
