field	covariate
ANTHROPOLOGY	2.1750684459967733
ARCHAEOLOGY	4.812169416330352
ART HISTORY	2.564043885811345
ASTRONOMY	3.188844127083288
BIOCHEMISTRY	2.925981868272841
CHEMISTRY	2.088552629532164
CLASSICS	3.7970500133007694
COMMUNIC	3.2115164989557643
COMP LIT	3.7409421668118092
COMP SCI	3.179182878600843
EARTH SCI	4.619541461403537
ECONOMICS	4.342792467138424
EDUCATION	3.3005614374730063
ENGINEERING	2.376547162558386
ENGLISH LIT	3.2388679608381503
EVOLUTION BIO	4.076252164645974
HISTORY	2.039080872948499
LINGUISTICS	3.7872070254813703
MATH	2.313368370879752
MID EAST STUD	2.3393347661963695
MOLEC BIO	2.852280411941089
MUS TH & COM	4.30886673436115
NEUROSCI	4.938656817134338
PHILOSOPHY	4.801307965374683
PHYSICS	2.7006947757633437
POLITICAL SCI	3.1178617864778237
PSYCHOLOGY	2.908172243543508
SOCIOLOLOGY	4.503888480196595
SPANISH LIT	2.0023902108188762
STATISTICS	3.7820768649940524
