field	covariate
ANTHROPOLOGY	2.7577147013486285
ARCHAEOLOGY	2.9006392640380567
ART HISTORY	4.574410855865393
ASTRONOMY	4.23285041106411
BIOCHEMISTRY	4.529663259749645
CHEMISTRY	4.480684237976445
CLASSICS	2.8441509802095424
COMMUNIC	4.748126895827655
COMP LIT	3.8168188142144723
COMP SCI	4.954150136532697
EARTH SCI	2.401978061145875
ECONOMICS	2.3569435323598076
EDUCATION	4.379419013105419
ENGINEERING	2.740522694515868
ENGLISH LIT	4.628632148708194
EVOLUTION BIO	4.2593180057146025
HISTORY	3.7821413169468916
LINGUISTICS	3.277495232475435
MATH	4.535619709799889
MID EAST STUD	3.5674274160284805
MOLEC BIO	4.177772016290199
MUS TH & COM	3.6981224734305562
NEUROSCI	4.252437347767169
PHILOSOPHY	3.086578508882969
PHYSICS	3.5615335182702177
POLITICAL SCI	2.55120398747812
PSYCHOLOGY	3.7022329951141715
SOCIOLOLOGY	3.69151619566
SPANISH LIT	2.1459993506316417
STATISTICS	3.551035630052012
