field	covariate
ANTHROPOLOGY	3.4892504400239974
ARCHAEOLOGY	4.680350220058264
ART HISTORY	2.1227070948891456
ASTRONOMY	4.2227625642304965
BIOCHEMISTRY	3.3267088085660967
CHEMISTRY	2.1114891238423636
CLASSICS	2.403571740790605
COMMUNIC	2.4039391841243676
COMP LIT	3.4524095566373134
COMP SCI	3.9354087869245964
EARTH SCI	4.86471359035151
ECONOMICS	2.0102486583566836
EDUCATION	2.7746557518248767
ENGINEERING	4.113649105213998
ENGLISH LIT	3.4369619605224133
EVOLUTION BIO	2.6047863099811726
HISTORY	4.1091012075715785
LINGUISTICS	3.511947138581849
MATH	2.792030715536562
MID EAST STUD	3.780802441329622
MOLEC BIO	2.1884665750898886
MUS TH & COM	3.2421472038107915
NEUROSCI	4.409797841260616
PHILOSOPHY	2.3589305256120823
PHYSICS	4.361855326710526
POLITICAL SCI	3.232122280355606
PSYCHOLOGY	2.4275531652831086
SOCIOLOLOGY	3.6800692332419813
SPANISH LIT	2.5547138661131337
STATISTICS	4.0964373715839635
