field	covariate
ANTHROPOLOGY	4.240526075574948
ARCHAEOLOGY	3.908534512516593
ART HISTORY	4.0505031689779205
ASTRONOMY	4.0800256893115066
BIOCHEMISTRY	2.3687443910801216
CHEMISTRY	3.4459154588188103
CLASSICS	3.628114030568653
COMMUNIC	3.800949619702907
COMP LIT	4.240623806226978
COMP SCI	2.253196803323003
EARTH SCI	4.082350327946638
ECONOMICS	3.403808471422725
EDUCATION	2.2740204389501195
ENGINEERING	2.2575773548253526
ENGLISH LIT	2.6293323720994035
EVOLUTION BIO	2.2418286171643826
HISTORY	3.1515194180291966
LINGUISTICS	4.774018391599826
MATH	3.512697686670223
MID EAST STUD	4.6656142681198585
MOLEC BIO	3.3460792401163344
MUS TH & COM	4.3166295572188575
NEUROSCI	4.658163289201772
PHILOSOPHY	3.577419624559523
PHYSICS	2.0695251913251713
POLITICAL SCI	2.087523192466569
PSYCHOLOGY	3.328866964260956
SOCIOLOLOGY	2.3498248069530043
SPANISH LIT	2.1363521144573827
STATISTICS	4.86667941923539
