from_matched_field	to_matched_field	n_male	n_female
ANTHROPOLOGY	ANTHROPOLOGY	2	85
ANTHROPOLOGY	ARCHAEOLOGY	35	69
ANTHROPOLOGY	ART HISTORY	14	90
ANTHROPOLOGY	ASTRONOMY	0	7
ANTHROPOLOGY	BIOCHEMISTRY	17	424
ANTHROPOLOGY	CHEMISTRY	90	375
ANTHROPOLOGY	CLASSICS	178	314
ANTHROPOLOGY	COMMUNIC	16	249
ANTHROPOLOGY	COMP LIT	3	239
ANTHROPOLOGY	COMP SCI	131	802
ANTHROPOLOGY	EARTH SCI	9	275
ANTHROPOLOGY	ECONOMICS	33	187
ANTHROPOLOGY	EDUCATION	4	42
ANTHROPOLOGY	ENGINEERING	7	238
ANTHROPOLOGY	ENGLISH LIT	26	365
ANTHROPOLOGY	EVOLUTION BIO	31	79
ANTHROPOLOGY	HISTORY	33	183
ANTHROPOLOGY	LINGUISTICS	0	86
ANTHROPOLOGY	MATH	15	245
ANTHROPOLOGY	MID EAST STUD	12	397
ANTHROPOLOGY	MOLEC BIO	18	283
ANTHROPOLOGY	MUS TH & COM	31	153
ANTHROPOLOGY	NEUROSCI	59	114
ANTHROPOLOGY	PHILOSOPHY	1	25
ANTHROPOLOGY	PHYSICS	60	305
ANTHROPOLOGY	POLITICAL SCI	0	26
ANTHROPOLOGY	PSYCHOLOGY	8	220
ANTHROPOLOGY	SOCIOLOLOGY	35	284
ANTHROPOLOGY	SPANISH LIT	10	350
ANTHROPOLOGY	STATISTICS	0	67
ARCHAEOLOGY	ANTHROPOLOGY	30	8
ARCHAEOLOGY	ARCHAEOLOGY	364	189
ARCHAEOLOGY	ART HISTORY	5	3
ARCHAEOLOGY	ASTRONOMY	18	104
ARCHAEOLOGY	BIOCHEMISTRY	79	164
ARCHAEOLOGY	CHEMISTRY	8	14
ARCHAEOLOGY	CLASSICS	69	316
ARCHAEOLOGY	COMMUNIC	5	12
ARCHAEOLOGY	COMP LIT	9	64
ARCHAEOLOGY	COMP SCI	86	36
ARCHAEOLOGY	EARTH SCI	56	209
ARCHAEOLOGY	ECONOMICS	64	46
ARCHAEOLOGY	EDUCATION	259	384
ARCHAEOLOGY	ENGINEERING	177	1578
ARCHAEOLOGY	ENGLISH LIT	25	122
ARCHAEOLOGY	EVOLUTION BIO	192	125
ARCHAEOLOGY	HISTORY	9	19
ARCHAEOLOGY	LINGUISTICS	276	211
ARCHAEOLOGY	MATH	257	177
