field	covariate
ANTHROPOLOGY	2.030906877437997
ARCHAEOLOGY	4.1359222724258995
ART HISTORY	3.675132560956698
ASTRONOMY	4.857963344311797
BIOCHEMISTRY	3.3698724067280086
CHEMISTRY	3.8554727466819028
CLASSICS	3.303204287155377
COMMUNIC	3.3567325074981422
COMP LIT	4.0711438531574995
COMP SCI	4.111704750676875
EARTH SCI	3.3861911855114153
ECONOMICS	4.900466360961088
EDUCATION	2.3024022667707706
ENGINEERING	3.5408410176937615
ENGLISH LIT	3.040329420935536
EVOLUTION BIO	4.888873561338011
HISTORY	4.803534452900068
LINGUISTICS	2.84941429110396
MATH	3.8590453273739977
MID EAST STUD	3.2913299507094123
MOLEC BIO	2.1600187749200925
MUS TH & COM	2.6884774279905765
NEUROSCI	2.6070613045684197
PHILOSOPHY	3.803467650062977
PHYSICS	3.237740903849571
POLITICAL SCI	2.5799856982893576
PSYCHOLOGY	2.8506756181417194
SOCIOLOLOGY	3.41317155816681
SPANISH LIT	3.5294277471335844
STATISTICS	3.334241714128856
