field	covariate
ANTHROPOLOGY	2.0394921895722358
ARCHAEOLOGY	2.6678286389627597
ART HISTORY	3.8742469544565723
ASTRONOMY	2.865564089596093
BIOCHEMISTRY	2.745298364868658
CHEMISTRY	3.0323679328323143
CLASSICS	2.0474165820735295
COMMUNIC	2.0339077855863215
COMP LIT	2.245698658752469
COMP SCI	2.630471724342648
EARTH SCI	4.520459386390636
ECONOMICS	4.189678560033606
EDUCATION	3.8735814775918245
ENGINEERING	3.3988706669547013
ENGLISH LIT	2.9604631591446813
EVOLUTION BIO	2.0873273330517055
HISTORY	3.0259437721316034
LINGUISTICS	2.559457852472051
MATH	4.820835599679723
MID EAST STUD	4.312211633129271
MOLEC BIO	4.6320137938811055
MUS TH & COM	4.897864392636879
NEUROSCI	3.6732268275482083
PHILOSOPHY	3.150644341226299
PHYSICS	2.168988012582061
POLITICAL SCI	4.4092921715476106
PSYCHOLOGY	3.6800619023928616
SOCIOLOLOGY	3.284072937042305
SPANISH LIT	2.8607055980739324
STATISTICS	2.3057298888163786
