field	covariate
ANTHROPOLOGY	4.115842580909465
ARCHAEOLOGY	4.141006883064264
ART HISTORY	3.6559822538574953
ASTRONOMY	4.23777594565431
BIOCHEMISTRY	3.5717918802637287
CHEMISTRY	3.5910416708124453
CLASSICS	4.6620467169597255
COMMUNIC	2.463213992904718
COMP LIT	2.4537002079575077
COMP SCI	3.411534897581193
EARTH SCI	2.2754108112295506
ECONOMICS	4.970913668773202
EDUCATION	3.016583547179345
ENGINEERING	2.960698613071587
ENGLISH LIT	2.053073735052977
EVOLUTION BIO	2.1062509881444713
HISTORY	4.144854746308856
LINGUISTICS	2.2668448753598294
MATH	4.145780520256073
MID EAST STUD	3.451996512823262
MOLEC BIO	3.7481387225053653
MUS TH & COM	3.3762391371153333
NEUROSCI	4.495702376966708
PHILOSOPHY	4.363285956519807
PHYSICS	3.0014659125495458
POLITICAL SCI	3.3737789455008222
PSYCHOLOGY	3.389988255539357
SOCIOLOLOGY	2.9264613050124333
SPANISH LIT	2.0295634620643406
STATISTICS	3.241902096287042
