from_matched_field	to_matched_field	n_male	n_female
ANTHROPOLOGY	ANTHROPOLOGY	2	23
ANTHROPOLOGY	ARCHAEOLOGY	9	64
ANTHROPOLOGY	ART HISTORY	10	172
ANTHROPOLOGY	ASTRONOMY	23	61
ANTHROPOLOGY	BIOCHEMISTRY	14	84
ANTHROPOLOGY	CHEMISTRY	0	2
ANTHROPOLOGY	CLASSICS	1	81
ANTHROPOLOGY	COMMUNIC	8	473
ANTHROPOLOGY	COMP LIT	0	54
ANTHROPOLOGY	COMP SCI	0	0
ANTHROPOLOGY	EARTH SCI	52	356
ANTHROPOLOGY	ECONOMICS	2	8
ANTHROPOLOGY	EDUCATION	8	143
ANTHROPOLOGY	ENGINEERING	1	160
ANTHROPOLOGY	ENGLISH LIT	3	63
ANTHROPOLOGY	EVOLUTION BIO	5	203
ANTHROPOLOGY	HISTORY	1	227
ANTHROPOLOGY	LINGUISTICS	1	26
ANTHROPOLOGY	MATH	1	15
ANTHROPOLOGY	MID EAST STUD	5	86
ANTHROPOLOGY	MOLEC BIO	31	402
ANTHROPOLOGY	MUS TH & COM	1	115
ANTHROPOLOGY	NEUROSCI	1	5
ANTHROPOLOGY	PHILOSOPHY	0	2
ANTHROPOLOGY	PHYSICS	2	18
ANTHROPOLOGY	POLITICAL SCI	47	1220
ANTHROPOLOGY	PSYCHOLOGY	105	502
ANTHROPOLOGY	SOCIOLOLOGY	146	635
ANTHROPOLOGY	SPANISH LIT	2	6
ANTHROPOLOGY	STATISTICS	26	211
ARCHAEOLOGY	ANTHROPOLOGY	470	123
ARCHAEOLOGY	ARCHAEOLOGY	34	65
ARCHAEOLOGY	ART HISTORY	45	88
ARCHAEOLOGY	ASTRONOMY	41	220
ARCHAEOLOGY	BIOCHEMISTRY	7	8
ARCHAEOLOGY	CHEMISTRY	14	15
ARCHAEOLOGY	CLASSICS	178	174
ARCHAEOLOGY	COMMUNIC	18	242
ARCHAEOLOGY	COMP LIT	47	38
ARCHAEOLOGY	COMP SCI	35	30
ARCHAEOLOGY	EARTH SCI	13	60
ARCHAEOLOGY	ECONOMICS	382	294
ARCHAEOLOGY	EDUCATION	144	95
ARCHAEOLOGY	ENGINEERING	133	194
ARCHAEOLOGY	ENGLISH LIT	77	39
ARCHAEOLOGY	EVOLUTION BIO	390	205
ARCHAEOLOGY	HISTORY	387	470
ARCHAEOLOGY	LINGUISTICS	87	33
ARCHAEOLOGY	MATH	22	16
ARCHAEOLOGY	MID EAST STUD	745	301
ARCHAEOLOGY	MOLEC BIO	46	41
ARCHAEOLOGY	MUS TH & COM	7	152
ARCHAEOLOGY	NEUROSCI	8	9
ARCHAEOLOGY	PHILOSOPHY	136	88
