from_matched_field	to_matched_field	n_male	n_female
ANTHROPOLOGY	ANTHROPOLOGY	56	280
ANTHROPOLOGY	ARCHAEOLOGY	7	36
ANTHROPOLOGY	ART HISTORY	0	6
ANTHROPOLOGY	ASTRONOMY	25	195
ANTHROPOLOGY	BIOCHEMISTRY	11	59
ANTHROPOLOGY	CHEMISTRY	101	382
ANTHROPOLOGY	CLASSICS	11	21
ANTHROPOLOGY	COMMUNIC	5	20
ANTHROPOLOGY	COMP LIT	10	106
ANTHROPOLOGY	COMP SCI	6	47
ANTHROPOLOGY	EARTH SCI	2	5
ANTHROPOLOGY	ECONOMICS	49	118
ANTHROPOLOGY	EDUCATION	73	202
ANTHROPOLOGY	ENGINEERING	14	193
ANTHROPOLOGY	ENGLISH LIT	13	20
ANTHROPOLOGY	EVOLUTION BIO	22	94
ANTHROPOLOGY	HISTORY	145	849
ANTHROPOLOGY	LINGUISTICS	2	19
ANTHROPOLOGY	MATH	68	203
ANTHROPOLOGY	MID EAST STUD	49	355
ANTHROPOLOGY	MOLEC BIO	13	299
ANTHROPOLOGY	MUS TH & COM	28	619
ANTHROPOLOGY	NEUROSCI	64	180
ANTHROPOLOGY	PHILOSOPHY	53	328
ANTHROPOLOGY	PHYSICS	10	70
ANTHROPOLOGY	POLITICAL SCI	28	115
ANTHROPOLOGY	PSYCHOLOGY	7	11
ANTHROPOLOGY	SOCIOLOLOGY	25	30
ANTHROPOLOGY	SPANISH LIT	0	10
ANTHROPOLOGY	STATISTICS	23	144
ARCHAEOLOGY	ANTHROPOLOGY	4	4
ARCHAEOLOGY	ARCHAEOLOGY	9	70
ARCHAEOLOGY	ART HISTORY	1	0
ARCHAEOLOGY	ASTRONOMY	281	180
ARCHAEOLOGY	BIOCHEMISTRY	5	3
ARCHAEOLOGY	CHEMISTRY	32	34
ARCHAEOLOGY	CLASSICS	20	11
ARCHAEOLOGY	COMMUNIC	289	13
ARCHAEOLOGY	COMP LIT	25	19
ARCHAEOLOGY	COMP SCI	50	14
ARCHAEOLOGY	EARTH SCI	550	121
ARCHAEOLOGY	ECONOMICS	134	217
ARCHAEOLOGY	EDUCATION	260	62
ARCHAEOLOGY	ENGINEERING	59	75
ARCHAEOLOGY	ENGLISH LIT	89	120
ARCHAEOLOGY	EVOLUTION BIO	11	13
ARCHAEOLOGY	HISTORY	434	57
ARCHAEOLOGY	LINGUISTICS	142	22
ARCHAEOLOGY	MATH	50	57
ARCHAEOLOGY	MID EAST STUD	108	80
ARCHAEOLOGY	MOLEC BIO	20	92
ARCHAEOLOGY	MUS TH & COM	174	250
ARCHAEOLOGY	NEUROSCI	187	18
ARCHAEOLOGY	PHILOSOPHY	1	2
ARCHAEOLOGY	PHYSICS	115	132
ARCHAEOLOGY	POLITICAL SCI	336	139
ARCHAEOLOGY	PSYCHOLOGY	74	80
ARCHAEOLOGY	SOCIOLOLOGY	58	14
ARCHAEOLOGY	SPANISH LIT	9	15
ARCHAEOLOGY	STATISTICS	82	134
ART HISTORY	ANTHROPOLOGY	3	6
ART HISTORY	ARCHAEOLOGY	1	4
ART HISTORY	ART HISTORY	6	17
ART HISTORY	ASTRONOMY	51	202
ART HISTORY	BIOCHEMISTRY	1	13
ART HISTORY	CHEMISTRY	3	25
ART HISTORY	CLASSICS	1	5
ART HISTORY	COMMUNIC	2	13
ART HISTORY	COMP LIT	3	4
ART HISTORY	COMP SCI	12	90
ART HISTORY	EARTH SCI	109	211
ART HISTORY	ECONOMICS	220	490
ART HISTORY	EDUCATION	61	322
ART HISTORY	ENGINEERING	17	313
ART HISTORY	ENGLISH LIT	11	210
ART HISTORY	EVOLUTION BIO	1	8
ART HISTORY	HISTORY	161	370
ART HISTORY	LINGUISTICS	28	460
ART HISTORY	MATH	8	11
ART HISTORY	MID EAST STUD	10	41
ART HISTORY	MOLEC BIO	198	697
ART HISTORY	MUS TH & COM	199	78
ART HISTORY	NEUROSCI	8	134
ART HISTORY	PHILOSOPHY	28	31
ART HISTORY	PHYSICS	83	15
ART HISTORY	POLITICAL SCI	44	172
ART HISTORY	PSYCHOLOGY	26	97
ART HISTORY	SOCIOLOLOGY	23	85
ART HISTORY	SPANISH LIT	0	13
ART HISTORY	STATISTICS	24	37
ASTRONOMY	ANTHROPOLOGY	10	10
ASTRONOMY	ARCHAEOLOGY	162	273
ASTRONOMY	ART HISTORY	218	141
ASTRONOMY	ASTRONOMY	169	200
ASTRONOMY	BIOCHEMISTRY	50	67
ASTRONOMY	CHEMISTRY	21	38
ASTRONOMY	CLASSICS	24	288
ASTRONOMY	COMMUNIC	75	182
ASTRONOMY	COMP LIT	126	123
ASTRONOMY	COMP SCI	5	14
ASTRONOMY	EARTH SCI	175	104
ASTRONOMY	ECONOMICS	452	371
ASTRONOMY	EDUCATION	56	149
ASTRONOMY	ENGINEERING	33	35
ASTRONOMY	ENGLISH LIT	35	37
ASTRONOMY	EVOLUTION BIO	7	78
ASTRONOMY	HISTORY	193	94
ASTRONOMY	LINGUISTICS	72	511
ASTRONOMY	MATH	105	66
ASTRONOMY	MID EAST STUD	39	23
ASTRONOMY	MOLEC BIO	617	78
ASTRONOMY	MUS TH & COM	8	27
ASTRONOMY	NEUROSCI	17	11
ASTRONOMY	PHILOSOPHY	28	66
ASTRONOMY	PHYSICS	45	45
ASTRONOMY	POLITICAL SCI	37	365
ASTRONOMY	PSYCHOLOGY	15	258
ASTRONOMY	SOCIOLOLOGY	98	72
ASTRONOMY	SPANISH LIT	76	106
ASTRONOMY	STATISTICS	27	38
BIOCHEMISTRY	ANTHROPOLOGY	10	13
BIOCHEMISTRY	ARCHAEOLOGY	16	48
BIOCHEMISTRY	ART HISTORY	0	4
BIOCHEMISTRY	ASTRONOMY	31	41
BIOCHEMISTRY	BIOCHEMISTRY	46	34
BIOCHEMISTRY	CHEMISTRY	93	99
BIOCHEMISTRY	CLASSICS	1	0
BIOCHEMISTRY	COMMUNIC	1	8
BIOCHEMISTRY	COMP LIT	103	96
BIOCHEMISTRY	COMP SCI	31	42
BIOCHEMISTRY	EARTH SCI	119	218
BIOCHEMISTRY	ECONOMICS	221	202
BIOCHEMISTRY	EDUCATION	28	107
BIOCHEMISTRY	ENGINEERING	14	156
BIOCHEMISTRY	ENGLISH LIT	80	247
BIOCHEMISTRY	EVOLUTION BIO	4	7
BIOCHEMISTRY	HISTORY	39	94
BIOCHEMISTRY	LINGUISTICS	121	111
BIOCHEMISTRY	MATH	96	212
BIOCHEMISTRY	MID EAST STUD	10	38
BIOCHEMISTRY	MOLEC BIO	19	50
BIOCHEMISTRY	MUS TH & COM	35	313
BIOCHEMISTRY	NEUROSCI	140	507
BIOCHEMISTRY	PHILOSOPHY	261	104
BIOCHEMISTRY	PHYSICS	200	224
BIOCHEMISTRY	POLITICAL SCI	41	14
BIOCHEMISTRY	PSYCHOLOGY	2	5
BIOCHEMISTRY	SOCIOLOLOGY	12	361
BIOCHEMISTRY	SPANISH LIT	28	29
BIOCHEMISTRY	STATISTICS	59	53
CHEMISTRY	ANTHROPOLOGY	1	10
CHEMISTRY	ARCHAEOLOGY	69	219
CHEMISTRY	ART HISTORY	64	264
CHEMISTRY	ASTRONOMY	102	156
CHEMISTRY	BIOCHEMISTRY	68	31
CHEMISTRY	CHEMISTRY	354	20
CHEMISTRY	CLASSICS	116	11
CHEMISTRY	COMMUNIC	57	27
CHEMISTRY	COMP LIT	170	57
CHEMISTRY	COMP SCI	18	9
CHEMISTRY	EARTH SCI	271	143
CHEMISTRY	ECONOMICS	672	49
CHEMISTRY	EDUCATION	303	149
CHEMISTRY	ENGINEERING	209	259
CHEMISTRY	ENGLISH LIT	187	39
CHEMISTRY	EVOLUTION BIO	112	275
CHEMISTRY	HISTORY	419	106
CHEMISTRY	LINGUISTICS	63	21
CHEMISTRY	MATH	8	1
CHEMISTRY	MID EAST STUD	16	1
CHEMISTRY	MOLEC BIO	759	176
CHEMISTRY	MUS TH & COM	32	3
CHEMISTRY	NEUROSCI	20	2
CHEMISTRY	PHILOSOPHY	48	17
CHEMISTRY	PHYSICS	34	6
CHEMISTRY	POLITICAL SCI	100	179
CHEMISTRY	PSYCHOLOGY	142	65
CHEMISTRY	SOCIOLOLOGY	222	43
CHEMISTRY	SPANISH LIT	108	53
CHEMISTRY	STATISTICS	97	1
CLASSICS	ANTHROPOLOGY	7	27
CLASSICS	ARCHAEOLOGY	5	86
CLASSICS	ART HISTORY	1	10
CLASSICS	ASTRONOMY	20	235
CLASSICS	BIOCHEMISTRY	6	22
CLASSICS	CHEMISTRY	60	166
CLASSICS	CLASSICS	101	227
CLASSICS	COMMUNIC	90	377
CLASSICS	COMP LIT	90	352
CLASSICS	COMP SCI	103	72
CLASSICS	EARTH SCI	50	685
CLASSICS	ECONOMICS	74	66
CLASSICS	EDUCATION	23	57
CLASSICS	ENGINEERING	171	436
CLASSICS	ENGLISH LIT	174	459
CLASSICS	EVOLUTION BIO	0	11
CLASSICS	HISTORY	16	130
CLASSICS	LINGUISTICS	19	114
CLASSICS	MATH	19	383
CLASSICS	MID EAST STUD	46	277
CLASSICS	MOLEC BIO	29	240
CLASSICS	MUS TH & COM	0	21
CLASSICS	NEUROSCI	62	37
CLASSICS	PHILOSOPHY	43	117
CLASSICS	PHYSICS	7	52
CLASSICS	POLITICAL SCI	9	71
CLASSICS	PSYCHOLOGY	6	23
CLASSICS	SOCIOLOLOGY	270	1044
CLASSICS	SPANISH LIT	3	8
CLASSICS	STATISTICS	34	92
COMMUNIC	ANTHROPOLOGY	39	10
COMMUNIC	ARCHAEOLOGY	74	16
COMMUNIC	ART HISTORY	535	100
COMMUNIC	ASTRONOMY	33	1
COMMUNIC	BIOCHEMISTRY	244	102
COMMUNIC	CHEMISTRY	57	18
COMMUNIC	CLASSICS	162	49
COMMUNIC	COMMUNIC	51	9
COMMUNIC	COMP LIT	930	163
COMMUNIC	COMP SCI	131	23
COMMUNIC	EARTH SCI	220	26
COMMUNIC	ECONOMICS	105	6
