field	covariate
ANTHROPOLOGY	2.6340494732454696
ARCHAEOLOGY	3.9902054360032486
ART HISTORY	3.7435607956482992
ASTRONOMY	2.351524581688244
BIOCHEMISTRY	2.1204309206702368
CHEMISTRY	4.5335236889774375
CLASSICS	4.251987647406578
COMMUNIC	3.976275514724807
COMP LIT	3.458620974156812
COMP SCI	3.3360338927784716
EARTH SCI	3.122029329929685
ECONOMICS	4.718154774704232
EDUCATION	4.966026720013502
ENGINEERING	3.1801189521214104
ENGLISH LIT	3.2305304302185505
EVOLUTION BIO	3.992756046186818
HISTORY	2.3906017445423315
LINGUISTICS	4.303447495357821
MATH	2.4500612376229296
MID EAST STUD	3.109714252070507
MOLEC BIO	2.8991494034189684
MUS TH & COM	2.942180693336614
NEUROSCI	4.033214778448633
PHILOSOPHY	4.5024039930448065
PHYSICS	3.9828455909003164
POLITICAL SCI	4.655016768703138
PSYCHOLOGY	2.44498418083868
SOCIOLOLOGY	2.0052186437227038
SPANISH LIT	4.876724898871434
STATISTICS	3.8385027365434348
