field	covariate
ANTHROPOLOGY	2.3589067092924116
ARCHAEOLOGY	4.41020515829851
ART HISTORY	2.263968354540851
ASTRONOMY	2.383058480888465
BIOCHEMISTRY	3.2586547107650308
CHEMISTRY	4.3284964717487115
CLASSICS	4.750594445917915
COMMUNIC	2.7824381216400487
COMP LIT	3.6074734057828626
COMP SCI	4.401402719971363
EARTH SCI	2.0552320871500376
ECONOMICS	2.045902756152561
EDUCATION	4.423160989332274
ENGINEERING	2.4992913421194514
ENGLISH LIT	4.324146109379898
EVOLUTION BIO	4.833564595668391
HISTORY	4.227636557588912
LINGUISTICS	4.260140036825388
MATH	2.699760626093913
MID EAST STUD	3.9191353523386754
MOLEC BIO	3.912609352715026
MUS TH & COM	3.616419135261811
NEUROSCI	2.648017747361598
PHILOSOPHY	3.132132794489575
PHYSICS	2.2249008058369126
POLITICAL SCI	2.1414146021603564
PSYCHOLOGY	4.90543679034518
SOCIOLOLOGY	4.2797885335428205
SPANISH LIT	4.923361766622322
STATISTICS	2.4961688258034855
