field	covariate
ANTHROPOLOGY	3.9660596862360666
ARCHAEOLOGY	2.640099579898518
ART HISTORY	3.457359492102806
ASTRONOMY	4.843616497644238
BIOCHEMISTRY	2.2716826892925486
CHEMISTRY	4.187962560334313
CLASSICS	4.982686922055489
COMMUNIC	4.3241658839968835
COMP LIT	3.6989427854929553
COMP SCI	2.0068819175095123
EARTH SCI	3.966011700010854
ECONOMICS	3.7108643799850407
EDUCATION	3.9725380709183242
ENGINEERING	4.828724973222988
ENGLISH LIT	3.2498633406598585
EVOLUTION BIO	4.120108292307662
HISTORY	2.0767568376026366
LINGUISTICS	3.2367732434575722
MATH	4.808740318493413
MID EAST STUD	4.475937000451686
MOLEC BIO	2.566275495679341
MUS TH & COM	2.039476709406865
NEUROSCI	3.3114169153258564
PHILOSOPHY	2.538348968858854
PHYSICS	4.568615164942839
POLITICAL SCI	3.9039338343555734
PSYCHOLOGY	2.903403085483615
SOCIOLOLOGY	4.863706190586674
SPANISH LIT	2.6697880424091927
STATISTICS	2.4213488861538965
