from_matched_field	to_matched_field	n_male	n_female
ANTHROPOLOGY	ANTHROPOLOGY	1	3
ANTHROPOLOGY	ARCHAEOLOGY	12	130
ANTHROPOLOGY	ART HISTORY	9	41
ANTHROPOLOGY	ASTRONOMY	47	114
ANTHROPOLOGY	BIOCHEMISTRY	21	28
ANTHROPOLOGY	CHEMISTRY	16	98
ANTHROPOLOGY	CLASSICS	5	39
ANTHROPOLOGY	COMMUNIC	35	67
ANTHROPOLOGY	COMP LIT	10	36
ANTHROPOLOGY	COMP SCI	20	18
ANTHROPOLOGY	EARTH SCI	213	207
ANTHROPOLOGY	ECONOMICS	3	8
ANTHROPOLOGY	EDUCATION	6	31
ANTHROPOLOGY	ENGINEERING	163	182
ANTHROPOLOGY	ENGLISH LIT	1	10
ANTHROPOLOGY	EVOLUTION BIO	5	25
ANTHROPOLOGY	HISTORY	20	85
ANTHROPOLOGY	LINGUISTICS	27	173
ANTHROPOLOGY	MATH	1	15
ANTHROPOLOGY	MID EAST STUD	9	77
ANTHROPOLOGY	MOLEC BIO	1	9
ANTHROPOLOGY	MUS TH & COM	1	2
ANTHROPOLOGY	NEUROSCI	87	139
ANTHROPOLOGY	PHILOSOPHY	5	52
ANTHROPOLOGY	PHYSICS	28	42
ANTHROPOLOGY	POLITICAL SCI	8	190
ANTHROPOLOGY	PSYCHOLOGY	6	117
ANTHROPOLOGY	SOCIOLOLOGY	1	9
ANTHROPOLOGY	SPANISH LIT	96	263
ANTHROPOLOGY	STATISTICS	41	189
ARCHAEOLOGY	ANTHROPOLOGY	30	21
ARCHAEOLOGY	ARCHAEOLOGY	57	32
ARCHAEOLOGY	ART HISTORY	3	8
ARCHAEOLOGY	ASTRONOMY	24	139
ARCHAEOLOGY	BIOCHEMISTRY	109	313
ARCHAEOLOGY	CHEMISTRY	11	86
ARCHAEOLOGY	CLASSICS	148	24
ARCHAEOLOGY	COMMUNIC	133	149
ARCHAEOLOGY	COMP LIT	34	69
ARCHAEOLOGY	COMP SCI	24	55
ARCHAEOLOGY	EARTH SCI	0	2
ARCHAEOLOGY	ECONOMICS	13	24
ARCHAEOLOGY	EDUCATION	156	103
ARCHAEOLOGY	ENGINEERING	29	7
ARCHAEOLOGY	ENGLISH LIT	33	24
ARCHAEOLOGY	EVOLUTION BIO	20	28
ARCHAEOLOGY	HISTORY	63	18
ARCHAEOLOGY	LINGUISTICS	33	82
ARCHAEOLOGY	MATH	58	231
ARCHAEOLOGY	MID EAST STUD	240	190
ARCHAEOLOGY	MOLEC BIO	39	84
ARCHAEOLOGY	MUS TH & COM	3	7
ARCHAEOLOGY	NEUROSCI	229	147
ARCHAEOLOGY	PHILOSOPHY	3	38
ARCHAEOLOGY	PHYSICS	109	70
ARCHAEOLOGY	POLITICAL SCI	76	150
ARCHAEOLOGY	PSYCHOLOGY	11	29
ARCHAEOLOGY	SOCIOLOLOGY	24	14
ARCHAEOLOGY	SPANISH LIT	67	12
ARCHAEOLOGY	STATISTICS	6	0
ART HISTORY	ANTHROPOLOGY	64	149
ART HISTORY	ARCHAEOLOGY	1	5
ART HISTORY	ART HISTORY	11	91
ART HISTORY	ASTRONOMY	19	32
ART HISTORY	BIOCHEMISTRY	47	149
ART HISTORY	CHEMISTRY	3	3
ART HISTORY	CLASSICS	2	2
ART HISTORY	COMMUNIC	1	27
ART HISTORY	COMP LIT	3	34
ART HISTORY	COMP SCI	1	5
ART HISTORY	EARTH SCI	5	63
ART HISTORY	ECONOMICS	34	72
ART HISTORY	EDUCATION	5	32
ART HISTORY	ENGINEERING	370	193
ART HISTORY	ENGLISH LIT	10	67
ART HISTORY	EVOLUTION BIO	17	20
ART HISTORY	HISTORY	4	92
ART HISTORY	LINGUISTICS	0	15
ART HISTORY	MATH	3	65
ART HISTORY	MID EAST STUD	26	101
ART HISTORY	MOLEC BIO	0	6
ART HISTORY	MUS TH & COM	42	149
ART HISTORY	NEUROSCI	0	1
ART HISTORY	PHILOSOPHY	36	335
ART HISTORY	PHYSICS	59	439
ART HISTORY	POLITICAL SCI	4	25
ART HISTORY	PSYCHOLOGY	19	251
ART HISTORY	SOCIOLOLOGY	4	180
ART HISTORY	SPANISH LIT	4	6
ART HISTORY	STATISTICS	1	20
ASTRONOMY	ANTHROPOLOGY	0	6
ASTRONOMY	ARCHAEOLOGY	25	45
ASTRONOMY	ART HISTORY	12	14
ASTRONOMY	ASTRONOMY	2	3
ASTRONOMY	BIOCHEMISTRY	345	188
ASTRONOMY	CHEMISTRY	32	156
ASTRONOMY	CLASSICS	9	2
ASTRONOMY	COMMUNIC	1	27
ASTRONOMY	COMP LIT	31	311
ASTRONOMY	COMP SCI	0	19
ASTRONOMY	EARTH SCI	11	27
ASTRONOMY	ECONOMICS	76	68
ASTRONOMY	EDUCATION	266	168
ASTRONOMY	ENGINEERING	57	169
ASTRONOMY	ENGLISH LIT	26	90
ASTRONOMY	EVOLUTION BIO	26	25
ASTRONOMY	HISTORY	169	412
ASTRONOMY	LINGUISTICS	117	100
ASTRONOMY	MATH	32	21
ASTRONOMY	MID EAST STUD	3	7
ASTRONOMY	MOLEC BIO	4	30
ASTRONOMY	MUS TH & COM	5	2
ASTRONOMY	NEUROSCI	42	84
ASTRONOMY	PHILOSOPHY	52	34
ASTRONOMY	PHYSICS	17	16
ASTRONOMY	POLITICAL SCI	8	121
ASTRONOMY	PSYCHOLOGY	10	57
ASTRONOMY	SOCIOLOLOGY	12	27
ASTRONOMY	SPANISH LIT	2	1
ASTRONOMY	STATISTICS	61	80
BIOCHEMISTRY	ANTHROPOLOGY	6	25
BIOCHEMISTRY	ARCHAEOLOGY	126	56
BIOCHEMISTRY	ART HISTORY	65	88
BIOCHEMISTRY	ASTRONOMY	48	59
BIOCHEMISTRY	BIOCHEMISTRY	48	120
BIOCHEMISTRY	CHEMISTRY	281	789
BIOCHEMISTRY	CLASSICS	0	1
BIOCHEMISTRY	COMMUNIC	9	89
BIOCHEMISTRY	COMP LIT	3	16
BIOCHEMISTRY	COMP SCI	1	14
BIOCHEMISTRY	EARTH SCI	46	201
BIOCHEMISTRY	ECONOMICS	338	649
BIOCHEMISTRY	EDUCATION	30	181
BIOCHEMISTRY	ENGINEERING	18	23
BIOCHEMISTRY	ENGLISH LIT	28	72
BIOCHEMISTRY	EVOLUTION BIO	1	23
BIOCHEMISTRY	HISTORY	30	15
BIOCHEMISTRY	LINGUISTICS	10	11
BIOCHEMISTRY	MATH	3	4
BIOCHEMISTRY	MID EAST STUD	0	3
BIOCHEMISTRY	MOLEC BIO	2	108
BIOCHEMISTRY	MUS TH & COM	17	134
BIOCHEMISTRY	NEUROSCI	7	27
BIOCHEMISTRY	PHILOSOPHY	5	44
BIOCHEMISTRY	PHYSICS	33	139
BIOCHEMISTRY	POLITICAL SCI	3	19
BIOCHEMISTRY	PSYCHOLOGY	10	88
BIOCHEMISTRY	SOCIOLOLOGY	37	62
BIOCHEMISTRY	SPANISH LIT	27	129
BIOCHEMISTRY	STATISTICS	70	107
CHEMISTRY	ANTHROPOLOGY	4	2
CHEMISTRY	ARCHAEOLOGY	251	93
CHEMISTRY	ART HISTORY	0	1
CHEMISTRY	ASTRONOMY	1	0
CHEMISTRY	BIOCHEMISTRY	261	18
CHEMISTRY	CHEMISTRY	70	75
CHEMISTRY	CLASSICS	45	61
CHEMISTRY	COMMUNIC	17	24
CHEMISTRY	COMP LIT	9	14
CHEMISTRY	COMP SCI	149	48
CHEMISTRY	EARTH SCI	14	1
CHEMISTRY	ECONOMICS	4	1
CHEMISTRY	EDUCATION	120	17
CHEMISTRY	ENGINEERING	38	5
CHEMISTRY	ENGLISH LIT	28	19
CHEMISTRY	EVOLUTION BIO	3	0
CHEMISTRY	HISTORY	164	45
CHEMISTRY	LINGUISTICS	313	557
CHEMISTRY	MATH	121	21
CHEMISTRY	MID EAST STUD	28	3
CHEMISTRY	MOLEC BIO	10	8
CHEMISTRY	MUS TH & COM	36	8
CHEMISTRY	NEUROSCI	164	55
CHEMISTRY	PHILOSOPHY	558	199
CHEMISTRY	PHYSICS	37	59
CHEMISTRY	POLITICAL SCI	114	31
CHEMISTRY	PSYCHOLOGY	86	10
CHEMISTRY	SOCIOLOLOGY	7	4
CHEMISTRY	SPANISH LIT	99	14
CHEMISTRY	STATISTICS	16	5
