field	covariate
ANTHROPOLOGY	4.0533966085799396
ARCHAEOLOGY	3.765425477605081
ART HISTORY	2.905086897846305
ASTRONOMY	2.6143246177098827
BIOCHEMISTRY	3.308873354119358
CHEMISTRY	3.5477996689617175
CLASSICS	2.232032048932651
COMMUNIC	4.356355429888766
COMP LIT	2.85819530716232
COMP SCI	3.0100348977475484
EARTH SCI	3.5797850236765747
ECONOMICS	4.59206685144264
EDUCATION	4.76470804723386
ENGINEERING	4.777814801156383
ENGLISH LIT	3.4655510686649698
EVOLUTION BIO	3.00423244469331
HISTORY	2.71376556930086
LINGUISTICS	3.9089104653268225
MATH	4.722366036851849
MID EAST STUD	4.552250185477277
MOLEC BIO	4.963035920132588
MUS TH & COM	4.824469442106064
NEUROSCI	4.024279852347021
PHILOSOPHY	2.937817789840044
PHYSICS	3.667202816446324
POLITICAL SCI	3.2115182939200166
PSYCHOLOGY	2.8046526460977903
SOCIOLOLOGY	3.841890259786468
SPANISH LIT	3.3745106217690717
STATISTICS	2.9606042411936953
