field	covariate
ANTHROPOLOGY	2.926858714699556
ARCHAEOLOGY	3.8243602246573385
ART HISTORY	3.197555454692526
ASTRONOMY	2.659590513055197
BIOCHEMISTRY	4.964697915354063
CHEMISTRY	2.3620175723329715
CLASSICS	4.817060191953843
COMMUNIC	3.5376542880626394
COMP LIT	4.124262319320771
COMP SCI	2.069615298913359
EARTH SCI	3.034047786328198
ECONOMICS	2.9216748927658562
EDUCATION	2.0958971019153956
ENGINEERING	4.4247134290271015
ENGLISH LIT	2.94635871468012
EVOLUTION BIO	4.846875482928343
HISTORY	2.90626360907502
LINGUISTICS	3.723166602030585
MATH	2.1922067434617984
MID EAST STUD	3.017152442715616
MOLEC BIO	4.890430659481703
MUS TH & COM	4.005713720336541
NEUROSCI	4.791126045279791
PHILOSOPHY	3.343123591984016
PHYSICS	2.496458740661592
POLITICAL SCI	2.7471186713511644
PSYCHOLOGY	3.0321640175560476
SOCIOLOLOGY	4.673338944327522
SPANISH LIT	2.6894186105794704
STATISTICS	4.9642692697087885
