from_matched_field	to_matched_field	n_male	n_female
ANTHROPOLOGY	ANTHROPOLOGY	9	3
ANTHROPOLOGY	ARCHAEOLOGY	13	16
ANTHROPOLOGY	ART HISTORY	18	6
ANTHROPOLOGY	ASTRONOMY	32	50
ANTHROPOLOGY	BIOCHEMISTRY	42	35
ANTHROPOLOGY	CHEMISTRY	104	713
ANTHROPOLOGY	CLASSICS	28	86
ANTHROPOLOGY	COMMUNIC	1	3
ANTHROPOLOGY	COMP LIT	17	38
ANTHROPOLOGY	COMP SCI	3	38
ANTHROPOLOGY	EARTH SCI	0	5
ANTHROPOLOGY	ECONOMICS	39	129
ANTHROPOLOGY	EDUCATION	23	13
ANTHROPOLOGY	ENGINEERING	183	333
ANTHROPOLOGY	ENGLISH LIT	15	82
ANTHROPOLOGY	EVOLUTION BIO	56	79
ANTHROPOLOGY	HISTORY	38	49
ANTHROPOLOGY	LINGUISTICS	0	1
ANTHROPOLOGY	MATH	1	3
ANTHROPOLOGY	MID EAST STUD	36	19
ANTHROPOLOGY	MOLEC BIO	14	51
ANTHROPOLOGY	MUS TH & COM	6	35
ANTHROPOLOGY	NEUROSCI	14	157
ANTHROPOLOGY	PHILOSOPHY	59	43
ANTHROPOLOGY	PHYSICS	26	219
ANTHROPOLOGY	POLITICAL SCI	36	102
ANTHROPOLOGY	PSYCHOLOGY	35	76
ANTHROPOLOGY	SOCIOLOLOGY	2	16
ANTHROPOLOGY	SPANISH LIT	6	128
ANTHROPOLOGY	STATISTICS	27	5
ARCHAEOLOGY	ANTHROPOLOGY	28	29
ARCHAEOLOGY	ARCHAEOLOGY	11	9
ARCHAEOLOGY	ART HISTORY	5	2
ARCHAEOLOGY	ASTRONOMY	27	70
ARCHAEOLOGY	BIOCHEMISTRY	142	68
ARCHAEOLOGY	CHEMISTRY	14	2
ARCHAEOLOGY	CLASSICS	249	129
ARCHAEOLOGY	COMMUNIC	3	3
ARCHAEOLOGY	COMP LIT	1	1
ARCHAEOLOGY	COMP SCI	2	5
ARCHAEOLOGY	EARTH SCI	6	3
ARCHAEOLOGY	ECONOMICS	162	146
ARCHAEOLOGY	EDUCATION	2	1
ARCHAEOLOGY	ENGINEERING	219	32
ARCHAEOLOGY	ENGLISH LIT	10	18
ARCHAEOLOGY	EVOLUTION BIO	28	57
ARCHAEOLOGY	HISTORY	528	131
ARCHAEOLOGY	LINGUISTICS	3	34
ARCHAEOLOGY	MATH	2	3
ARCHAEOLOGY	MID EAST STUD	7	4
ARCHAEOLOGY	MOLEC BIO	8	4
ARCHAEOLOGY	MUS TH & COM	22	44
ARCHAEOLOGY	NEUROSCI	2	3
ARCHAEOLOGY	PHILOSOPHY	120	126
ARCHAEOLOGY	PHYSICS	94	27
ARCHAEOLOGY	POLITICAL SCI	220	335
ARCHAEOLOGY	PSYCHOLOGY	687	327
ARCHAEOLOGY	SOCIOLOLOGY	0	0
ARCHAEOLOGY	SPANISH LIT	0	2
ARCHAEOLOGY	STATISTICS	1	1
ART HISTORY	ANTHROPOLOGY	51	221
ART HISTORY	ARCHAEOLOGY	7	117
ART HISTORY	ART HISTORY	34	158
ART HISTORY	ASTRONOMY	69	101
ART HISTORY	BIOCHEMISTRY	387	533
ART HISTORY	CHEMISTRY	163	205
ART HISTORY	CLASSICS	76	212
ART HISTORY	COMMUNIC	499	530
ART HISTORY	COMP LIT	3	64
ART HISTORY	COMP SCI	8	103
ART HISTORY	EARTH SCI	1	35
ART HISTORY	ECONOMICS	108	468
ART HISTORY	EDUCATION	174	212
ART HISTORY	ENGINEERING	47	14
ART HISTORY	ENGLISH LIT	22	147
ART HISTORY	EVOLUTION BIO	195	368
ART HISTORY	HISTORY	148	55
ART HISTORY	LINGUISTICS	1	28
ART HISTORY	MATH	11	38
ART HISTORY	MID EAST STUD	185	245
ART HISTORY	MOLEC BIO	72	117
ART HISTORY	MUS TH & COM	21	128
ART HISTORY	NEUROSCI	5	25
ART HISTORY	PHILOSOPHY	99	110
ART HISTORY	PHYSICS	94	181
ART HISTORY	POLITICAL SCI	25	71
ART HISTORY	PSYCHOLOGY	13	77
ART HISTORY	SOCIOLOLOGY	5	24
ART HISTORY	SPANISH LIT	16	149
ART HISTORY	STATISTICS	60	141
ASTRONOMY	ANTHROPOLOGY	12	117
ASTRONOMY	ARCHAEOLOGY	7	122
ASTRONOMY	ART HISTORY	17	90
ASTRONOMY	ASTRONOMY	174	108
ASTRONOMY	BIOCHEMISTRY	43	266
ASTRONOMY	CHEMISTRY	14	112
ASTRONOMY	CLASSICS	63	514
ASTRONOMY	COMMUNIC	54	297
ASTRONOMY	COMP LIT	31	382
ASTRONOMY	COMP SCI	62	283
ASTRONOMY	EARTH SCI	4	23
ASTRONOMY	ECONOMICS	15	236
ASTRONOMY	EDUCATION	30	23
ASTRONOMY	ENGINEERING	181	278
ASTRONOMY	ENGLISH LIT	73	126
ASTRONOMY	EVOLUTION BIO	451	434
ASTRONOMY	HISTORY	42	82
ASTRONOMY	LINGUISTICS	4	27
ASTRONOMY	MATH	58	306
ASTRONOMY	MID EAST STUD	28	18
ASTRONOMY	MOLEC BIO	2	16
ASTRONOMY	MUS TH & COM	54	297
ASTRONOMY	NEUROSCI	53	436
ASTRONOMY	PHILOSOPHY	72	72
ASTRONOMY	PHYSICS	137	220
ASTRONOMY	POLITICAL SCI	38	143
ASTRONOMY	PSYCHOLOGY	209	513
ASTRONOMY	SOCIOLOLOGY	87	583
ASTRONOMY	SPANISH LIT	2	10
ASTRONOMY	STATISTICS	15	35
BIOCHEMISTRY	ANTHROPOLOGY	13	71
BIOCHEMISTRY	ARCHAEOLOGY	93	314
BIOCHEMISTRY	ART HISTORY	67	109
BIOCHEMISTRY	ASTRONOMY	330	72
BIOCHEMISTRY	BIOCHEMISTRY	123	96
BIOCHEMISTRY	CHEMISTRY	363	367
BIOCHEMISTRY	CLASSICS	190	240
BIOCHEMISTRY	COMMUNIC	50	119
BIOCHEMISTRY	COMP LIT	160	128
BIOCHEMISTRY	COMP SCI	118	462
BIOCHEMISTRY	EARTH SCI	9	131
BIOCHEMISTRY	ECONOMICS	184	168
BIOCHEMISTRY	EDUCATION	88	529
BIOCHEMISTRY	ENGINEERING	5	69
BIOCHEMISTRY	ENGLISH LIT	206	202
BIOCHEMISTRY	EVOLUTION BIO	10	51
BIOCHEMISTRY	HISTORY	10	18
BIOCHEMISTRY	LINGUISTICS	28	410
BIOCHEMISTRY	MATH	3	18
BIOCHEMISTRY	MID EAST STUD	44	31
BIOCHEMISTRY	MOLEC BIO	217	415
